id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
49,conceptual_physics,C,A,0,logprob,92,221.3,0.0,478.9
50,high_school_geography,D,D,1,logprob,84,226.5,0.0,436.0
51,philosophy,D,B,0,logprob,98,225.1,0.0,436.0
52,high_school_world_history,B,B,1,logprob,344,520.0,0.0,436.0
53,miscellaneous,A,B,0,logprob,60,192.6,0.0,436.0
54,high_school_physics,A,D,0,logprob,231,381.9,0.0,436.0
55,high_school_macroeconomics,D,A,0,logprob,105,236.9,0.0,436.0
56,electrical_engineering,D,A,0,logprob,83,214.8,0.0,436.0
57,sociology,C,C,1,logprob,110,239.4,0.0,436.0
58,high_school_mathematics,D,B,0,logprob,64,195.9,0.0,436.0
59,clinical_knowledge,A,A,1,logprob,78,213.4,0.0,436.0
60,high_school_biology,A,A,1,logprob,85,219.0,0.0,436.0
61,high_school_macroeconomics,B,C,0,logprob,79,214.2,0.0,436.0
62,college_biology,D,D,1,logprob,130,259.1,0.0,436.0
63,marketing,C,C,1,logprob,85,218.7,0.0,436.0
64,moral_disputes,D,A,0,logprob,119,248.0,0.0,436.0
65,moral_scenarios,B,B,1,logprob,132,259.3,0.0,436.0
66,philosophy,D,D,1,logprob,78,213.1,0.0,436.0
67,moral_scenarios,B,B,1,logprob,129,258.8,0.0,436.0
68,college_mathematics,B,A,0,logprob,138,273.9,0.0,436.0
69,elementary_mathematics,A,A,1,logprob,123,249.6,0.0,436.0
70,prehistory,D,B,0,logprob,69,209.0,0.0,436.0
71,professional_medicine,A,A,1,logprob,358,552.2,0.0,436.0
72,professional_psychology,C,A,0,logprob,93,223.9,0.0,436.0
73,conceptual_physics,B,B,1,logprob,61,195.7,0.0,436.0
74,moral_scenarios,D,C,0,logprob,142,276.6,0.0,436.0
75,high_school_government_and_politics,B,B,1,logprob,78,213.2,0.0,436.0
76,professional_accounting,B,B,1,logprob,114,241.5,0.0,436.0
77,professional_psychology,D,D,1,logprob,78,212.9,0.0,436.0
78,formal_logic,C,B,0,logprob,103,236.3,0.0,436.0
79,professional_psychology,A,D,0,logprob,73,210.3,0.0,436.0
80,human_aging,A,D,0,logprob,75,211.6,0.0,436.0
81,logical_fallacies,B,B,1,logprob,157,288.7,0.0,436.0
82,moral_scenarios,C,B,0,logprob,126,258.1,0.0,436.0
83,high_school_government_and_politics,B,D,0,logprob,108,238.0,0.0,436.0
84,miscellaneous,A,A,1,logprob,58,192.2,0.0,436.0
85,professional_accounting,D,C,0,logprob,151,284.3,0.0,436.0
86,elementary_mathematics,B,B,1,logprob,112,239.1,0.0,436.0
87,conceptual_physics,A,B,0,logprob,58,192.4,0.0,436.0
88,high_school_mathematics,C,B,0,logprob,93,223.7,0.0,436.0
89,high_school_geography,B,B,1,logprob,88,219.9,0.0,436.0
90,machine_learning,C,B,0,logprob,153,285.1,0.0,436.0
91,conceptual_physics,A,B,0,logprob,76,211.4,0.0,436.0
92,human_sexuality,D,D,1,logprob,157,288.8,0.0,436.0
93,sociology,D,D,1,logprob,119,248.4,0.0,436.0
94,professional_law,C,C,1,logprob,353,536.1,0.0,436.0
95,conceptual_physics,A,C,0,logprob,77,213.2,0.0,436.0
96,high_school_government_and_politics,A,D,0,logprob,101,235.8,0.0,436.0
97,computer_security,A,A,1,logprob,60,191.8,0.0,436.0
98,moral_scenarios,A,C,0,logprob,129,259.0,0.0,436.0
99,moral_scenarios,C,B,0,logprob,131,259.1,0.0,436.0
100,global_facts,B,C,0,logprob,83,222.8,0.0,387.1
101,computer_security,D,D,1,logprob,66,196.8,0.0,387.1
102,conceptual_physics,B,C,0,logprob,68,197.0,0.0,387.1
103,public_relations,C,C,1,logprob,126,256.7,0.0,387.1
104,moral_disputes,A,B,0,logprob,120,247.6,0.0,387.1
105,clinical_knowledge,C,C,1,logprob,72,209.9,0.0,387.1
106,computer_security,C,C,1,logprob,86,219.3,0.0,387.1
107,professional_accounting,D,B,0,logprob,158,288.2,0.0,387.1
108,high_school_psychology,D,D,1,logprob,107,238.0,0.0,387.1
109,high_school_mathematics,D,B,0,logprob,72,209.4,0.0,387.1
110,moral_scenarios,D,C,0,logprob,140,273.0,0.0,387.1
111,professional_psychology,B,A,0,logprob,137,273.2,0.0,387.1
112,clinical_knowledge,C,C,1,logprob,80,213.4,0.0,387.1
113,miscellaneous,D,D,1,logprob,76,210.9,0.0,387.1
114,high_school_us_history,C,B,0,logprob,394,598.6,0.0,387.1
115,moral_scenarios,D,C,0,logprob,133,272.8,0.0,387.1
116,professional_law,C,C,1,logprob,166,309.4,0.0,387.1
117,anatomy,D,B,0,logprob,78,213.5,0.0,387.1
118,philosophy,A,D,0,logprob,89,220.7,0.0,387.1
119,high_school_psychology,A,A,1,logprob,86,218.8,0.0,387.1
120,high_school_geography,B,A,0,logprob,75,211.2,0.0,387.1
121,international_law,B,B,1,logprob,132,258.8,0.0,387.1
122,human_aging,B,A,0,logprob,59,192.7,0.0,387.1
123,moral_scenarios,D,B,0,logprob,143,276.2,0.0,387.1
124,elementary_mathematics,A,A,1,logprob,129,262.7,0.0,387.1
125,high_school_microeconomics,D,C,0,logprob,92,221.3,0.0,387.1
126,computer_security,C,B,0,logprob,255,400.6,0.0,387.1
127,professional_law,B,B,1,logprob,257,401.4,0.0,387.1
128,global_facts,A,B,0,logprob,86,219.5,0.0,387.1
129,philosophy,C,C,1,logprob,81,214.2,0.0,387.1
130,high_school_psychology,A,A,1,logprob,80,213.1,0.0,387.1
131,moral_scenarios,B,B,1,logprob,158,289.2,0.0,387.1
132,us_foreign_policy,B,B,1,logprob,95,224.4,0.0,387.1
133,professional_psychology,C,D,0,logprob,78,213.6,0.0,387.1
134,high_school_biology,B,B,1,logprob,117,248.0,0.0,387.1
135,prehistory,C,B,0,logprob,68,197.9,0.0,387.1
136,high_school_physics,B,B,1,logprob,121,249.0,0.0,387.1
137,professional_law,D,D,1,logprob,262,427.5,0.0,387.1
138,philosophy,D,D,1,logprob,75,211.8,0.0,387.1
139,us_foreign_policy,C,C,1,logprob,77,213.4,0.0,387.1
140,conceptual_physics,C,C,1,logprob,64,195.4,0.0,387.1
141,professional_law,C,C,1,logprob,241,387.1,0.0,387.1
142,high_school_european_history,C,C,1,logprob,378,555.6,0.0,387.1
143,high_school_world_history,A,B,0,logprob,336,509.0,0.0,387.1
144,professional_psychology,A,A,1,logprob,68,197.7,0.0,387.1
145,astronomy,A,A,1,logprob,119,248.1,0.0,387.1
146,sociology,D,D,1,logprob,96,223.9,0.0,387.1
147,world_religions,C,C,1,logprob,66,197.3,0.0,387.1
148,moral_scenarios,D,C,0,logprob,132,259.1,0.0,387.1
149,formal_logic,C,B,0,logprob,120,248.5,0.0,387.1
150,college_chemistry,B,B,1,logprob,120,260.9,0.0,452.7
151,college_mathematics,D,B,0,logprob,134,272.8,0.0,452.7
152,professional_law,C,C,1,logprob,550,846.1,0.0,452.7
153,high_school_government_and_politics,D,D,1,logprob,123,250.5,0.0,452.7
154,high_school_physics,D,D,1,logprob,118,248.2,0.0,452.7
155,moral_disputes,C,B,0,logprob,93,223.5,0.0,452.7
156,high_school_european_history,C,C,1,logprob,482,687.5,0.0,452.7
157,professional_law,B,D,0,logprob,334,513.2,0.0,452.7
158,professional_law,C,C,1,logprob,292,443.6,0.0,452.7
159,abstract_algebra,C,B,0,logprob,74,211.6,0.0,452.7
160,sociology,C,C,1,logprob,111,239.9,0.0,452.7
161,electrical_engineering,D,A,0,logprob,65,196.9,0.0,452.7
162,moral_disputes,B,A,0,logprob,98,225.4,0.0,452.7
163,moral_disputes,B,B,1,logprob,106,237.3,0.0,452.7
164,high_school_macroeconomics,A,D,0,logprob,129,259.3,0.0,452.7
165,professional_psychology,D,A,0,logprob,119,248.1,0.0,452.7
166,high_school_psychology,A,A,1,logprob,112,239.8,0.0,452.7
167,moral_scenarios,A,C,0,logprob,137,273.8,0.0,452.7
168,miscellaneous,D,D,1,logprob,65,197.3,0.0,452.7
169,high_school_government_and_politics,A,B,0,logprob,114,241.0,0.0,452.7
170,security_studies,C,C,1,logprob,128,257.9,0.0,452.7
171,high_school_macroeconomics,D,D,1,logprob,94,224.1,0.0,452.7
172,professional_law,A,C,0,logprob,288,441.1,0.0,452.7
173,virology,B,D,0,logprob,74,211.5,0.0,452.7
174,sociology,A,A,1,logprob,95,223.9,0.0,452.7
175,moral_disputes,D,B,0,logprob,65,197.1,0.0,452.7
176,prehistory,C,C,1,logprob,91,221.9,0.0,452.7
177,astronomy,A,A,1,logprob,128,257.7,0.0,452.7
178,sociology,A,C,0,logprob,100,226.5,0.0,452.7
179,high_school_psychology,A,A,1,logprob,79,213.9,0.0,452.7
180,high_school_statistics,B,B,1,logprob,84,215.0,0.0,452.7
181,high_school_european_history,D,C,0,logprob,645,974.1,0.0,452.7
182,business_ethics,D,D,1,logprob,107,238.9,0.0,452.7
183,high_school_psychology,B,B,1,logprob,109,239.3,0.0,452.7
184,elementary_mathematics,A,B,0,logprob,64,195.8,0.0,452.7
185,moral_disputes,B,B,1,logprob,64,196.0,0.0,452.7
186,high_school_microeconomics,A,A,1,logprob,90,221.3,0.0,452.7
187,high_school_european_history,D,D,1,logprob,263,427.6,0.0,452.7
188,electrical_engineering,B,B,1,logprob,58,193.1,0.0,452.7
189,clinical_knowledge,B,A,0,logprob,105,237.1,0.0,452.7
190,high_school_psychology,C,C,1,logprob,156,285.5,0.0,452.7
191,high_school_mathematics,C,A,0,logprob,113,240.9,0.0,452.7
192,security_studies,B,B,1,logprob,236,384.1,0.0,452.7
193,high_school_psychology,A,A,1,logprob,121,249.7,0.0,452.7
194,moral_scenarios,C,B,0,logprob,136,272.5,0.0,452.7
195,high_school_statistics,D,B,0,logprob,120,247.3,0.0,452.7
196,philosophy,C,B,0,logprob,78,213.3,0.0,452.7
197,miscellaneous,C,C,1,logprob,76,211.0,0.0,452.7
198,professional_psychology,C,C,1,logprob,132,259.4,0.0,452.7
199,logical_fallacies,B,B,1,logprob,64,196.3,0.0,452.7
200,clinical_knowledge,B,B,1,logprob,68,205.4,0.0,390.7
201,logical_fallacies,D,D,1,logprob,114,241.0,0.0,390.7
202,moral_disputes,D,D,1,logprob,74,210.7,0.0,390.7
203,machine_learning,A,B,0,logprob,98,225.4,0.0,390.7
204,miscellaneous,C,B,0,logprob,64,196.1,0.0,390.7
205,professional_law,D,C,0,logprob,164,296.9,0.0,390.7
206,nutrition,D,D,1,logprob,54,191.1,0.0,390.7
207,high_school_statistics,C,D,0,logprob,119,247.5,0.0,390.7
208,miscellaneous,B,B,1,logprob,60,192.5,0.0,390.7
209,high_school_chemistry,B,B,1,logprob,86,219.3,0.0,390.7
210,sociology,C,C,1,logprob,84,215.1,0.0,390.7
211,virology,B,B,1,logprob,72,209.7,0.0,390.7
212,prehistory,C,C,1,logprob,101,235.9,0.0,390.7
213,professional_law,C,C,1,logprob,341,522.3,0.0,390.7
214,moral_scenarios,C,B,0,logprob,134,273.5,0.0,390.7
215,high_school_psychology,D,D,1,logprob,85,219.1,0.0,390.7
216,moral_scenarios,B,B,1,logprob,140,273.7,0.0,390.7
217,high_school_macroeconomics,D,D,1,logprob,101,236.5,0.0,390.7
218,management,B,B,1,logprob,62,195.2,0.0,390.7
219,moral_scenarios,B,B,1,logprob,134,272.2,0.0,390.7
220,world_religions,C,B,0,logprob,62,196.1,0.0,390.7
221,high_school_microeconomics,D,D,1,logprob,100,226.0,0.0,390.7
222,astronomy,C,C,1,logprob,145,277.2,0.0,390.7
223,miscellaneous,B,B,1,logprob,74,211.2,0.0,390.7
224,professional_law,C,A,0,logprob,400,596.8,0.0,390.7
225,high_school_biology,B,A,0,logprob,84,215.6,0.0,390.7
226,moral_disputes,C,C,1,logprob,112,239.6,0.0,390.7
227,high_school_psychology,D,D,1,logprob,115,241.4,0.0,390.7
228,high_school_psychology,D,D,1,logprob,75,211.7,0.0,390.7
229,high_school_physics,C,B,0,logprob,170,311.3,0.0,390.7
230,miscellaneous,B,B,1,logprob,73,211.2,0.0,390.7
231,high_school_macroeconomics,D,B,0,logprob,109,239.2,0.0,390.7
232,moral_scenarios,A,C,0,logprob,134,272.6,0.0,390.7
233,high_school_microeconomics,C,C,1,logprob,76,212.1,0.0,390.7
234,elementary_mathematics,B,B,1,logprob,126,257.6,0.0,390.7
235,moral_disputes,B,A,0,logprob,119,248.6,0.0,390.7
236,college_computer_science,D,B,0,logprob,124,248.9,0.0,390.7
237,elementary_mathematics,D,B,0,logprob,64,196.1,0.0,390.7
238,high_school_world_history,D,B,0,logprob,338,512.1,0.0,390.7
239,conceptual_physics,D,D,1,logprob,50,188.7,0.0,390.7
240,moral_scenarios,A,B,0,logprob,129,258.9,0.0,390.7
241,professional_law,C,C,1,logprob,428,626.8,0.0,390.7
242,sociology,A,B,0,logprob,95,224.8,0.0,390.7
243,miscellaneous,D,D,1,logprob,62,196.0,0.0,390.7
244,philosophy,D,B,0,logprob,104,236.4,0.0,390.7
245,moral_scenarios,A,C,0,logprob,142,276.2,0.0,390.7
246,global_facts,B,B,1,logprob,194,331.6,0.0,390.7
247,high_school_world_history,D,A,0,logprob,292,443.8,0.0,390.7
248,miscellaneous,B,C,0,logprob,110,240.5,0.0,390.7
249,professional_law,B,D,0,logprob,213,365.3,0.0,390.7
250,professional_law,B,B,1,logprob,265,440.0,0.0,398.9
251,nutrition,A,A,1,logprob,66,197.5,0.0,398.9
252,high_school_chemistry,B,D,0,logprob,76,211.0,0.0,398.9
253,high_school_macroeconomics,D,D,1,logprob,133,272.5,0.0,398.9
254,moral_scenarios,C,C,1,logprob,137,274.0,0.0,398.9
255,international_law,C,C,1,logprob,96,224.8,0.0,398.9
256,professional_accounting,C,B,0,logprob,86,219.9,0.0,398.9
257,professional_law,D,A,0,logprob,278,438.3,0.0,398.9
258,marketing,C,C,1,logprob,117,248.2,0.0,398.9
259,nutrition,D,D,1,logprob,102,235.9,0.0,398.9
260,high_school_european_history,C,C,1,logprob,233,383.7,0.0,398.9
261,moral_scenarios,D,C,0,logprob,145,278.7,0.0,398.9
262,clinical_knowledge,A,B,0,logprob,90,221.6,0.0,398.9
263,nutrition,D,A,0,logprob,94,224.0,0.0,398.9
264,high_school_statistics,D,B,0,logprob,125,257.2,0.0,398.9
265,elementary_mathematics,A,A,1,logprob,60,192.7,0.0,398.9
266,college_biology,D,D,1,logprob,68,198.0,0.0,398.9
267,virology,D,D,1,logprob,77,213.1,0.0,398.9
268,moral_scenarios,C,B,0,logprob,136,272.6,0.0,398.9
269,conceptual_physics,C,A,0,logprob,61,195.8,0.0,398.9
270,miscellaneous,C,C,1,logprob,96,224.2,0.0,398.9
271,moral_scenarios,A,C,0,logprob,134,272.6,0.0,398.9
272,moral_disputes,A,A,1,logprob,129,259.6,0.0,398.9
273,professional_law,D,A,0,logprob,251,398.0,0.0,398.9
274,high_school_biology,D,B,0,logprob,87,219.9,0.0,398.9
275,professional_medicine,D,B,0,logprob,142,276.5,0.0,398.9
276,professional_law,B,B,1,logprob,361,552.7,0.0,398.9
277,anatomy,A,D,0,logprob,129,259.3,0.0,398.9
278,high_school_us_history,C,C,1,logprob,183,321.8,0.0,398.9
279,computer_security,D,B,0,logprob,144,276.6,0.0,398.9
280,moral_scenarios,D,C,0,logprob,126,257.9,0.0,398.9
281,international_law,D,C,0,logprob,117,247.8,0.0,398.9
282,moral_scenarios,C,B,0,logprob,140,273.5,0.0,398.9
283,professional_law,C,B,0,logprob,254,399.7,0.0,398.9
284,miscellaneous,C,C,1,logprob,54,191.6,0.0,398.9
285,abstract_algebra,C,B,0,logprob,89,220.6,0.0,398.9
286,marketing,A,A,1,logprob,94,224.3,0.0,398.9
287,high_school_european_history,D,D,1,logprob,285,440.9,0.0,398.9
288,professional_accounting,A,C,0,logprob,196,332.1,0.0,398.9
289,high_school_psychology,D,D,1,logprob,69,210.1,0.0,398.9
290,elementary_mathematics,B,B,1,logprob,87,219.3,0.0,398.9
291,professional_medicine,A,D,0,logprob,257,400.9,0.0,398.9
292,moral_scenarios,D,C,0,logprob,137,274.4,0.0,398.9
293,high_school_macroeconomics,A,A,1,logprob,76,211.3,0.0,398.9
294,formal_logic,D,C,0,logprob,64,195.7,0.0,398.9
295,elementary_mathematics,B,B,1,logprob,101,236.2,0.0,398.9
296,moral_scenarios,B,B,1,logprob,137,273.3,0.0,398.9
297,high_school_geography,C,B,0,logprob,73,210.7,0.0,398.9
298,moral_scenarios,C,B,0,logprob,137,273.7,0.0,398.9
299,professional_accounting,B,C,0,logprob,121,249.0,0.0,398.9
300,elementary_mathematics,C,C,1,logprob,103,245.3,0.0,426.0
301,high_school_biology,C,C,1,logprob,90,220.9,0.0,426.0
302,philosophy,B,D,0,logprob,99,225.3,0.0,426.0
303,high_school_us_history,C,C,1,logprob,376,554.0,0.0,426.0
304,college_medicine,B,D,0,logprob,183,320.9,0.0,426.0
305,professional_law,A,D,0,logprob,296,467.7,0.0,426.0
306,prehistory,B,B,1,logprob,68,198.4,0.0,426.0
307,public_relations,A,B,0,logprob,128,258.6,0.0,426.0
308,philosophy,C,C,1,logprob,83,215.7,0.0,426.0
309,high_school_biology,B,B,1,logprob,112,239.8,0.0,426.0
310,professional_law,D,C,0,logprob,417,618.2,0.0,426.0
311,high_school_government_and_politics,D,D,1,logprob,75,211.6,0.0,426.0
312,elementary_mathematics,B,B,1,logprob,121,249.0,0.0,426.0
313,miscellaneous,C,C,1,logprob,257,401.2,0.0,426.0
314,high_school_us_history,B,D,0,logprob,221,370.3,0.0,426.0
315,professional_accounting,D,C,0,logprob,188,322.7,0.0,426.0
316,sociology,D,D,1,logprob,89,220.9,0.0,426.0
317,moral_scenarios,D,C,0,logprob,155,285.9,0.0,426.0
318,econometrics,D,B,0,logprob,81,215.4,0.0,426.0
319,high_school_psychology,C,C,1,logprob,60,192.4,0.0,426.0
320,medical_genetics,B,B,1,logprob,70,209.9,0.0,426.0
321,professional_law,C,C,1,logprob,306,464.1,0.0,426.0
322,professional_law,A,C,0,logprob,247,397.4,0.0,426.0
323,us_foreign_policy,B,B,1,logprob,85,219.5,0.0,426.0
324,professional_medicine,A,A,1,logprob,132,259.1,0.0,426.0
325,professional_accounting,A,A,1,logprob,105,237.8,0.0,426.0
326,formal_logic,D,A,0,logprob,88,219.5,0.0,426.0
327,human_aging,A,B,0,logprob,106,238.1,0.0,426.0
328,high_school_world_history,B,B,1,logprob,212,360.0,0.0,426.0
329,management,C,B,0,logprob,66,197.8,0.0,426.0
330,human_aging,C,C,1,logprob,96,224.3,0.0,426.0
331,high_school_macroeconomics,B,B,1,logprob,99,226.5,0.0,426.0
332,professional_law,A,B,0,logprob,231,382.1,0.0,426.0
333,moral_scenarios,D,B,0,logprob,125,257.7,0.0,426.0
334,high_school_macroeconomics,D,A,0,logprob,85,219.0,0.0,426.0
335,human_aging,C,D,0,logprob,89,220.8,0.0,426.0
336,high_school_macroeconomics,B,D,0,logprob,112,239.7,0.0,426.0
337,nutrition,D,D,1,logprob,64,195.3,0.0,426.0
338,nutrition,C,C,1,logprob,67,198.4,0.0,426.0
339,high_school_mathematics,D,B,0,logprob,85,219.3,0.0,426.0
340,professional_law,D,C,0,logprob,211,360.1,0.0,426.0
341,professional_accounting,B,B,1,logprob,174,313.3,0.0,426.0
342,professional_law,C,B,0,logprob,359,550.9,0.0,426.0
343,professional_law,A,A,1,logprob,177,314.9,0.0,426.0
344,human_aging,C,C,1,logprob,67,198.2,0.0,426.0
345,moral_disputes,B,B,1,logprob,118,248.1,0.0,426.0
346,high_school_us_history,B,B,1,logprob,407,611.6,0.0,426.0
347,logical_fallacies,C,C,1,logprob,118,248.9,0.0,426.0
348,abstract_algebra,B,B,1,logprob,92,221.6,0.0,426.0
349,moral_scenarios,D,B,0,logprob,137,273.8,0.0,426.0
350,moral_scenarios,C,C,1,logprob,128,268.0,0.0,394.1
351,astronomy,C,A,0,logprob,123,250.0,0.0,394.1
352,high_school_european_history,D,D,1,logprob,288,441.1,0.0,394.1
353,high_school_macroeconomics,A,A,1,logprob,113,241.3,0.0,394.1
354,security_studies,D,D,1,logprob,90,221.7,0.0,394.1
355,moral_scenarios,C,B,0,logprob,138,274.2,0.0,394.1
356,high_school_statistics,A,B,0,logprob,196,332.0,0.0,394.1
357,professional_psychology,A,A,1,logprob,149,284.3,0.0,394.1
358,professional_law,D,D,1,logprob,210,359.5,0.0,394.1
359,virology,C,C,1,logprob,86,219.5,0.0,394.1
360,miscellaneous,A,C,0,logprob,88,219.5,0.0,394.1
361,high_school_biology,B,B,1,logprob,76,211.1,0.0,394.1
362,college_computer_science,C,C,1,logprob,82,214.6,0.0,394.1
363,clinical_knowledge,A,A,1,logprob,64,195.6,0.0,394.1
364,high_school_mathematics,D,A,0,logprob,112,239.4,0.0,394.1
365,moral_scenarios,C,B,0,logprob,136,272.4,0.0,394.1
366,anatomy,A,C,0,logprob,65,197.5,0.0,394.1
367,conceptual_physics,D,C,0,logprob,75,211.3,0.0,394.1
368,professional_psychology,B,D,0,logprob,103,236.9,0.0,394.1
369,college_computer_science,D,B,0,logprob,228,372.3,0.0,394.1
370,electrical_engineering,A,D,0,logprob,91,221.8,0.0,394.1
371,miscellaneous,A,C,0,logprob,68,197.4,0.0,394.1
372,prehistory,C,C,1,logprob,132,258.8,0.0,394.1
373,moral_disputes,B,A,0,logprob,79,213.6,0.0,394.1
374,prehistory,A,B,0,logprob,76,211.4,0.0,394.1
375,miscellaneous,A,A,1,logprob,62,196.6,0.0,394.1
376,computer_security,A,A,1,logprob,63,196.3,0.0,394.1
377,miscellaneous,B,B,1,logprob,64,196.1,0.0,394.1
378,marketing,B,B,1,logprob,71,210.7,0.0,394.1
379,professional_psychology,C,D,0,logprob,97,225.4,0.0,394.1
380,security_studies,D,D,1,logprob,176,312.8,0.0,394.1
381,prehistory,D,D,1,logprob,168,309.7,0.0,394.1
382,college_medicine,D,D,1,logprob,82,215.6,0.0,394.1
383,professional_law,B,B,1,logprob,82,215.3,0.0,394.1
384,high_school_european_history,A,A,1,logprob,663,994.0,0.0,394.1
385,moral_scenarios,C,B,0,logprob,139,275.5,0.0,394.1
386,high_school_chemistry,C,B,0,logprob,129,259.4,0.0,394.1
387,miscellaneous,A,B,0,logprob,61,195.6,0.0,394.1
388,high_school_geography,B,B,1,logprob,81,214.3,0.0,394.1
389,moral_disputes,A,A,1,logprob,69,209.4,0.0,394.1
390,formal_logic,A,B,0,logprob,173,313.3,0.0,394.1
391,electrical_engineering,A,D,0,logprob,86,219.5,0.0,394.1
392,elementary_mathematics,D,B,0,logprob,87,219.7,0.0,394.1
393,human_aging,D,D,1,logprob,82,214.7,0.0,394.1
394,high_school_computer_science,D,B,0,logprob,118,248.3,0.0,394.1
395,conceptual_physics,D,D,1,logprob,57,192.4,0.0,394.1
396,high_school_microeconomics,D,B,0,logprob,78,213.3,0.0,394.1
397,professional_law,A,D,0,logprob,312,472.9,0.0,394.1
398,professional_law,C,C,1,logprob,248,397.9,0.0,394.1
399,moral_scenarios,D,B,0,logprob,153,286.1,0.0,394.1
400,professional_psychology,D,A,0,logprob,66,204.7,0.0,382.2
401,public_relations,A,A,1,logprob,67,198.5,0.0,382.2
402,professional_law,A,A,1,logprob,296,468.1,0.0,382.2
403,miscellaneous,D,D,1,logprob,57,192.8,0.0,382.2
404,high_school_macroeconomics,D,D,1,logprob,84,215.2,0.0,382.2
405,philosophy,B,B,1,logprob,96,224.2,0.0,382.2
406,professional_accounting,C,B,0,logprob,181,320.1,0.0,382.2
407,college_biology,D,D,1,logprob,81,215.1,0.0,382.2
408,prehistory,A,A,1,logprob,96,223.8,0.0,382.2
409,us_foreign_policy,B,B,1,logprob,67,197.8,0.0,382.2
410,astronomy,D,D,1,logprob,80,213.3,0.0,382.2
411,marketing,C,B,0,logprob,114,241.0,0.0,382.2
412,high_school_chemistry,D,D,1,logprob,110,239.6,0.0,382.2
413,prehistory,C,C,1,logprob,81,215.0,0.0,382.2
414,anatomy,B,C,0,logprob,90,221.3,0.0,382.2
415,us_foreign_policy,C,B,0,logprob,67,198.1,0.0,382.2
416,moral_scenarios,B,B,1,logprob,139,274.7,0.0,382.2
417,miscellaneous,D,D,1,logprob,73,211.5,0.0,382.2
418,econometrics,C,B,0,logprob,139,273.7,0.0,382.2
419,miscellaneous,B,A,0,logprob,52,188.6,0.0,382.2
420,professional_accounting,A,C,0,logprob,106,237.3,0.0,382.2
421,high_school_psychology,D,D,1,logprob,135,273.0,0.0,382.2
422,college_physics,B,D,0,logprob,115,242.0,0.0,382.2
