id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
54,high_school_physics,A,,0,none,231,417.2,0.0,425.8
55,high_school_macroeconomics,D,,0,none,105,230.1,0.0,240.2
56,electrical_engineering,D,,0,none,83,184.7,0.0,195.4
57,sociology,C,,0,none,110,214.6,0.0,222.8
58,high_school_mathematics,D,,0,none,64,131.2,0.0,136.6
59,clinical_knowledge,A,,0,none,78,170.7,0.0,177.9
60,high_school_biology,A,,0,none,85,171.4,0.0,181.3
61,high_school_macroeconomics,B,,0,none,79,171.2,0.0,180.2
62,college_biology,D,,0,none,130,210.8,0.0,220.6
63,marketing,C,B,0,generated,85,167.7,0.0,174.4
64,moral_disputes,D,,0,none,119,206.3,0.0,212.5
65,moral_scenarios,B,,0,none,132,214.1,0.0,223.9
66,philosophy,D,,0,none,78,173.3,0.0,184.0
67,moral_scenarios,B,,0,none,129,212.6,0.0,222.2
68,college_mathematics,B,,0,none,138,248.2,0.0,257.5
69,elementary_mathematics,A,,0,none,123,209.5,0.0,217.6
70,prehistory,D,,0,none,69,166.9,0.0,176.0
71,professional_medicine,A,,0,none,358,548.3,0.0,555.4
72,professional_psychology,C,,0,none,93,180.8,0.0,190.9
73,conceptual_physics,B,,0,none,61,134.7,0.0,144.4
74,moral_scenarios,D,,0,none,142,250.7,0.0,258.6
75,high_school_government_and_politics,B,,0,none,78,175.8,0.0,183.9
76,professional_accounting,B,D,0,generated,114,216.2,0.0,223.8
77,professional_psychology,D,C,0,generated,78,171.8,0.0,177.9
78,formal_logic,C,,0,none,103,214.0,0.0,222.7
79,professional_psychology,A,,0,none,73,173.2,0.0,181.9
80,human_aging,A,,0,none,75,167.6,0.0,172.6
81,logical_fallacies,B,,0,none,157,253.6,0.0,258.5
82,moral_scenarios,C,,0,none,126,222.7,0.0,229.1
83,high_school_government_and_politics,B,,0,none,108,218.4,0.0,227.2
84,miscellaneous,A,,0,none,58,134.4,0.0,142.9
85,professional_accounting,D,,0,none,151,254.8,0.0,261.9
86,elementary_mathematics,B,,0,none,112,221.8,0.0,230.7
87,conceptual_physics,A,,0,none,58,135.0,0.0,142.1
88,high_school_mathematics,C,,0,none,93,173.3,0.0,179.6
89,high_school_geography,B,,0,none,88,176.2,0.0,185.0
90,machine_learning,C,,0,none,153,253.9,0.0,262.0
91,conceptual_physics,A,,0,none,76,170.8,0.0,175.9
92,human_sexuality,D,,0,none,157,254.7,0.0,259.8
93,sociology,D,,0,none,119,219.8,0.0,226.1
94,professional_law,C,,0,none,353,532.8,0.0,541.3
95,conceptual_physics,A,,0,none,77,185.5,0.0,192.3
96,high_school_government_and_politics,A,C,0,generated,101,223.9,0.0,231.7
97,computer_security,A,C,0,generated,60,135.5,0.0,144.4
98,moral_scenarios,A,C,0,generated,129,217.0,0.0,221.9
99,moral_scenarios,C,B,0,generated,131,217.5,0.0,222.6
100,global_facts,B,,0,none,83,178.2,0.0,183.6
101,computer_security,D,,0,none,66,140.0,0.0,145.6
102,conceptual_physics,B,,0,none,68,138.2,0.0,144.8
103,public_relations,C,,0,none,126,220.4,0.0,226.8
104,moral_disputes,A,,0,none,120,217.9,0.0,223.6
105,clinical_knowledge,C,D,0,generated,72,178.8,0.0,185.4
106,computer_security,C,,0,none,86,175.0,0.0,182.9
107,professional_accounting,D,,0,none,158,259.2,0.0,267.7
108,high_school_psychology,D,,0,none,107,219.8,0.0,227.3
109,high_school_mathematics,D,,0,none,72,175.8,0.0,181.1
110,moral_scenarios,D,,0,none,140,261.1,0.0,267.1
111,professional_psychology,B,,0,none,137,268.1,0.0,275.6
112,clinical_knowledge,C,B,0,generated,80,179.7,0.0,186.5
113,miscellaneous,D,,0,none,76,175.0,0.0,179.6
114,high_school_us_history,C,,0,none,394,638.1,0.0,643.3
115,moral_scenarios,D,C,0,generated,133,275.5,0.0,281.0
116,professional_law,C,,0,none,166,317.2,0.0,322.9
117,anatomy,D,,0,none,78,183.9,0.0,193.2
118,philosophy,A,,0,none,89,179.2,0.0,187.2
119,high_school_psychology,A,,0,none,86,177.6,0.0,184.5
120,high_school_geography,B,,0,none,75,174.3,0.0,179.0
121,international_law,B,,0,none,132,216.8,0.0,222.0
122,human_aging,B,,0,none,59,134.7,0.0,140.9
123,moral_scenarios,D,,0,none,143,261.9,0.0,267.6
124,elementary_mathematics,A,,0,none,129,224.1,0.0,229.4
125,high_school_microeconomics,D,,0,none,92,178.0,0.0,183.6
126,computer_security,C,,0,none,255,399.9,0.0,407.0
127,professional_law,B,,0,none,257,405.9,0.0,418.3
128,global_facts,A,,0,none,86,186.0,0.0,193.1
129,philosophy,C,,0,none,81,182.2,0.0,187.9
130,high_school_psychology,A,,0,none,80,180.0,0.0,186.4
131,moral_scenarios,B,,0,none,158,267.9,0.0,275.7
132,us_foreign_policy,B,,0,none,95,181.4,0.0,190.6
133,professional_psychology,C,,0,none,78,175.9,0.0,181.3
134,high_school_biology,B,,0,none,117,218.1,0.0,223.1
135,prehistory,C,,0,none,68,136.3,0.0,142.6
136,high_school_physics,B,,0,none,121,218.4,0.0,224.4
137,professional_law,D,A,0,generated,262,442.9,0.0,449.3
138,philosophy,D,,0,none,75,190.2,0.0,199.4
139,us_foreign_policy,C,,0,none,77,187.1,0.0,197.2
140,conceptual_physics,C,,0,none,64,144.9,0.0,153.9
141,professional_law,C,,0,none,241,390.9,0.0,397.9
142,high_school_european_history,C,,0,none,378,588.8,0.0,596.5
143,high_school_world_history,A,A,1,generated,336,538.1,0.0,549.8
144,professional_psychology,A,,0,none,68,142.3,0.0,154.8
145,astronomy,A,,0,none,119,220.1,0.0,226.7
146,sociology,D,,0,none,96,174.7,0.0,181.8
147,world_religions,C,B,0,generated,66,131.9,0.0,136.7
148,moral_scenarios,D,,0,none,132,209.2,0.0,214.3
149,formal_logic,C,,0,none,120,212.7,0.0,218.9
150,college_chemistry,B,,0,none,120,216.2,0.0,222.2
151,college_mathematics,D,,0,none,134,256.6,0.0,265.2
152,professional_law,C,,0,none,550,884.0,0.0,893.5
153,high_school_government_and_politics,D,,0,none,123,236.7,0.0,243.4
154,high_school_physics,D,,0,none,118,232.8,0.0,240.6
155,moral_disputes,C,,0,none,93,183.2,0.0,193.5
156,high_school_european_history,C,,0,none,482,719.6,0.0,727.2
157,professional_law,B,,0,none,334,558.3,0.0,567.6
158,professional_law,C,C,1,generated,292,452.0,0.0,461.8
159,abstract_algebra,C,,0,none,74,177.4,0.0,183.8
160,sociology,C,,0,none,111,218.0,0.0,226.0
161,electrical_engineering,D,,0,none,65,136.9,0.0,146.3
162,moral_disputes,B,,0,none,98,174.6,0.0,180.6
163,moral_disputes,B,,0,none,106,212.2,0.0,219.5
164,high_school_macroeconomics,A,,0,none,129,219.0,0.0,227.2
165,professional_psychology,D,,0,none,119,225.0,0.0,234.0
166,high_school_psychology,A,,0,none,112,223.2,0.0,234.5
167,moral_scenarios,A,,0,none,137,263.0,0.0,270.4
168,miscellaneous,D,,0,none,65,139.9,0.0,144.4
169,high_school_government_and_politics,A,,0,none,114,222.6,0.0,227.6
170,security_studies,C,C,1,generated,128,219.0,0.0,224.6
171,high_school_macroeconomics,D,,0,none,94,177.9,0.0,182.2
172,professional_law,A,,0,none,288,454.2,0.0,461.5
173,virology,B,,0,none,74,192.0,0.0,204.6
174,sociology,A,,0,none,95,189.7,0.0,200.2
175,moral_disputes,D,,0,none,65,140.6,0.0,148.4
176,prehistory,C,B,0,generated,91,177.8,0.0,183.6
177,astronomy,A,,0,none,128,223.5,0.0,230.9
178,sociology,A,,0,none,100,180.6,0.0,190.8
179,high_school_psychology,A,,0,none,79,181.0,0.0,188.8
180,high_school_statistics,B,,0,none,84,174.0,0.0,180.0
181,high_school_european_history,D,,0,none,645,1036.0,0.0,1046.1
182,business_ethics,D,,0,none,107,229.0,0.0,246.4
183,high_school_psychology,B,,0,none,109,220.1,0.0,230.7
184,elementary_mathematics,A,,0,none,64,136.6,0.0,147.5
185,moral_disputes,B,,0,none,64,131.7,0.0,139.3
186,high_school_microeconomics,A,D,0,generated,90,166.6,0.0,172.3
187,high_school_european_history,D,,0,none,263,417.1,0.0,426.1
188,electrical_engineering,B,,0,none,58,133.7,0.0,144.0
189,clinical_knowledge,B,,0,none,105,209.5,0.0,214.8
190,high_school_psychology,C,,0,none,156,253.2,0.0,258.1
191,high_school_mathematics,C,,0,none,113,211.4,0.0,217.6
192,security_studies,B,,0,none,236,386.4,0.0,395.5
193,high_school_psychology,A,,0,none,121,223.4,0.0,233.7
194,moral_scenarios,C,,0,none,136,257.0,0.0,264.0
195,high_school_statistics,D,,0,none,120,219.3,0.0,226.4
196,philosophy,C,,0,none,78,176.5,0.0,187.4
197,miscellaneous,C,,0,none,76,177.0,0.0,186.2
198,professional_psychology,C,,0,none,132,214.9,0.0,225.3
199,logical_fallacies,B,C,0,generated,64,132.7,0.0,140.0
200,clinical_knowledge,B,,0,none,68,127.6,0.0,131.3
201,logical_fallacies,D,A,0,generated,114,210.9,0.0,215.1
202,moral_disputes,D,,0,none,74,173.4,0.0,181.3
203,machine_learning,A,,0,none,98,173.2,0.0,182.9
204,miscellaneous,C,,0,none,64,130.8,0.0,136.5
205,professional_law,D,,0,none,164,250.1,0.0,256.1
206,nutrition,D,,0,none,54,132.0,0.0,138.8
207,high_school_statistics,C,,0,none,119,214.1,0.0,222.3
208,miscellaneous,B,,0,none,60,138.7,0.0,149.4
209,high_school_chemistry,B,,0,none,86,181.0,0.0,192.1
210,sociology,C,C,1,generated,84,174.7,0.0,183.0
211,virology,B,,0,none,72,167.4,0.0,172.2
212,prehistory,C,C,1,generated,101,207.5,0.0,212.6
213,professional_law,C,,0,none,341,517.4,0.0,523.9
214,moral_scenarios,C,,0,none,134,270.2,0.0,278.4
215,high_school_psychology,D,B,0,generated,85,181.8,0.0,188.3
216,moral_scenarios,B,,0,none,140,262.5,0.0,270.0
217,high_school_macroeconomics,D,,0,none,101,220.9,0.0,232.7
218,management,B,,0,none,62,136.8,0.0,143.3
219,moral_scenarios,B,,0,none,134,252.0,0.0,257.1
220,world_religions,C,B,0,generated,62,136.6,0.0,142.2
221,high_school_microeconomics,D,,0,none,100,174.5,0.0,181.7
222,astronomy,C,,0,none,145,256.7,0.0,266.8
223,miscellaneous,B,,0,none,74,175.1,0.0,183.6
224,professional_law,C,,0,none,400,630.9,0.0,637.8
225,high_school_biology,B,A,0,generated,84,180.0,0.0,188.0
226,moral_disputes,C,,0,none,112,215.3,0.0,221.2
227,high_school_psychology,D,,0,none,115,216.7,0.0,223.2
228,high_school_psychology,D,,0,none,75,173.3,0.0,181.6
229,high_school_physics,C,A,0,generated,170,297.7,0.0,308.2
230,miscellaneous,B,,0,none,73,176.0,0.0,186.6
231,high_school_macroeconomics,D,C,0,generated,109,208.2,0.0,214.9
232,moral_scenarios,A,,0,none,134,248.2,0.0,255.1
233,high_school_microeconomics,C,,0,none,76,167.5,0.0,171.0
234,elementary_mathematics,B,,0,none,126,214.2,0.0,217.8
235,moral_disputes,B,,0,none,119,231.4,0.0,235.1
236,college_computer_science,D,C,0,generated,124,230.4,0.0,234.1
237,elementary_mathematics,D,A,0,generated,64,151.4,0.0,156.2
238,high_school_world_history,D,,0,none,338,641.6,0.0,647.1
239,conceptual_physics,D,,0,none,50,180.5,0.0,187.7
240,moral_scenarios,A,,0,none,129,280.5,0.0,289.8
241,professional_law,C,,0,none,428,773.0,0.0,786.2
242,sociology,A,,0,none,95,201.1,0.0,215.6
243,miscellaneous,D,,0,none,62,142.6,0.0,151.8
244,philosophy,D,,0,none,104,214.3,0.0,218.6
245,moral_scenarios,A,,0,none,142,254.4,0.0,260.9
246,global_facts,B,C,0,generated,194,313.5,0.0,326.2
247,high_school_world_history,D,D,1,generated,292,431.2,0.0,440.9
248,miscellaneous,B,,0,none,110,215.6,0.0,220.8
249,professional_law,B,D,0,generated,213,338.9,0.0,346.2
250,professional_law,B,,0,none,265,425.4,0.0,436.3
251,nutrition,A,A,1,generated,66,135.5,0.0,140.9
252,high_school_chemistry,B,,0,none,76,171.0,0.0,177.1
253,high_school_macroeconomics,D,,0,none,133,252.4,0.0,262.1
254,moral_scenarios,C,,0,none,137,260.4,0.0,272.4
255,international_law,C,B,0,generated,96,177.1,0.0,185.3
256,professional_accounting,C,,0,none,86,170.8,0.0,177.8
257,professional_law,D,A,0,generated,278,429.9,0.0,439.7
258,marketing,C,,0,none,117,219.2,0.0,229.1
259,nutrition,D,,0,none,102,215.7,0.0,223.9
260,high_school_european_history,C,,0,none,233,389.5,0.0,395.8
261,moral_scenarios,D,,0,none,145,267.4,0.0,274.3
262,clinical_knowledge,A,,0,none,90,179.6,0.0,187.0
263,nutrition,D,,0,none,94,180.6,0.0,188.8
264,high_school_statistics,D,,0,none,125,221.1,0.0,229.6
265,elementary_mathematics,A,C,0,generated,60,134.0,0.0,142.3
266,college_biology,D,,0,none,68,133.1,0.0,139.5
267,virology,D,,0,none,77,172.7,0.0,179.2
268,moral_scenarios,C,,0,none,136,251.3,0.0,257.8
269,conceptual_physics,C,,0,none,61,132.7,0.0,138.1
270,miscellaneous,C,,0,none,96,174.2,0.0,180.1
271,moral_scenarios,A,B,0,generated,134,253.2,0.0,259.9
272,moral_disputes,A,,0,none,129,217.3,0.0,222.2
273,professional_law,D,,0,none,251,396.3,0.0,404.9
274,high_school_biology,D,,0,none,87,184.3,0.0,197.0
275,professional_medicine,D,A,0,generated,142,265.1,0.0,274.3
276,professional_law,B,,0,none,361,570.2,0.0,580.1
277,anatomy,A,,0,none,129,226.1,0.0,239.3
278,high_school_us_history,C,B,0,generated,183,308.0,0.0,322.5
279,computer_security,D,,0,none,144,260.9,0.0,273.5
280,moral_scenarios,D,,0,none,126,232.3,0.0,243.0
281,international_law,D,,0,none,117,209.1,0.0,215.0
282,moral_scenarios,C,C,1,generated,140,251.4,0.0,259.1
283,professional_law,C,,0,none,254,381.5,0.0,393.9
284,miscellaneous,C,,0,none,54,132.7,0.0,142.4
285,abstract_algebra,C,,0,none,89,174.0,0.0,181.1
286,marketing,A,,0,none,94,173.9,0.0,182.0
287,high_school_european_history,D,,0,none,285,420.2,0.0,427.6
288,professional_accounting,A,,0,none,196,305.2,0.0,316.3
289,high_school_psychology,D,B,0,generated,69,174.4,0.0,185.8
290,elementary_mathematics,B,,0,none,87,173.4,0.0,178.0
291,professional_medicine,A,,0,none,257,397.5,0.0,405.1
292,moral_scenarios,D,,0,none,137,267.1,0.0,279.1
293,high_school_macroeconomics,A,,0,none,76,180.2,0.0,190.8
294,formal_logic,D,,0,none,64,135.9,0.0,145.3
295,elementary_mathematics,B,,0,none,101,207.9,0.0,215.5
296,moral_scenarios,B,,0,none,137,249.6,0.0,258.1
297,high_school_geography,C,,0,none,73,175.9,0.0,186.5
298,moral_scenarios,C,,0,none,137,254.3,0.0,266.0
299,professional_accounting,B,,0,none,121,216.2,0.0,224.7
300,elementary_mathematics,C,,0,none,103,213.8,0.0,221.1
301,high_school_biology,C,B,0,generated,90,172.7,0.0,183.4
302,philosophy,B,,0,none,99,173.9,0.0,185.4
303,high_school_us_history,C,,0,none,376,538.5,0.0,550.0
304,college_medicine,B,B,1,generated,183,300.8,0.0,310.8
305,professional_law,A,,0,none,296,464.6,0.0,475.1
306,prehistory,B,,0,none,68,134.3,0.0,141.2
307,public_relations,A,,0,none,128,213.0,0.0,220.7
308,philosophy,C,,0,none,83,175.7,0.0,187.5
309,high_school_biology,B,,0,none,112,208.0,0.0,218.6
310,professional_law,D,,0,none,417,596.0,0.0,606.4
311,high_school_government_and_politics,D,,0,none,75,182.6,0.0,203.7
312,elementary_mathematics,B,A,0,generated,121,213.9,0.0,224.3
313,miscellaneous,C,,0,none,257,377.9,0.0,389.5
314,high_school_us_history,B,,0,none,221,336.1,0.0,347.7
315,professional_accounting,D,,0,none,188,294.3,0.0,306.8
316,sociology,D,B,0,generated,89,175.5,0.0,184.9
317,moral_scenarios,D,,0,none,155,257.6,0.0,264.4
318,econometrics,D,,0,none,81,164.7,0.0,172.5
319,high_school_psychology,C,,0,none,60,124.8,0.0,128.3
320,medical_genetics,B,,0,none,70,163.6,0.0,168.0
321,professional_law,C,,0,none,306,461.0,0.0,469.0
322,professional_law,A,,0,none,247,415.9,0.0,430.4
323,us_foreign_policy,B,,0,none,85,190.1,0.0,201.1
324,professional_medicine,A,,0,none,132,216.4,0.0,225.6
325,professional_accounting,A,C,0,generated,105,209.4,0.0,214.9
326,formal_logic,D,,0,none,88,171.5,0.0,180.5
327,human_aging,A,,0,none,106,203.3,0.0,208.6
328,high_school_world_history,B,,0,none,212,329.5,0.0,334.8
329,management,C,,0,none,66,134.0,0.0,139.6
330,human_aging,C,,0,none,96,172.8,0.0,180.6
331,high_school_macroeconomics,B,,0,none,99,179.4,0.0,189.5
332,professional_law,A,,0,none,231,388.0,0.0,401.4
333,moral_scenarios,D,,0,none,125,227.2,0.0,239.3
334,high_school_macroeconomics,D,,0,none,85,176.3,0.0,188.3
335,human_aging,C,,0,none,89,176.8,0.0,187.7
336,high_school_macroeconomics,B,D,0,generated,112,207.0,0.0,217.7
337,nutrition,D,,0,none,64,129.8,0.0,137.5
338,nutrition,C,B,0,generated,67,125.2,0.0,130.8
339,high_school_mathematics,D,B,0,generated,85,163.6,0.0,170.7
340,professional_law,D,C,0,generated,211,329.0,0.0,341.5
341,professional_accounting,B,,0,none,174,292.6,0.0,305.6
342,professional_law,C,,0,none,359,556.4,0.0,570.5
343,professional_law,A,A,1,generated,177,308.8,0.0,321.0
344,human_aging,C,,0,none,67,135.7,0.0,141.9
345,moral_disputes,B,,0,none,118,222.4,0.0,227.0
346,high_school_us_history,B,A,0,generated,407,605.5,0.0,612.9
347,logical_fallacies,C,C,1,generated,118,226.9,0.0,233.3
348,abstract_algebra,B,,0,none,92,180.3,0.0,186.5
349,moral_scenarios,D,,0,none,137,261.6,0.0,270.3
350,moral_scenarios,C,D,0,generated,128,219.8,0.0,228.9
351,astronomy,C,,0,none,123,216.1,0.0,223.7
352,high_school_european_history,D,D,1,generated,288,425.9,0.0,434.5
353,high_school_macroeconomics,A,,0,none,113,220.0,0.0,230.9
354,security_studies,D,,0,none,90,175.9,0.0,185.0
355,moral_scenarios,C,,0,none,138,254.8,0.0,262.0
356,high_school_statistics,A,,0,none,196,295.6,0.0,303.9
357,professional_psychology,A,,0,none,149,250.4,0.0,260.4
358,professional_law,D,,0,none,210,338.3,0.0,350.8
359,virology,C,,0,none,86,174.4,0.0,189.0
360,miscellaneous,A,,0,none,88,172.0,0.0,178.9
361,high_school_biology,B,,0,none,76,163.2,0.0,169.2
362,college_computer_science,C,D,0,generated,82,165.9,0.0,173.4
363,clinical_knowledge,A,,0,none,64,129.8,0.0,139.0
364,high_school_mathematics,D,,0,none,112,202.7,0.0,209.8
365,moral_scenarios,C,,0,none,136,242.0,0.0,247.4
366,anatomy,A,,0,none,65,130.1,0.0,135.6
367,conceptual_physics,D,,0,none,75,169.5,0.0,176.6
368,professional_psychology,B,,0,none,103,202.5,0.0,210.3
369,college_computer_science,D,,0,none,228,329.9,0.0,335.7
370,electrical_engineering,A,,0,none,91,178.0,0.0,187.3
371,miscellaneous,A,,0,none,68,135.1,0.0,143.9
372,prehistory,C,,0,none,132,214.3,0.0,221.6
373,moral_disputes,B,,0,none,79,172.7,0.0,181.5
374,prehistory,A,D,0,generated,76,176.4,0.0,186.0
375,miscellaneous,A,A,1,generated,62,133.9,0.0,140.2
376,computer_security,A,A,1,generated,63,130.9,0.0,137.5
377,miscellaneous,B,,0,none,64,128.7,0.0,135.5
378,marketing,B,,0,none,71,164.4,0.0,172.6
379,professional_psychology,C,,0,none,97,170.8,0.0,181.5
380,security_studies,D,,0,none,176,280.7,0.0,288.4
381,prehistory,D,,0,none,168,293.6,0.0,301.9
382,college_medicine,D,D,1,generated,82,174.2,0.0,185.9
383,professional_law,B,,0,none,82,170.2,0.0,178.1
384,high_school_european_history,A,,0,none,663,952.6,0.0,963.9
385,moral_scenarios,C,,0,none,139,258.8,0.0,273.1
386,high_school_chemistry,C,,0,none,129,216.2,0.0,224.4
387,miscellaneous,A,,0,none,61,133.0,0.0,143.5
388,high_school_geography,B,,0,none,81,165.1,0.0,173.7
389,moral_disputes,A,,0,none,69,160.3,0.0,168.3
390,formal_logic,A,,0,none,173,276.7,0.0,283.8
391,electrical_engineering,A,,0,none,86,166.6,0.0,176.7
392,elementary_mathematics,D,,0,none,87,168.6,0.0,176.6
393,human_aging,D,A,0,generated,82,163.1,0.0,170.7
394,high_school_computer_science,D,,0,none,118,208.3,0.0,219.1
395,conceptual_physics,D,D,1,generated,57,124.5,0.0,133.5
396,high_school_microeconomics,D,,0,none,78,157.9,0.0,164.1
397,professional_law,A,,0,none,312,443.3,0.0,450.9
398,professional_law,C,,0,none,248,376.5,0.0,391.5
399,moral_scenarios,D,,0,none,153,255.8,0.0,266.5
400,professional_psychology,D,,0,none,66,130.6,0.0,138.5
401,public_relations,A,,0,none,67,129.9,0.0,136.6
402,professional_law,A,,0,none,296,450.0,0.0,458.4
403,miscellaneous,D,,0,none,57,129.7,0.0,140.2
404,high_school_macroeconomics,D,,0,none,84,166.4,0.0,170.8
405,philosophy,B,,0,none,96,168.3,0.0,173.8
406,professional_accounting,C,,0,none,181,290.6,0.0,298.3
407,college_biology,D,,0,none,81,172.7,0.0,185.0
408,prehistory,A,,0,none,96,169.0,0.0,176.0
409,us_foreign_policy,B,,0,none,67,126.3,0.0,130.1
410,astronomy,D,,0,none,80,164.7,0.0,168.5
411,marketing,C,C,1,generated,113,207.2,0.0,214.5
412,high_school_chemistry,D,,0,none,110,212.4,0.0,221.4
413,prehistory,C,,0,none,81,169.2,0.0,173.9
414,anatomy,B,,0,none,90,172.4,0.0,176.9
415,us_foreign_policy,C,A,0,generated,67,131.5,0.0,137.0
416,moral_scenarios,B,,0,none,139,249.4,0.0,257.0
417,miscellaneous,D,,0,none,73,174.3,0.0,183.7
418,econometrics,C,,0,none,139,252.1,0.0,261.5
419,miscellaneous,B,,0,none,52,131.1,0.0,136.2
420,professional_accounting,A,,0,none,106,208.5,0.0,213.5
421,high_school_psychology,D,,0,none,135,246.6,0.0,255.7
422,college_physics,B,,0,none,115,216.3,0.0,224.7
423,high_school_world_history,A,,0,none,241,376.9,0.0,382.9
424,high_school_us_history,C,A,0,generated,432,653.3,0.0,661.5
425,high_school_macroeconomics,C,,0,none,126,219.8,0.0,227.7
426,moral_scenarios,C,C,1,generated,141,256.2,0.0,264.1
427,high_school_microeconomics,D,,0,none,106,208.7,0.0,220.2
428,college_computer_science,D,,0,none,139,250.5,0.0,261.2
429,moral_scenarios,B,,0,none,135,248.8,0.0,261.0
430,high_school_psychology,C,,0,none,99,168.7,0.0,173.7
431,prehistory,D,,0,none,203,331.6,0.0,338.0
432,sociology,B,,0,none,103,209.1,0.0,216.0
433,high_school_macroeconomics,A,,0,none,117,213.8,0.0,219.7
434,high_school_psychology,D,B,0,generated,122,212.2,0.0,218.8
435,college_medicine,A,,0,none,167,289.7,0.0,297.7
436,college_medicine,D,,0,none,139,252.3,0.0,259.5
437,elementary_mathematics,C,,0,none,93,176.6,0.0,182.9
438,professional_law,D,,0,none,234,383.0,0.0,387.8
439,global_facts,B,A,0,generated,82,178.6,0.0,185.9
440,nutrition,C,,0,none,78,176.1,0.0,183.6
441,logical_fallacies,C,,0,none,80,179.4,0.0,185.2
442,professional_medicine,D,A,0,generated,185,315.6,0.0,322.0
443,high_school_chemistry,B,C,0,generated,95,184.0,0.0,189.8
444,philosophy,A,,0,none,58,138.5,0.0,144.2
445,world_religions,A,,0,none,68,133.3,0.0,138.7
446,jurisprudence,D,,0,none,70,172.9,0.0,178.6
447,international_law,C,,0,none,113,213.7,0.0,219.7
448,high_school_biology,D,C,0,generated,97,173.9,0.0,180.4
449,high_school_computer_science,C,,0,none,257,395.0,0.0,403.0
450,professional_psychology,B,,0,none,71,177.2,0.0,188.3
451,prehistory,C,,0,none,74,173.0,0.0,179.9
452,high_school_chemistry,A,D,0,generated,119,212.1,0.0,216.5
453,moral_scenarios,A,,0,none,139,255.0,0.0,260.4
454,moral_disputes,C,,0,none,102,210.9,0.0,216.9
455,business_ethics,A,,0,none,137,251.3,0.0,256.3
456,high_school_mathematics,C,,0,none,115,215.5,0.0,221.2
457,nutrition,B,,0,none,136,253.1,0.0,261.6
458,professional_medicine,A,,0,none,145,265.3,0.0,275.7
