id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
113,miscellaneous,D,D,1,logprob,76,216.6,0.0,229.8
114,high_school_us_history,C,B,0,logprob,394,1141.6,0.0,1283.9
115,moral_scenarios,D,C,0,logprob,133,502.3,0.0,542.6
116,professional_law,C,C,1,logprob,166,1055.0,0.0,1223.7
117,anatomy,D,B,0,logprob,78,437.8,0.0,526.6
118,philosophy,A,D,0,logprob,89,390.2,0.0,434.7
119,high_school_psychology,A,A,1,logprob,86,358.8,0.0,372.9
120,high_school_geography,B,A,0,logprob,75,355.6,0.0,387.9
121,international_law,B,B,1,logprob,132,532.9,0.0,798.6
122,human_aging,B,B,1,logprob,59,288.5,0.0,429.9
123,moral_scenarios,D,B,0,logprob,143,417.2,0.0,1370.2
124,elementary_mathematics,A,A,1,logprob,129,342.1,0.0,2026.4
125,high_school_microeconomics,D,C,0,logprob,92,268.2,0.0,1545.0
126,computer_security,C,B,0,logprob,255,627.4,0.0,1144.5
127,professional_law,B,B,1,logprob,257,1154.4,0.0,1628.0
128,global_facts,A,B,0,logprob,86,620.8,0.0,842.7
129,philosophy,C,C,1,logprob,81,287.6,0.0,1226.1
130,high_school_psychology,A,A,1,logprob,80,269.3,0.0,681.2
131,moral_scenarios,B,B,1,logprob,158,405.1,0.0,3149.1
132,us_foreign_policy,B,B,1,logprob,95,250.0,0.0,305.1
133,professional_psychology,C,D,0,logprob,78,253.0,0.0,331.2
134,high_school_biology,B,B,1,logprob,117,374.2,0.0,448.4
135,prehistory,C,B,0,logprob,68,320.9,0.0,437.8
136,high_school_physics,B,B,1,logprob,121,2005.8,0.0,2165.5
137,professional_law,D,D,1,logprob,262,1233.8,0.0,1463.0
138,philosophy,D,D,1,logprob,75,506.9,0.0,624.0
139,us_foreign_policy,C,C,1,logprob,77,486.3,0.0,515.4
140,conceptual_physics,C,C,1,logprob,64,313.0,0.0,368.5
141,professional_law,C,C,1,logprob,241,1122.8,0.0,1265.0
142,high_school_european_history,C,C,1,logprob,378,1828.2,0.0,2432.7
143,high_school_world_history,A,B,0,logprob,336,1618.1,0.0,1936.6
144,professional_psychology,A,A,1,logprob,68,386.9,0.0,443.3
145,astronomy,A,A,1,logprob,119,585.1,0.0,772.3
146,sociology,D,D,1,logprob,96,519.0,0.0,611.7
147,world_religions,C,C,1,logprob,66,316.1,0.0,492.9
148,moral_scenarios,D,C,0,logprob,132,581.3,0.0,701.4
149,formal_logic,C,A,0,logprob,120,520.6,0.0,874.4
150,college_chemistry,B,B,1,logprob,120,559.9,0.0,1294.7
151,college_mathematics,D,B,0,logprob,134,648.8,0.0,763.9
152,professional_law,C,C,1,logprob,550,2790.3,0.0,2918.3
153,high_school_government_and_politics,D,D,1,logprob,123,671.8,0.0,769.2
154,high_school_physics,D,D,1,logprob,118,651.9,0.0,684.9
155,moral_disputes,C,B,0,logprob,93,482.7,0.0,520.6
156,high_school_european_history,C,C,1,logprob,482,2385.0,0.0,2499.7
157,professional_law,B,D,0,logprob,334,1685.0,0.0,1872.1
158,professional_law,C,C,1,logprob,292,1334.4,0.0,1593.0
159,abstract_algebra,C,D,0,logprob,74,549.0,0.0,575.6
160,sociology,C,C,1,logprob,111,649.4,0.0,690.0
161,electrical_engineering,D,A,0,logprob,65,375.4,0.0,430.0
162,moral_disputes,B,A,0,logprob,98,528.0,0.0,562.9
163,moral_disputes,B,B,1,logprob,106,602.7,0.0,702.0
164,high_school_macroeconomics,A,D,0,logprob,129,649.7,0.0,717.0
165,professional_psychology,D,A,0,logprob,119,651.4,0.0,734.8
166,high_school_psychology,A,A,1,logprob,112,628.7,0.0,683.7
167,moral_scenarios,A,C,0,logprob,137,789.6,0.0,839.0
168,miscellaneous,D,D,1,logprob,65,391.2,0.0,445.9
169,high_school_government_and_politics,A,B,0,logprob,114,586.0,0.0,707.1
170,security_studies,C,C,1,logprob,128,619.7,0.0,681.0
171,high_school_macroeconomics,D,D,1,logprob,94,525.6,0.0,577.3
172,professional_law,A,C,0,logprob,288,1417.5,0.0,1478.4
173,virology,B,D,0,logprob,74,545.1,0.0,574.5
174,sociology,A,A,1,logprob,95,538.9,0.0,559.8
175,moral_disputes,D,B,0,logprob,65,388.5,0.0,417.5
176,prehistory,C,C,1,logprob,91,502.9,0.0,532.9
177,astronomy,A,A,1,logprob,128,643.2,0.0,722.1
178,sociology,A,C,0,logprob,100,501.0,0.0,545.7
179,high_school_psychology,A,A,1,logprob,79,500.1,0.0,537.4
180,high_school_statistics,B,B,1,logprob,84,508.6,0.0,528.8
181,high_school_european_history,D,C,0,logprob,645,3207.1,0.0,3286.5
182,business_ethics,D,D,1,logprob,107,614.0,0.0,678.9
183,high_school_psychology,B,B,1,logprob,109,637.5,0.0,700.0
184,elementary_mathematics,A,B,0,logprob,64,366.4,0.0,386.7
185,moral_disputes,B,B,1,logprob,64,355.8,0.0,376.6
186,high_school_microeconomics,A,A,1,logprob,90,487.8,0.0,518.1
187,high_school_european_history,D,D,1,logprob,263,1395.3,0.0,1442.8
188,electrical_engineering,B,B,1,logprob,58,406.1,0.0,436.5
189,clinical_knowledge,B,A,0,logprob,105,635.1,0.0,670.2
190,high_school_psychology,C,C,1,logprob,156,780.0,0.0,855.2
191,high_school_mathematics,C,A,0,logprob,113,623.6,0.0,659.4
192,security_studies,B,B,1,logprob,236,1207.3,0.0,1273.7
193,high_school_psychology,A,A,1,logprob,121,639.8,0.0,676.1
194,moral_scenarios,C,B,0,logprob,136,773.3,0.0,816.7
195,high_school_statistics,D,B,0,logprob,120,648.8,0.0,667.5
196,philosophy,C,B,0,logprob,78,494.8,0.0,533.7
197,miscellaneous,C,C,1,logprob,76,506.6,0.0,534.5
198,professional_psychology,C,C,1,logprob,132,625.5,0.0,654.2
199,logical_fallacies,B,B,1,logprob,64,380.4,0.0,395.8
200,clinical_knowledge,B,B,1,logprob,68,364.7,0.0,381.9
201,logical_fallacies,D,D,1,logprob,114,630.7,0.0,657.9
202,moral_disputes,D,D,1,logprob,74,483.3,0.0,528.4
203,machine_learning,A,B,0,logprob,98,502.3,0.0,519.4
204,miscellaneous,C,B,0,logprob,64,371.4,0.0,395.0
205,professional_law,D,C,0,logprob,164,754.3,0.0,808.8
206,nutrition,D,D,1,logprob,54,363.6,0.0,399.5
207,high_school_statistics,C,D,0,logprob,119,621.2,0.0,647.0
208,miscellaneous,B,B,1,logprob,60,371.7,0.0,400.1
209,high_school_chemistry,B,B,1,logprob,86,485.5,0.0,502.4
210,sociology,C,C,1,logprob,84,478.7,0.0,525.9
211,virology,B,B,1,logprob,72,467.3,0.0,498.6
212,prehistory,C,C,1,logprob,101,606.3,0.0,636.0
213,professional_law,C,C,1,logprob,341,1606.3,0.0,1680.5
214,moral_scenarios,C,C,1,logprob,134,766.0,0.0,809.7
215,high_school_psychology,D,D,1,logprob,85,502.7,0.0,549.6
216,moral_scenarios,B,B,1,logprob,140,697.9,0.0,776.8
217,high_school_macroeconomics,D,D,1,logprob,101,632.5,0.0,669.8
218,management,B,B,1,logprob,62,362.3,0.0,387.4
219,moral_scenarios,B,B,1,logprob,134,722.0,0.0,755.9
220,world_religions,C,B,0,logprob,62,386.9,0.0,436.4
221,high_school_microeconomics,D,D,1,logprob,100,454.7,0.0,532.4
222,astronomy,C,C,1,logprob,145,752.8,0.0,774.4
223,miscellaneous,B,B,1,logprob,74,469.1,0.0,505.7
224,professional_law,C,A,0,logprob,400,1913.8,0.0,1958.7
225,high_school_biology,B,A,0,logprob,84,495.3,0.0,527.2
226,moral_disputes,C,C,1,logprob,112,613.4,0.0,646.5
227,high_school_psychology,D,D,1,logprob,115,606.0,0.0,654.2
228,high_school_psychology,D,D,1,logprob,75,468.6,0.0,491.7
229,high_school_physics,C,B,0,logprob,170,863.2,0.0,923.3
230,miscellaneous,B,B,1,logprob,73,471.0,0.0,511.3
231,high_school_macroeconomics,D,B,0,logprob,109,601.5,0.0,622.4
232,moral_scenarios,A,C,0,logprob,134,759.3,0.0,801.1
233,high_school_microeconomics,C,C,1,logprob,76,468.3,0.0,527.8
234,elementary_mathematics,B,B,1,logprob,126,584.4,0.0,615.0
235,moral_disputes,B,A,0,logprob,119,596.3,0.0,623.5
236,college_computer_science,D,B,0,logprob,124,610.3,0.0,630.4
237,elementary_mathematics,D,B,0,logprob,64,367.3,0.0,386.5
238,high_school_world_history,D,B,0,logprob,338,1600.3,0.0,1661.0
239,conceptual_physics,D,D,1,logprob,50,340.5,0.0,393.1
240,moral_scenarios,A,B,0,logprob,129,584.6,0.0,622.9
241,professional_law,C,C,1,logprob,428,1970.9,0.0,2033.1
242,sociology,A,B,0,logprob,95,496.6,0.0,523.8
243,miscellaneous,D,D,1,logprob,62,361.4,0.0,376.2
244,philosophy,D,B,0,logprob,104,591.5,0.0,617.6
245,moral_scenarios,A,C,0,logprob,142,731.2,0.0,767.0
246,global_facts,B,B,1,logprob,194,861.3,0.0,895.3
247,high_school_world_history,D,A,0,logprob,292,1285.5,0.0,1345.6
248,miscellaneous,B,C,0,logprob,110,608.8,0.0,636.2
249,professional_law,B,D,0,logprob,213,980.5,0.0,1023.5
250,professional_law,B,B,1,logprob,265,1331.7,0.0,1400.5
251,nutrition,A,A,1,logprob,66,347.6,0.0,416.6
252,high_school_chemistry,B,D,0,logprob,76,443.2,0.0,491.0
253,high_school_macroeconomics,D,D,1,logprob,133,651.1,0.0,717.8
254,moral_scenarios,C,C,1,logprob,137,700.1,0.0,739.1
255,international_law,C,C,1,logprob,96,491.7,0.0,521.8
256,professional_accounting,C,B,0,logprob,86,468.9,0.0,496.2
257,professional_law,D,A,0,logprob,278,1272.3,0.0,1320.6
258,marketing,C,C,1,logprob,117,580.7,0.0,639.9
259,nutrition,D,D,1,logprob,102,572.0,0.0,597.3
260,high_school_european_history,C,C,1,logprob,233,1117.7,0.0,1152.3
261,moral_scenarios,D,C,0,logprob,145,723.3,0.0,773.6
262,clinical_knowledge,A,B,0,logprob,90,450.8,0.0,484.0
263,nutrition,D,A,0,logprob,94,473.7,0.0,503.6
264,high_school_statistics,D,B,0,logprob,125,569.9,0.0,593.7
265,elementary_mathematics,A,A,1,logprob,60,337.6,0.0,368.9
266,college_biology,D,D,1,logprob,68,343.3,0.0,353.1
267,virology,D,D,1,logprob,77,465.4,0.0,474.3
268,moral_scenarios,C,B,0,logprob,136,719.9,0.0,732.9
269,conceptual_physics,C,A,0,logprob,61,357.5,0.0,366.9
270,miscellaneous,C,C,1,logprob,96,470.3,0.0,477.8
271,moral_scenarios,A,C,0,logprob,134,715.4,0.0,732.4
272,moral_disputes,A,A,1,logprob,129,604.5,0.0,615.7
273,professional_law,D,A,0,logprob,251,1125.3,0.0,1150.3
274,high_school_biology,D,B,0,logprob,87,482.6,0.0,496.6
275,professional_medicine,D,B,0,logprob,142,717.9,0.0,726.8
276,professional_law,B,B,1,logprob,361,1658.2,0.0,1685.4
277,anatomy,A,D,0,logprob,129,613.4,0.0,631.0
278,high_school_us_history,C,C,1,logprob,183,841.2,0.0,856.9
279,computer_security,D,B,0,logprob,144,736.1,0.0,756.0
280,moral_scenarios,D,C,0,logprob,126,625.4,0.0,638.2
281,international_law,D,C,0,logprob,117,580.9,0.0,596.8
282,moral_scenarios,C,B,0,logprob,140,707.4,0.0,724.5
283,professional_law,C,B,0,logprob,254,1095.4,0.0,1127.6
284,miscellaneous,C,C,1,logprob,54,361.1,0.0,382.3
285,abstract_algebra,C,B,0,logprob,89,469.4,0.0,486.5
286,marketing,A,A,1,logprob,94,470.6,0.0,488.0
287,high_school_european_history,D,D,1,logprob,285,1300.4,0.0,1315.2
288,professional_accounting,A,C,0,logprob,196,856.8,0.0,889.5
289,high_school_psychology,D,D,1,logprob,69,464.4,0.0,484.8
290,elementary_mathematics,B,B,1,logprob,87,462.7,0.0,473.6
291,professional_medicine,A,D,0,logprob,257,1097.8,0.0,1123.6
292,moral_scenarios,D,C,0,logprob,137,709.3,0.0,752.2
293,high_school_macroeconomics,A,A,1,logprob,76,455.8,0.0,492.6
294,formal_logic,D,C,0,logprob,64,357.9,0.0,365.7
295,elementary_mathematics,B,B,1,logprob,101,559.9,0.0,571.9
296,moral_scenarios,B,B,1,logprob,137,712.2,0.0,727.7
297,high_school_geography,C,B,0,logprob,73,468.3,0.0,497.2
298,moral_scenarios,C,B,0,logprob,137,700.8,0.0,720.8
299,professional_accounting,B,C,0,logprob,121,594.3,0.0,616.7
300,elementary_mathematics,C,C,1,logprob,103,592.9,0.0,615.8
301,high_school_biology,C,C,1,logprob,90,472.3,0.0,499.5
302,philosophy,B,D,0,logprob,99,484.9,0.0,507.7
303,high_school_us_history,C,C,1,logprob,376,1618.5,0.0,1662.9
304,college_medicine,B,D,0,logprob,183,848.6,0.0,898.0
305,professional_law,A,D,0,logprob,296,1406.8,0.0,1453.6
306,prehistory,B,B,1,logprob,68,357.4,0.0,407.3
307,public_relations,A,B,0,logprob,128,546.3,0.0,634.5
308,philosophy,C,C,1,logprob,83,444.5,0.0,459.8
309,high_school_biology,B,B,1,logprob,112,576.9,0.0,593.7
310,professional_law,D,C,0,logprob,417,1780.3,0.0,1847.5
311,high_school_government_and_politics,D,D,1,logprob,75,466.8,0.0,504.4
312,elementary_mathematics,B,B,1,logprob,121,588.6,0.0,614.1
313,miscellaneous,C,C,1,logprob,257,1122.3,0.0,1172.6
314,high_school_us_history,B,D,0,logprob,221,999.0,0.0,1052.8
315,professional_accounting,D,C,0,logprob,188,860.6,0.0,926.6
316,sociology,D,D,1,logprob,89,432.0,0.0,515.1
317,moral_scenarios,D,C,0,logprob,155,686.0,0.0,709.2
318,econometrics,D,B,0,logprob,81,460.5,0.0,488.1
319,high_school_psychology,C,C,1,logprob,60,352.6,0.0,380.0
320,medical_genetics,B,B,1,logprob,70,420.8,0.0,462.1
321,professional_law,C,C,1,logprob,306,1363.9,0.0,1396.0
322,professional_law,A,C,0,logprob,247,1116.9,0.0,1197.2
323,us_foreign_policy,B,B,1,logprob,85,476.5,0.0,500.2
324,professional_medicine,A,B,0,logprob,132,597.1,0.0,620.0
325,professional_accounting,A,A,1,logprob,105,544.5,0.0,584.2
326,formal_logic,D,A,0,logprob,88,455.4,0.0,490.0
327,human_aging,A,B,0,logprob,106,566.7,0.0,605.8
328,high_school_world_history,B,B,1,logprob,212,962.8,0.0,1017.6
329,management,C,B,0,logprob,66,363.3,0.0,390.2
330,human_aging,C,C,1,logprob,96,462.9,0.0,483.0
331,high_school_macroeconomics,B,B,1,logprob,99,457.8,0.0,479.8
332,professional_law,A,B,0,logprob,231,1099.1,0.0,1137.9
333,moral_scenarios,D,B,0,logprob,125,600.6,0.0,625.4
334,high_school_macroeconomics,D,A,0,logprob,85,450.8,0.0,509.8
335,human_aging,C,D,0,logprob,89,455.0,0.0,493.7
336,high_school_macroeconomics,B,D,0,logprob,112,567.7,0.0,583.9
337,nutrition,D,D,1,logprob,64,356.7,0.0,369.3
338,nutrition,C,C,1,logprob,67,342.3,0.0,354.7
339,high_school_mathematics,D,B,0,logprob,85,451.1,0.0,467.4
340,professional_law,D,C,0,logprob,211,959.2,0.0,1005.4
341,professional_accounting,B,B,1,logprob,174,844.0,0.0,868.6
342,professional_law,C,B,0,logprob,359,1619.5,0.0,1675.4
343,professional_law,A,A,1,logprob,177,839.0,0.0,860.9
344,human_aging,C,C,1,logprob,67,358.6,0.0,378.6
345,moral_disputes,B,B,1,logprob,118,568.3,0.0,582.9
346,high_school_us_history,B,B,1,logprob,407,1784.3,0.0,1866.3
347,logical_fallacies,C,C,1,logprob,118,543.1,0.0,641.8
348,abstract_algebra,B,B,1,logprob,92,442.5,0.0,470.7
349,moral_scenarios,D,B,0,logprob,137,675.6,0.0,720.4
350,moral_scenarios,C,C,1,logprob,128,593.8,0.0,611.1
351,astronomy,C,A,0,logprob,123,607.6,0.0,622.4
352,high_school_european_history,D,D,1,logprob,288,1258.9,0.0,1286.8
353,high_school_macroeconomics,A,A,1,logprob,113,583.0,0.0,626.8
354,security_studies,D,D,1,logprob,90,485.4,0.0,503.6
355,moral_scenarios,C,B,0,logprob,138,695.2,0.0,725.4
356,high_school_statistics,A,B,0,logprob,196,805.1,0.0,846.7
357,professional_psychology,A,A,1,logprob,149,726.5,0.0,757.1
358,professional_law,D,D,1,logprob,210,957.3,0.0,1003.0
359,virology,C,C,1,logprob,86,472.6,0.0,496.8
360,miscellaneous,A,C,0,logprob,88,475.2,0.0,488.1
361,high_school_biology,B,B,1,logprob,76,459.4,0.0,493.3
362,college_computer_science,C,C,1,logprob,82,463.9,0.0,491.6
363,clinical_knowledge,A,A,1,logprob,64,349.6,0.0,369.6
364,high_school_mathematics,D,A,0,logprob,112,573.9,0.0,589.6
365,moral_scenarios,C,B,0,logprob,136,705.3,0.0,725.5
366,anatomy,A,B,0,logprob,65,341.0,0.0,361.7
367,conceptual_physics,D,C,0,logprob,75,450.7,0.0,466.8
368,professional_psychology,B,D,0,logprob,103,585.4,0.0,604.9
369,college_computer_science,D,B,0,logprob,228,961.5,0.0,1000.4
370,electrical_engineering,A,D,0,logprob,91,484.7,0.0,512.7
371,miscellaneous,A,C,0,logprob,68,349.1,0.0,398.6
372,prehistory,C,C,1,logprob,132,541.4,0.0,591.2
373,moral_disputes,B,A,0,logprob,79,442.5,0.0,457.5
374,prehistory,A,B,0,logprob,76,456.4,0.0,469.1
375,miscellaneous,A,A,1,logprob,62,362.8,0.0,371.1
376,computer_security,A,A,1,logprob,63,356.7,0.0,370.6
377,miscellaneous,B,B,1,logprob,64,342.0,0.0,353.7
378,marketing,B,B,1,logprob,71,447.9,0.0,473.1
379,professional_psychology,C,D,0,logprob,97,464.3,0.0,487.0
380,security_studies,D,D,1,logprob,176,843.7,0.0,870.9
381,prehistory,D,D,1,logprob,168,836.1,0.0,874.6
382,college_medicine,D,D,1,logprob,82,466.8,0.0,490.9
383,professional_law,B,B,1,logprob,82,453.4,0.0,471.9
384,high_school_european_history,A,A,1,logprob,663,2870.7,0.0,2974.9
385,moral_scenarios,C,B,0,logprob,139,663.5,0.0,736.7
386,high_school_chemistry,C,B,0,logprob,129,606.8,0.2,633.5
387,miscellaneous,A,B,0,logprob,61,334.9,0.0,380.5
388,high_school_geography,B,B,1,logprob,81,449.6,0.0,472.3
389,moral_disputes,A,A,1,logprob,69,454.7,0.0,480.0
390,formal_logic,A,B,0,logprob,173,846.8,0.0,862.6
391,electrical_engineering,A,D,0,logprob,86,470.9,0.0,482.2
392,elementary_mathematics,D,B,0,logprob,87,465.5,0.0,496.6
393,human_aging,D,D,1,logprob,82,451.2,0.0,485.5
394,high_school_computer_science,D,B,0,logprob,118,610.9,0.0,623.2
395,conceptual_physics,D,D,1,logprob,57,348.4,0.0,371.8
396,high_school_microeconomics,D,B,0,logprob,78,444.4,0.0,467.5
397,professional_law,A,D,0,logprob,312,1361.6,0.0,1415.0
398,professional_law,C,C,1,logprob,248,1081.9,0.0,1140.1
399,moral_scenarios,D,B,0,logprob,153,721.5,0.0,771.6
400,professional_psychology,D,A,0,logprob,66,353.2,0.0,414.1
401,public_relations,A,A,1,logprob,67,322.6,0.0,354.2
402,professional_law,A,A,1,logprob,296,1370.5,0.0,1422.2
403,miscellaneous,D,D,1,logprob,57,357.8,0.0,406.1
404,high_school_macroeconomics,D,D,1,logprob,84,432.3,0.0,478.6
405,philosophy,B,B,1,logprob,96,464.5,0.0,479.6
406,professional_accounting,C,B,0,logprob,181,832.4,0.0,874.1
407,college_biology,D,D,1,logprob,81,461.5,0.0,503.8
408,prehistory,A,A,1,logprob,96,460.0,0.0,497.8
409,us_foreign_policy,B,B,1,logprob,67,346.2,0.0,374.2
410,astronomy,D,D,1,logprob,80,442.6,0.0,467.9
411,marketing,C,B,0,logprob,113,575.1,0.0,597.1
412,high_school_chemistry,D,D,1,logprob,110,592.2,0.0,624.5
413,prehistory,C,C,1,logprob,81,459.9,0.0,487.8
414,anatomy,B,C,0,logprob,90,462.7,0.0,482.0
415,us_foreign_policy,C,B,0,logprob,67,335.4,0.0,379.2
416,moral_scenarios,B,B,1,logprob,139,660.3,0.0,705.9
417,miscellaneous,D,D,1,logprob,73,464.4,0.0,489.3
