id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
62,college_biology,D,D,1,logprob,130,262.6,0.0,425.4
63,marketing,C,C,1,logprob,85,221.7,0.0,425.4
64,moral_disputes,D,A,0,logprob,119,251.1,0.0,425.4
65,moral_scenarios,B,B,1,logprob,132,262.2,0.0,425.4
66,philosophy,D,D,1,logprob,78,216.9,0.0,425.4
67,moral_scenarios,B,B,1,logprob,129,261.5,0.0,425.4
68,college_mathematics,B,A,0,logprob,138,276.8,0.0,425.4
69,elementary_mathematics,A,A,1,logprob,123,252.7,0.0,425.4
70,prehistory,D,B,0,logprob,69,212.7,0.0,425.4
71,professional_medicine,A,A,1,logprob,358,544.1,0.0,425.4
72,professional_psychology,C,A,0,logprob,93,226.9,0.0,425.4
73,conceptual_physics,B,B,1,logprob,61,198.8,0.0,425.4
74,moral_scenarios,D,C,0,logprob,142,279.5,0.0,425.4
75,high_school_government_and_politics,B,B,1,logprob,78,216.4,0.0,425.4
76,professional_accounting,B,B,1,logprob,114,244.8,0.0,425.4
77,professional_psychology,D,D,1,logprob,78,216.3,0.0,425.4
78,formal_logic,C,B,0,logprob,103,239.1,0.0,425.4
79,professional_psychology,A,D,0,logprob,73,213.5,0.0,425.4
80,human_aging,A,D,0,logprob,75,214.0,0.0,425.4
81,logical_fallacies,B,B,1,logprob,157,291.8,0.0,425.4
82,moral_scenarios,C,B,0,logprob,126,261.3,0.0,425.4
83,high_school_government_and_politics,B,D,0,logprob,108,240.3,0.0,425.4
84,miscellaneous,A,A,1,logprob,58,195.5,0.0,425.4
85,professional_accounting,D,C,0,logprob,151,286.9,0.0,425.4
86,elementary_mathematics,B,B,1,logprob,112,242.3,0.0,425.4
87,conceptual_physics,A,B,0,logprob,58,195.0,0.0,425.4
88,high_school_mathematics,C,B,0,logprob,93,228.9,0.0,425.4
89,high_school_geography,B,B,1,logprob,88,222.8,0.0,425.4
90,machine_learning,C,B,0,logprob,153,287.9,0.0,425.4
91,conceptual_physics,A,B,0,logprob,76,214.2,0.0,425.4
92,human_sexuality,D,D,1,logprob,157,292.1,0.0,425.4
93,sociology,D,D,1,logprob,119,251.5,0.0,425.4
94,professional_law,C,C,1,logprob,353,529.4,0.0,425.4
95,conceptual_physics,A,C,0,logprob,77,216.7,0.0,425.4
96,high_school_government_and_politics,A,D,0,logprob,101,238.8,0.0,425.4
97,computer_security,A,A,1,logprob,60,195.2,0.0,425.4
98,moral_scenarios,A,C,0,logprob,129,261.3,0.0,425.4
99,moral_scenarios,C,C,1,logprob,131,261.9,0.0,425.4
100,global_facts,B,C,0,logprob,83,226.5,0.0,397.3
101,computer_security,D,D,1,logprob,66,200.6,0.0,397.3
102,conceptual_physics,B,C,0,logprob,68,200.7,0.0,397.3
103,public_relations,C,C,1,logprob,126,259.8,0.0,397.3
104,moral_disputes,A,B,0,logprob,120,250.5,0.0,397.3
105,clinical_knowledge,C,C,1,logprob,72,212.9,0.0,397.3
106,computer_security,C,C,1,logprob,86,222.7,0.0,397.3
107,professional_accounting,D,B,0,logprob,158,291.9,0.0,397.3
108,high_school_psychology,D,D,1,logprob,107,241.0,0.0,397.3
109,high_school_mathematics,D,B,0,logprob,72,212.4,0.0,397.3
110,moral_scenarios,D,C,0,logprob,140,276.8,0.0,397.3
111,professional_psychology,B,A,0,logprob,137,276.8,0.0,397.3
112,clinical_knowledge,C,C,1,logprob,80,216.8,0.0,397.3
113,miscellaneous,D,D,1,logprob,76,214.2,0.0,397.3
114,high_school_us_history,C,B,0,logprob,394,595.0,0.0,397.3
115,moral_scenarios,D,C,0,logprob,133,275.5,0.0,397.3
116,professional_law,C,C,1,logprob,166,311.8,0.0,397.3
117,anatomy,D,B,0,logprob,78,216.1,0.0,397.3
118,philosophy,A,D,0,logprob,89,223.3,0.0,397.3
119,high_school_psychology,A,A,1,logprob,86,221.6,0.0,397.3
120,high_school_geography,B,A,0,logprob,75,213.6,0.0,397.3
121,international_law,B,B,1,logprob,132,261.8,0.0,397.3
122,human_aging,B,B,1,logprob,59,195.9,0.0,397.3
123,moral_scenarios,D,B,0,logprob,143,278.9,0.0,397.3
124,elementary_mathematics,A,A,1,logprob,129,262.0,0.0,397.3
125,high_school_microeconomics,D,C,0,logprob,92,224.0,0.0,397.3
126,computer_security,C,B,0,logprob,255,403.1,0.0,397.3
127,professional_law,B,B,1,logprob,257,403.9,0.0,397.3
128,global_facts,A,B,0,logprob,86,222.0,0.0,397.3
129,philosophy,C,C,1,logprob,81,217.8,0.0,397.3
130,high_school_psychology,A,A,1,logprob,80,216.4,0.0,397.3
131,moral_scenarios,B,B,1,logprob,158,291.1,0.0,397.3
132,us_foreign_policy,B,B,1,logprob,95,227.1,0.0,397.3
133,professional_psychology,C,D,0,logprob,78,216.1,0.0,397.3
134,high_school_biology,B,B,1,logprob,117,250.8,0.0,397.3
135,prehistory,C,B,0,logprob,68,201.0,0.0,397.3
136,high_school_physics,B,B,1,logprob,121,252.1,0.0,397.3
137,professional_law,D,D,1,logprob,262,430.7,0.0,397.3
138,philosophy,D,D,1,logprob,75,215.0,0.0,397.3
139,us_foreign_policy,C,C,1,logprob,77,216.5,0.0,397.3
140,conceptual_physics,C,C,1,logprob,64,198.5,0.0,397.3
141,professional_law,C,C,1,logprob,241,389.2,0.0,397.3
142,high_school_european_history,C,C,1,logprob,378,573.0,0.0,397.3
143,high_school_world_history,A,B,0,logprob,336,513.0,0.0,397.3
144,professional_psychology,A,A,1,logprob,68,201.2,0.0,397.3
145,astronomy,A,A,1,logprob,119,251.0,0.0,397.3
146,sociology,D,D,1,logprob,96,226.8,0.0,397.3
147,world_religions,C,C,1,logprob,66,200.8,0.0,397.3
148,moral_scenarios,D,C,0,logprob,132,261.9,0.0,397.3
149,formal_logic,C,A,0,logprob,120,250.6,0.0,397.3
150,college_chemistry,B,B,1,logprob,120,261.6,0.0,478.7
151,college_mathematics,D,B,0,logprob,134,275.4,0.0,478.7
152,professional_law,C,C,1,logprob,550,859.5,0.0,478.7
153,high_school_government_and_politics,D,D,1,logprob,123,252.8,0.0,478.7
154,high_school_physics,D,D,1,logprob,118,250.8,0.0,478.7
155,moral_disputes,C,B,0,logprob,93,226.4,0.0,478.7
156,high_school_european_history,C,C,1,logprob,482,689.0,0.0,478.7
157,professional_law,B,D,0,logprob,334,512.1,0.0,478.7
158,professional_law,C,C,1,logprob,292,446.1,0.0,478.7
159,abstract_algebra,C,B,0,logprob,74,214.0,0.0,478.7
160,sociology,C,C,1,logprob,111,243.6,0.0,478.7
161,electrical_engineering,D,A,0,logprob,65,200.3,0.0,478.7
162,moral_disputes,B,A,0,logprob,98,228.1,0.0,478.7
163,moral_disputes,B,B,1,logprob,106,240.3,0.0,478.7
164,high_school_macroeconomics,A,D,0,logprob,129,261.8,0.0,478.7
165,professional_psychology,D,A,0,logprob,119,251.5,0.0,478.7
166,high_school_psychology,A,A,1,logprob,112,242.1,0.0,478.7
167,moral_scenarios,A,C,0,logprob,137,276.7,0.0,478.7
168,miscellaneous,D,D,1,logprob,65,200.1,0.0,478.7
169,high_school_government_and_politics,A,B,0,logprob,114,243.9,0.0,478.7
170,security_studies,C,C,1,logprob,128,260.1,0.0,478.7
171,high_school_macroeconomics,D,D,1,logprob,94,226.6,0.0,478.7
172,professional_law,A,C,0,logprob,288,446.2,0.0,478.7
173,virology,B,D,0,logprob,74,213.9,0.0,478.7
174,sociology,A,A,1,logprob,95,227.3,0.0,478.7
175,moral_disputes,D,B,0,logprob,65,200.2,0.0,478.7
176,prehistory,C,C,1,logprob,91,224.1,0.0,478.7
177,astronomy,A,A,1,logprob,128,260.6,0.0,478.7
178,sociology,A,C,0,logprob,100,229.1,0.0,478.7
179,high_school_psychology,A,A,1,logprob,79,216.9,0.0,478.7
180,high_school_statistics,B,B,1,logprob,84,218.2,0.0,478.7
181,high_school_european_history,D,C,0,logprob,645,980.4,0.0,478.7
182,business_ethics,D,D,1,logprob,107,241.5,0.0,478.7
183,high_school_psychology,B,A,0,logprob,109,241.7,0.0,478.7
184,elementary_mathematics,A,B,0,logprob,64,199.3,0.0,478.7
185,moral_disputes,B,B,1,logprob,64,198.9,0.0,478.7
186,high_school_microeconomics,A,A,1,logprob,90,223.9,0.0,478.7
187,high_school_european_history,D,D,1,logprob,263,429.9,0.0,478.7
188,electrical_engineering,B,B,1,logprob,58,196.0,0.0,478.7
189,clinical_knowledge,B,A,0,logprob,105,241.0,0.0,478.7
190,high_school_psychology,C,C,1,logprob,156,287.6,0.0,478.7
191,high_school_mathematics,C,A,0,logprob,113,243.8,0.0,478.7
192,security_studies,B,B,1,logprob,236,386.6,0.0,478.7
193,high_school_psychology,A,A,1,logprob,121,252.2,0.0,478.7
194,moral_scenarios,C,B,0,logprob,136,275.0,0.0,478.7
195,high_school_statistics,D,B,0,logprob,120,250.6,0.0,478.7
196,philosophy,C,B,0,logprob,78,216.3,0.0,478.7
197,miscellaneous,C,C,1,logprob,76,213.9,0.0,478.7
198,professional_psychology,C,C,1,logprob,132,261.9,0.0,478.7
199,logical_fallacies,B,B,1,logprob,64,199.2,0.0,478.7
200,clinical_knowledge,B,B,1,logprob,68,214.8,0.0,385.9
201,logical_fallacies,D,D,1,logprob,114,243.7,0.0,385.9
202,moral_disputes,D,D,1,logprob,74,213.8,0.0,385.9
203,machine_learning,A,B,0,logprob,98,228.0,0.0,385.9
204,miscellaneous,C,B,0,logprob,64,198.4,0.0,385.9
205,professional_law,D,C,0,logprob,164,293.3,0.0,385.9
206,nutrition,D,D,1,logprob,54,194.0,0.0,385.9
207,high_school_statistics,C,D,0,logprob,119,250.9,0.0,385.9
208,miscellaneous,B,B,1,logprob,60,195.5,0.0,385.9
209,high_school_chemistry,B,B,1,logprob,86,222.4,0.0,385.9
210,sociology,C,C,1,logprob,84,217.5,0.0,385.9
211,virology,B,B,1,logprob,72,212.4,0.0,385.9
212,prehistory,C,C,1,logprob,101,239.0,0.0,385.9
213,professional_law,C,C,1,logprob,341,531.8,0.0,385.9
214,moral_scenarios,C,B,0,logprob,134,276.0,0.0,385.9
215,high_school_psychology,D,D,1,logprob,85,221.9,0.0,385.9
216,moral_scenarios,B,B,1,logprob,140,276.5,0.0,385.9
217,high_school_macroeconomics,D,D,1,logprob,101,239.3,0.0,385.9
218,management,B,B,1,logprob,62,199.7,0.0,385.9
219,moral_scenarios,B,B,1,logprob,134,275.3,0.0,385.9
220,world_religions,C,B,0,logprob,62,198.7,0.0,385.9
221,high_school_microeconomics,D,D,1,logprob,100,229.0,0.0,385.9
222,astronomy,C,C,1,logprob,145,280.2,0.0,385.9
223,miscellaneous,B,B,1,logprob,74,214.3,0.0,385.9
224,professional_law,C,A,0,logprob,400,596.8,0.0,385.9
225,high_school_biology,B,A,0,logprob,84,218.6,0.0,385.9
226,moral_disputes,C,C,1,logprob,112,242.6,0.0,385.9
227,high_school_psychology,D,D,1,logprob,115,244.5,0.0,385.9
228,high_school_psychology,D,D,1,logprob,75,214.0,0.0,385.9
229,high_school_physics,C,B,0,logprob,170,313.8,0.0,385.9
230,miscellaneous,B,B,1,logprob,73,213.4,0.0,385.9
231,high_school_macroeconomics,D,B,0,logprob,109,242.3,0.0,385.9
232,moral_scenarios,A,C,0,logprob,134,275.1,0.0,385.9
233,high_school_microeconomics,C,C,1,logprob,76,214.5,0.0,385.9
234,elementary_mathematics,B,B,1,logprob,126,260.8,0.0,385.9
235,moral_disputes,B,A,0,logprob,119,251.3,0.0,385.9
236,college_computer_science,D,B,0,logprob,124,252.1,0.0,385.9
237,elementary_mathematics,D,B,0,logprob,64,199.3,0.0,385.9
238,high_school_world_history,D,B,0,logprob,338,513.2,0.0,385.9
239,conceptual_physics,D,D,1,logprob,50,191.8,0.0,385.9
240,moral_scenarios,A,B,0,logprob,129,262.4,0.0,385.9
241,professional_law,C,C,1,logprob,428,636.3,0.0,385.9
242,sociology,A,B,0,logprob,95,227.1,0.0,385.9
243,miscellaneous,D,D,1,logprob,62,198.2,0.0,385.9
244,philosophy,D,B,0,logprob,104,239.0,0.0,385.9
245,moral_scenarios,A,C,0,logprob,142,279.6,0.0,385.9
246,global_facts,B,B,1,logprob,194,334.5,0.0,385.9
247,high_school_world_history,D,A,0,logprob,292,446.7,0.0,385.9
248,miscellaneous,B,C,0,logprob,110,243.3,0.0,385.9
249,professional_law,B,D,0,logprob,213,367.8,0.0,385.9
250,professional_law,B,B,1,logprob,265,443.1,0.0,395.0
251,nutrition,A,A,1,logprob,66,200.6,0.0,395.0
252,high_school_chemistry,B,D,0,logprob,76,214.1,0.0,395.0
253,high_school_macroeconomics,D,D,1,logprob,133,275.0,0.0,395.0
254,moral_scenarios,C,C,1,logprob,137,277.2,0.0,395.0
255,international_law,C,C,1,logprob,96,227.7,0.0,395.0
256,professional_accounting,C,B,0,logprob,86,222.7,0.0,395.0
257,professional_law,D,A,0,logprob,278,441.0,0.0,395.0
258,marketing,C,C,1,logprob,117,251.0,0.0,395.0
259,nutrition,D,D,1,logprob,102,239.2,0.0,395.0
260,high_school_european_history,C,C,1,logprob,233,385.5,0.0,395.0
261,moral_scenarios,D,C,0,logprob,145,281.2,0.0,395.0
262,clinical_knowledge,A,B,0,logprob,90,224.7,0.0,395.0
263,nutrition,D,A,0,logprob,94,227.3,0.0,395.0
264,high_school_statistics,D,B,0,logprob,125,260.1,0.0,395.0
265,elementary_mathematics,A,A,1,logprob,60,195.3,0.0,395.0
266,college_biology,D,D,1,logprob,68,200.6,0.0,395.0
267,virology,D,D,1,logprob,77,215.9,0.0,395.0
268,moral_scenarios,C,C,1,logprob,136,275.0,0.0,395.0
269,conceptual_physics,C,A,0,logprob,61,199.1,0.0,395.0
270,miscellaneous,C,C,1,logprob,96,226.8,0.0,395.0
271,moral_scenarios,A,C,0,logprob,134,275.4,0.0,395.0
272,moral_disputes,A,A,1,logprob,129,263.1,0.0,395.0
273,professional_law,D,A,0,logprob,251,399.9,0.0,395.0
274,high_school_biology,D,B,0,logprob,87,222.8,0.0,395.0
275,professional_medicine,D,C,0,logprob,142,279.3,0.0,395.0
276,professional_law,B,B,1,logprob,361,544.1,0.0,395.0
277,anatomy,A,D,0,logprob,129,262.7,0.0,395.0
278,high_school_us_history,C,C,1,logprob,183,324.6,0.0,395.0
279,computer_security,D,B,0,logprob,144,279.1,0.0,395.0
280,moral_scenarios,D,C,0,logprob,126,260.5,0.0,395.0
281,international_law,D,C,0,logprob,117,250.8,0.0,395.0
282,moral_scenarios,C,B,0,logprob,140,276.8,0.0,395.0
283,professional_law,C,B,0,logprob,254,403.0,0.0,395.0
284,miscellaneous,C,C,1,logprob,54,194.4,0.0,395.0
285,abstract_algebra,C,B,0,logprob,89,223.8,0.0,395.0
286,marketing,A,A,1,logprob,94,226.7,0.0,395.0
287,high_school_european_history,D,D,1,logprob,285,444.2,0.0,395.0
288,professional_accounting,A,C,0,logprob,196,335.9,0.0,395.0
289,high_school_psychology,D,D,1,logprob,69,212.5,0.0,395.0
290,elementary_mathematics,B,B,1,logprob,87,223.1,0.0,395.0
291,professional_medicine,A,D,0,logprob,257,404.6,0.0,395.0
292,moral_scenarios,D,C,0,logprob,137,277.5,0.0,395.0
293,high_school_macroeconomics,A,A,1,logprob,76,214.7,0.0,395.0
294,formal_logic,D,C,0,logprob,64,199.2,0.0,395.0
295,elementary_mathematics,B,B,1,logprob,101,239.0,0.0,395.0
296,moral_scenarios,B,B,1,logprob,137,276.4,0.0,395.0
297,high_school_geography,C,B,0,logprob,73,213.0,0.0,395.0
298,moral_scenarios,C,B,0,logprob,137,276.6,0.0,395.0
299,professional_accounting,B,C,0,logprob,121,251.8,0.0,395.0
300,elementary_mathematics,C,C,1,logprob,103,254.4,0.0,410.9
301,high_school_biology,C,C,1,logprob,90,223.7,0.0,410.9
302,philosophy,B,D,0,logprob,99,228.3,0.0,410.9
303,high_school_us_history,C,C,1,logprob,376,568.1,0.0,410.9
304,college_medicine,B,D,0,logprob,183,324.6,0.0,410.9
305,professional_law,A,D,0,logprob,296,464.5,0.0,410.9
306,prehistory,B,B,1,logprob,68,200.3,0.0,410.9
307,public_relations,A,B,0,logprob,128,261.8,0.0,410.9
308,philosophy,C,C,1,logprob,83,218.2,0.0,410.9
309,high_school_biology,B,B,1,logprob,112,242.2,0.0,410.9
310,professional_law,D,C,0,logprob,417,616.2,0.0,410.9
311,high_school_government_and_politics,D,D,1,logprob,75,215.1,0.0,410.9
312,elementary_mathematics,B,B,1,logprob,121,252.1,0.0,410.9
313,miscellaneous,C,C,1,logprob,257,403.5,0.0,410.9
314,high_school_us_history,B,D,0,logprob,221,372.7,0.0,410.9
315,professional_accounting,D,C,0,logprob,188,325.5,0.0,410.9
316,sociology,D,D,1,logprob,89,223.6,0.0,410.9
317,moral_scenarios,D,B,0,logprob,155,289.2,0.0,410.9
318,econometrics,D,B,0,logprob,81,217.7,0.0,410.9
319,high_school_psychology,C,C,1,logprob,60,195.9,0.0,410.9
320,medical_genetics,B,B,1,logprob,70,212.6,0.0,410.9
321,professional_law,C,C,1,logprob,306,469.0,0.0,410.9
322,professional_law,A,C,0,logprob,247,401.0,0.0,410.9
323,us_foreign_policy,B,B,1,logprob,85,222.1,0.0,410.9
324,professional_medicine,A,B,0,logprob,132,261.5,0.0,410.9
325,professional_accounting,A,A,1,logprob,105,240.4,0.0,410.9
326,formal_logic,D,A,0,logprob,88,222.6,0.0,410.9
327,human_aging,A,B,0,logprob,106,240.5,0.0,410.9
328,high_school_world_history,B,B,1,logprob,212,362.5,0.0,410.9
329,management,C,B,0,logprob,66,201.2,0.0,410.9
330,human_aging,C,C,1,logprob,96,227.3,0.0,410.9
331,high_school_macroeconomics,B,B,1,logprob,99,229.1,0.0,410.9
332,professional_law,A,B,0,logprob,231,384.9,0.0,410.9
333,moral_scenarios,D,B,0,logprob,125,260.7,0.0,410.9
334,high_school_macroeconomics,D,A,0,logprob,85,222.7,0.0,410.9
335,human_aging,C,D,0,logprob,89,223.6,0.0,410.9
336,high_school_macroeconomics,B,D,0,logprob,112,242.8,0.0,410.9
337,nutrition,D,D,1,logprob,64,199.0,0.0,410.9
338,nutrition,C,C,1,logprob,67,201.1,0.0,410.9
339,high_school_mathematics,D,B,0,logprob,85,221.9,0.0,410.9
340,professional_law,D,C,0,logprob,211,362.9,0.0,410.9
341,professional_accounting,B,B,1,logprob,174,316.4,0.0,410.9
342,professional_law,C,B,0,logprob,359,545.7,0.0,410.9
343,professional_law,A,A,1,logprob,177,317.7,0.0,410.9
344,human_aging,C,C,1,logprob,67,201.7,0.0,410.9
345,moral_disputes,B,B,1,logprob,118,251.1,0.0,410.9
346,high_school_us_history,B,B,1,logprob,407,606.9,0.0,410.9
347,logical_fallacies,C,C,1,logprob,118,251.0,0.0,410.9
348,abstract_algebra,B,B,1,logprob,92,224.6,0.0,410.9
349,moral_scenarios,D,B,0,logprob,137,276.7,0.0,410.9
350,moral_scenarios,C,C,1,logprob,128,272.7,0.0,399.3
351,astronomy,C,A,0,logprob,123,252.0,0.0,399.3
352,high_school_european_history,D,D,1,logprob,288,445.7,0.0,399.3
353,high_school_macroeconomics,A,A,1,logprob,113,243.9,0.0,399.3
354,security_studies,D,D,1,logprob,90,224.0,0.0,399.3
355,moral_scenarios,C,B,0,logprob,138,277.1,0.0,399.3
356,high_school_statistics,A,B,0,logprob,196,334.9,0.0,399.3
357,professional_psychology,A,A,1,logprob,149,286.9,0.0,399.3
358,professional_law,D,D,1,logprob,210,362.5,0.0,399.3
359,virology,C,C,1,logprob,86,222.3,0.0,399.3
360,miscellaneous,A,C,0,logprob,88,223.0,0.0,399.3
361,high_school_biology,B,B,1,logprob,76,214.1,0.0,399.3
362,college_computer_science,C,C,1,logprob,82,218.1,0.0,399.3
363,clinical_knowledge,A,A,1,logprob,64,199.0,0.0,399.3
364,high_school_mathematics,D,A,0,logprob,112,241.9,0.0,399.3
365,moral_scenarios,C,B,0,logprob,136,275.4,0.0,399.3
366,anatomy,A,B,0,logprob,65,200.8,0.0,399.3
367,conceptual_physics,D,C,0,logprob,75,214.4,0.0,399.3
368,professional_psychology,B,D,0,logprob,103,240.1,0.0,399.3
369,college_computer_science,D,B,0,logprob,228,375.5,0.0,399.3
370,electrical_engineering,A,D,0,logprob,91,225.1,0.0,399.3
371,miscellaneous,A,C,0,logprob,68,201.1,0.0,399.3
372,prehistory,C,C,1,logprob,132,261.5,0.0,399.3
373,moral_disputes,B,A,0,logprob,79,217.0,0.0,399.3
374,prehistory,A,B,0,logprob,76,214.3,0.0,399.3
375,miscellaneous,A,A,1,logprob,62,198.8,0.0,399.3
376,computer_security,A,A,1,logprob,63,200.1,0.0,399.3
377,miscellaneous,B,B,1,logprob,64,199.0,0.0,399.3
378,marketing,B,B,1,logprob,71,213.1,0.0,399.3
379,professional_psychology,C,D,0,logprob,97,228.4,0.0,399.3
380,security_studies,D,D,1,logprob,176,315.5,0.0,399.3
381,prehistory,D,D,1,logprob,168,312.9,0.0,399.3
382,college_medicine,D,D,1,logprob,82,218.6,0.0,399.3
383,professional_law,B,B,1,logprob,82,217.7,0.0,399.3
384,high_school_european_history,A,A,1,logprob,663,996.7,0.0,399.3
385,moral_scenarios,C,B,0,logprob,139,277.4,0.0,399.3
386,high_school_chemistry,C,B,0,logprob,129,261.5,0.0,399.3
387,miscellaneous,A,B,0,logprob,61,198.8,0.0,399.3
388,high_school_geography,B,B,1,logprob,81,218.0,0.0,399.3
389,moral_disputes,A,A,1,logprob,69,212.6,0.0,399.3
390,formal_logic,A,B,0,logprob,173,315.3,0.0,399.3
391,electrical_engineering,A,D,0,logprob,86,222.6,0.0,399.3
392,elementary_mathematics,D,B,0,logprob,87,222.8,0.0,399.3
393,human_aging,D,D,1,logprob,82,218.0,0.0,399.3
394,high_school_computer_science,D,B,0,logprob,118,251.1,0.0,399.3
395,conceptual_physics,D,D,1,logprob,57,196.1,0.0,399.3
396,high_school_microeconomics,D,B,0,logprob,78,216.5,0.0,399.3
397,professional_law,A,D,0,logprob,312,478.4,0.0,399.3
398,professional_law,C,C,1,logprob,248,400.4,0.0,399.3
399,moral_scenarios,D,B,0,logprob,153,288.9,0.0,399.3
400,professional_psychology,D,A,0,logprob,66,207.1,0.0,389.9
401,public_relations,A,A,1,logprob,67,200.8,0.0,389.9
402,professional_law,A,A,1,logprob,296,462.3,0.0,389.9
403,miscellaneous,D,D,1,logprob,57,195.5,0.0,389.9
404,high_school_macroeconomics,D,D,1,logprob,84,218.1,0.0,389.9
405,philosophy,B,B,1,logprob,96,227.1,0.0,389.9
406,professional_accounting,C,B,0,logprob,181,323.2,0.0,389.9
407,college_biology,D,D,1,logprob,81,217.5,0.0,389.9
408,prehistory,A,A,1,logprob,96,227.0,0.0,389.9
409,us_foreign_policy,B,B,1,logprob,67,200.9,0.0,389.9
410,astronomy,D,D,1,logprob,80,216.2,0.0,389.9
411,marketing,C,B,0,logprob,114,244.3,0.0,389.9
412,high_school_chemistry,D,D,1,logprob,110,243.0,0.0,389.9
413,prehistory,C,C,1,logprob,81,217.8,0.0,389.9
414,anatomy,B,C,0,logprob,90,223.9,0.0,389.9
415,us_foreign_policy,C,B,0,logprob,67,201.4,0.0,389.9
416,moral_scenarios,B,B,1,logprob,139,277.6,0.0,389.9
417,miscellaneous,D,D,1,logprob,73,214.0,0.0,389.9
418,econometrics,C,B,0,logprob,139,276.7,0.0,389.9
419,miscellaneous,B,A,0,logprob,52,191.5,0.0,389.9
420,professional_accounting,A,C,0,logprob,106,240.8,0.0,389.9
421,high_school_psychology,D,D,1,logprob,135,276.6,0.0,389.9
422,college_physics,B,D,0,logprob,115,244.8,0.0,389.9
