id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
43,moral_scenarios,D,C,0,logprob,143,310.0,0.0,315.8
44,professional_psychology,C,C,1,logprob,94,209.7,0.0,214.9
45,philosophy,D,D,1,logprob,82,206.5,0.0,211.7
46,miscellaneous,C,C,1,logprob,59,157.8,0.0,161.9
47,moral_scenarios,C,C,1,logprob,129,259.0,0.0,263.1
48,nutrition,C,C,1,logprob,63,157.6,0.0,161.7
49,conceptual_physics,C,A,0,logprob,92,212.7,0.0,217.3
50,high_school_geography,D,D,1,logprob,84,207.2,0.0,211.7
51,philosophy,D,B,0,logprob,98,213.4,0.0,219.5
52,high_school_world_history,B,B,1,logprob,344,624.0,0.0,632.9
53,miscellaneous,A,B,0,logprob,60,158.1,0.0,163.2
54,high_school_physics,A,D,0,logprob,231,469.6,0.0,476.6
55,high_school_macroeconomics,D,A,0,logprob,105,255.2,0.0,259.6
56,electrical_engineering,D,A,0,logprob,83,207.1,0.0,211.0
57,sociology,C,C,1,logprob,110,257.6,0.0,263.1
58,high_school_mathematics,D,B,0,logprob,64,157.5,0.0,161.1
59,clinical_knowledge,A,A,1,logprob,78,206.5,0.0,210.4
60,high_school_biology,A,A,1,logprob,85,209.8,0.0,214.1
61,high_school_macroeconomics,B,C,0,logprob,79,210.9,0.0,216.0
62,college_biology,D,D,1,logprob,130,267.1,0.0,276.7
63,marketing,C,C,1,logprob,85,214.0,0.0,222.9
64,moral_disputes,D,A,0,logprob,119,265.4,0.0,274.4
65,moral_scenarios,B,B,1,logprob,132,264.2,0.0,269.8
66,philosophy,D,D,1,logprob,78,209.8,0.0,215.1
67,moral_scenarios,B,B,1,logprob,129,262.4,0.0,267.5
68,college_mathematics,B,A,0,logprob,138,317.3,0.0,323.4
69,elementary_mathematics,A,A,1,logprob,123,271.1,0.0,282.9
70,prehistory,D,B,0,logprob,69,209.3,0.0,219.8
71,professional_medicine,A,A,1,logprob,358,672.4,0.0,682.0
72,professional_psychology,C,A,0,logprob,93,216.4,0.0,228.7
73,conceptual_physics,B,B,1,logprob,61,162.6,0.0,171.4
74,moral_scenarios,D,C,0,logprob,142,312.9,0.0,321.1
75,high_school_government_and_politics,B,B,1,logprob,78,212.8,0.0,219.5
76,professional_accounting,B,B,1,logprob,114,265.5,0.0,275.6
77,professional_psychology,D,D,1,logprob,78,217.2,0.0,223.9
78,formal_logic,C,B,0,logprob,103,268.2,0.0,281.6
79,professional_psychology,A,D,0,logprob,73,216.9,0.0,227.4
80,human_aging,A,D,0,logprob,75,214.5,0.0,224.1
81,logical_fallacies,B,B,1,logprob,157,316.2,0.0,321.0
82,moral_scenarios,C,B,0,logprob,126,263.9,0.0,269.0
83,high_school_government_and_politics,B,D,0,logprob,108,261.4,0.0,269.3
84,miscellaneous,A,A,1,logprob,58,160.1,0.0,165.8
85,professional_accounting,D,C,0,logprob,151,311.9,0.0,319.0
86,elementary_mathematics,B,B,1,logprob,112,261.9,0.0,272.0
87,conceptual_physics,A,B,0,logprob,58,161.5,0.0,168.5
88,high_school_mathematics,C,B,0,logprob,93,209.0,0.0,212.7
89,high_school_geography,B,B,1,logprob,88,210.2,0.0,215.0
90,machine_learning,C,B,0,logprob,153,309.8,0.0,315.1
91,conceptual_physics,A,B,0,logprob,76,207.3,0.0,212.5
92,human_sexuality,D,D,1,logprob,157,310.7,0.0,316.0
93,sociology,D,D,1,logprob,119,259.7,0.0,265.5
94,professional_law,C,C,1,logprob,353,638.5,0.0,648.5
95,conceptual_physics,A,C,0,logprob,77,216.9,0.0,231.0
96,high_school_government_and_politics,A,D,0,logprob,101,263.4,0.0,271.7
97,computer_security,A,A,1,logprob,60,157.3,0.0,161.9
98,moral_scenarios,A,C,0,logprob,129,260.0,0.0,264.7
99,moral_scenarios,C,B,0,logprob,131,264.4,0.0,269.0
100,global_facts,B,C,0,logprob,83,213.4,0.0,218.8
101,computer_security,D,D,1,logprob,66,159.4,0.0,164.3
102,conceptual_physics,B,C,0,logprob,68,157.7,0.0,161.8
103,public_relations,C,C,1,logprob,126,261.3,0.0,266.5
104,moral_disputes,A,B,0,logprob,120,264.9,0.0,272.4
105,clinical_knowledge,C,C,1,logprob,72,212.7,0.0,221.8
106,computer_security,C,C,1,logprob,86,210.4,0.0,216.9
107,professional_accounting,D,B,0,logprob,158,313.6,0.0,320.6
108,high_school_psychology,D,D,1,logprob,107,261.0,0.0,270.6
109,high_school_mathematics,D,B,0,logprob,72,211.5,0.0,217.4
110,moral_scenarios,D,C,0,logprob,140,311.7,0.0,318.9
111,professional_psychology,B,A,0,logprob,137,314.3,0.0,324.9
112,clinical_knowledge,C,C,1,logprob,80,215.9,0.0,228.3
113,miscellaneous,D,D,1,logprob,76,215.1,0.0,225.4
114,high_school_us_history,C,B,0,logprob,394,728.5,0.0,739.3
115,moral_scenarios,D,C,0,logprob,133,315.9,0.0,329.2
116,professional_law,C,C,1,logprob,166,362.6,0.0,371.5
117,anatomy,D,B,0,logprob,78,212.7,0.0,221.9
118,philosophy,A,D,0,logprob,89,218.3,0.0,226.6
119,high_school_psychology,A,A,1,logprob,86,224.8,0.0,231.0
120,high_school_geography,B,A,0,logprob,75,214.0,0.0,222.8
121,international_law,B,B,1,logprob,132,270.7,0.0,280.3
122,human_aging,B,B,1,logprob,59,166.7,0.0,175.2
123,moral_scenarios,D,B,0,logprob,143,316.3,0.0,325.6
124,elementary_mathematics,A,A,1,logprob,129,265.3,0.0,268.7
125,high_school_microeconomics,D,C,0,logprob,92,214.1,0.0,218.0
126,computer_security,C,B,0,logprob,255,478.8,0.0,484.7
127,professional_law,B,B,1,logprob,257,482.0,0.0,491.1
128,global_facts,A,B,0,logprob,86,222.3,0.0,232.2
129,philosophy,C,C,1,logprob,81,218.3,0.0,226.4
130,high_school_psychology,A,A,1,logprob,80,217.3,0.0,225.7
131,moral_scenarios,B,B,1,logprob,158,326.0,0.0,337.6
132,us_foreign_policy,B,B,1,logprob,95,220.7,0.0,232.0
133,professional_psychology,C,D,0,logprob,78,215.0,0.0,221.2
134,high_school_biology,B,B,1,logprob,117,268.3,0.0,275.6
135,prehistory,C,B,0,logprob,68,165.2,0.0,179.6
136,high_school_physics,B,B,1,logprob,121,266.2,0.0,273.7
137,professional_law,D,D,1,logprob,262,529.5,0.0,535.7
138,philosophy,D,D,1,logprob,75,217.6,0.0,228.7
139,us_foreign_policy,C,C,1,logprob,77,215.8,0.0,226.1
140,conceptual_physics,C,C,1,logprob,64,167.0,0.0,175.3
141,professional_law,C,C,1,logprob,241,477.5,0.0,484.4
142,high_school_european_history,C,C,1,logprob,378,690.4,0.0,697.2
143,high_school_world_history,A,B,0,logprob,336,648.1,0.0,659.7
144,professional_psychology,A,A,1,logprob,68,161.0,0.0,167.2
145,astronomy,A,A,1,logprob,119,265.0,0.0,269.7
146,sociology,D,D,1,logprob,96,212.6,0.0,216.5
147,world_religions,C,C,1,logprob,66,165.5,0.0,170.8
148,moral_scenarios,D,C,0,logprob,132,263.3,0.0,268.2
149,formal_logic,C,A,0,logprob,120,264.9,0.0,271.0
150,college_chemistry,B,B,1,logprob,120,270.7,0.0,278.0
151,college_mathematics,D,B,0,logprob,134,316.6,0.0,324.5
152,professional_law,C,C,1,logprob,550,1029.3,0.0,1047.7
153,high_school_government_and_politics,D,D,1,logprob,123,267.1,0.0,282.5
154,high_school_physics,D,D,1,logprob,118,264.5,0.0,268.9
155,moral_disputes,C,B,0,logprob,93,213.5,0.0,224.5
156,high_school_european_history,C,C,1,logprob,482,855.9,0.0,867.1
157,professional_law,B,D,0,logprob,334,637.6,0.0,654.7
158,professional_law,C,C,1,logprob,292,533.3,0.0,547.7
159,abstract_algebra,C,B,0,logprob,74,215.6,0.0,226.5
160,sociology,C,C,1,logprob,111,267.0,0.0,279.5
161,electrical_engineering,D,A,0,logprob,65,167.8,0.0,179.2
162,moral_disputes,B,A,0,logprob,98,220.4,0.0,231.4
163,moral_disputes,B,B,1,logprob,106,267.5,0.0,279.5
164,high_school_macroeconomics,A,D,0,logprob,129,270.5,0.0,279.8
165,professional_psychology,D,A,0,logprob,119,265.0,0.0,271.7
166,high_school_psychology,A,A,1,logprob,112,261.8,0.0,265.9
167,moral_scenarios,A,B,0,logprob,137,314.6,0.0,321.3
168,miscellaneous,D,D,1,logprob,65,166.9,0.0,179.5
169,high_school_government_and_politics,A,B,0,logprob,114,265.8,0.0,273.1
170,security_studies,C,C,1,logprob,128,267.4,0.0,272.5
171,high_school_macroeconomics,D,D,1,logprob,94,219.0,0.0,225.0
172,professional_law,A,C,0,logprob,288,535.6,0.0,543.7
173,virology,B,D,0,logprob,74,220.6,0.0,233.3
174,sociology,A,A,1,logprob,95,224.0,0.0,233.6
175,moral_disputes,D,B,0,logprob,65,163.6,0.0,171.0
176,prehistory,C,C,1,logprob,91,212.7,0.0,216.9
177,astronomy,A,A,1,logprob,128,265.7,0.0,270.2
178,sociology,A,C,0,logprob,100,219.9,0.0,226.9
179,high_school_psychology,A,A,1,logprob,79,220.2,0.0,229.9
180,high_school_statistics,B,B,1,logprob,84,218.3,0.0,225.8
181,high_school_european_history,D,C,0,logprob,645,1189.6,0.0,1206.3
182,business_ethics,D,D,1,logprob,107,269.8,0.0,285.4
183,high_school_psychology,B,B,1,logprob,109,269.6,0.0,279.1
184,elementary_mathematics,A,B,0,logprob,64,161.9,0.0,167.0
185,moral_disputes,B,B,1,logprob,64,162.5,0.0,167.5
186,high_school_microeconomics,A,A,1,logprob,90,215.9,0.0,221.2
187,high_school_european_history,D,D,1,logprob,263,526.8,0.0,533.3
188,electrical_engineering,B,B,1,logprob,58,165.1,0.0,176.1
189,clinical_knowledge,B,A,0,logprob,105,268.5,0.0,278.0
190,high_school_psychology,C,C,1,logprob,156,323.8,0.0,333.8
191,high_school_mathematics,C,A,0,logprob,113,267.4,0.0,277.9
192,security_studies,B,B,1,logprob,236,481.7,0.0,496.0
193,high_school_psychology,A,A,1,logprob,121,271.6,0.0,282.7
194,moral_scenarios,C,B,0,logprob,136,321.7,0.0,333.0
195,high_school_statistics,D,B,0,logprob,120,273.2,0.0,284.3
196,philosophy,C,B,0,logprob,78,216.8,0.0,227.3
197,miscellaneous,C,C,1,logprob,76,213.3,0.0,221.7
198,professional_psychology,C,C,1,logprob,132,271.2,0.0,281.2
199,logical_fallacies,B,B,1,logprob,64,168.4,0.0,179.2
200,clinical_knowledge,B,B,1,logprob,68,167.1,0.0,176.0
201,logical_fallacies,D,D,1,logprob,114,268.2,0.0,278.6
202,moral_disputes,D,D,1,logprob,74,214.0,0.0,221.5
203,machine_learning,A,B,0,logprob,98,222.1,0.0,229.6
204,miscellaneous,C,B,0,logprob,64,162.5,0.0,168.4
205,professional_law,D,C,0,logprob,164,315.3,0.0,319.7
206,nutrition,D,D,1,logprob,54,161.3,0.0,166.0
207,high_school_statistics,C,D,0,logprob,119,264.7,0.0,269.5
208,miscellaneous,B,B,1,logprob,60,161.6,0.0,166.8
209,high_school_chemistry,B,B,1,logprob,86,214.4,0.0,218.3
210,sociology,C,C,1,logprob,84,214.0,0.0,220.3
211,virology,B,B,1,logprob,72,227.9,0.0,236.3
212,prehistory,C,C,1,logprob,101,265.8,0.0,276.1
213,professional_law,C,C,1,logprob,341,636.6,0.0,646.3
214,moral_scenarios,C,C,1,logprob,134,318.9,0.0,328.9
215,high_school_psychology,D,D,1,logprob,85,221.3,0.0,231.1
216,moral_scenarios,B,B,1,logprob,140,317.8,0.0,326.4
217,high_school_macroeconomics,D,D,1,logprob,101,261.0,0.0,266.4
218,management,B,B,1,logprob,62,161.9,0.0,165.5
219,moral_scenarios,B,B,1,logprob,134,318.5,0.0,324.9
220,world_religions,C,B,0,logprob,62,165.9,0.0,174.5
221,high_school_microeconomics,D,D,1,logprob,100,213.9,0.0,219.2
222,astronomy,C,C,1,logprob,145,315.4,0.0,320.4
223,miscellaneous,B,B,1,logprob,74,211.0,0.0,217.0
224,professional_law,C,A,0,logprob,400,746.1,0.0,751.2
225,high_school_biology,B,A,0,logprob,84,210.9,0.0,216.0
226,moral_disputes,C,C,1,logprob,112,262.4,0.0,267.1
227,high_school_psychology,D,D,1,logprob,115,266.2,0.0,274.0
228,high_school_psychology,D,D,1,logprob,75,209.8,0.0,215.9
229,high_school_physics,C,B,0,logprob,170,363.6,0.0,367.5
230,miscellaneous,B,B,1,logprob,73,209.0,0.0,214.6
231,high_school_macroeconomics,D,B,0,logprob,109,261.0,0.0,265.7
232,moral_scenarios,A,C,0,logprob,134,311.5,0.0,315.8
233,high_school_microeconomics,C,C,1,logprob,76,208.7,0.0,212.3
234,elementary_mathematics,B,B,1,logprob,126,264.4,0.0,268.2
235,moral_disputes,B,A,0,logprob,119,267.8,0.0,273.7
236,college_computer_science,D,B,0,logprob,124,263.2,0.0,267.8
237,elementary_mathematics,D,B,0,logprob,64,161.7,0.0,165.4
238,high_school_world_history,D,B,0,logprob,338,642.1,0.0,647.3
239,conceptual_physics,D,D,1,logprob,50,159.9,0.0,168.3
240,moral_scenarios,A,B,0,logprob,129,267.4,0.0,271.5
241,professional_law,C,C,1,logprob,428,815.1,0.0,821.6
242,sociology,A,B,0,logprob,95,214.9,0.0,223.1
243,miscellaneous,D,D,1,logprob,62,162.1,0.0,168.3
244,philosophy,D,B,0,logprob,104,263.8,0.0,269.3
245,moral_scenarios,A,C,0,logprob,142,322.6,0.0,330.1
246,global_facts,B,B,1,logprob,194,378.2,0.0,384.2
247,high_school_world_history,D,A,0,logprob,292,545.5,0.0,554.6
248,miscellaneous,B,C,0,logprob,110,267.2,0.0,273.1
249,professional_law,B,D,0,logprob,213,434.0,0.0,444.6
250,professional_law,B,B,1,logprob,265,543.3,0.0,549.9
251,nutrition,A,A,1,logprob,66,164.8,0.0,177.0
252,high_school_chemistry,B,D,0,logprob,76,214.6,0.0,225.4
253,high_school_macroeconomics,D,D,1,logprob,133,325.6,0.0,333.7
254,moral_scenarios,C,C,1,logprob,137,326.7,0.0,342.2
255,international_law,C,C,1,logprob,96,219.3,0.0,234.2
256,professional_accounting,C,B,0,logprob,86,217.6,0.0,229.0
257,professional_law,D,A,0,logprob,278,559.9,0.0,570.5
258,marketing,C,C,1,logprob,117,272.0,0.0,280.9
259,nutrition,D,D,1,logprob,102,267.7,0.0,272.6
260,high_school_european_history,C,C,1,logprob,233,488.5,0.0,495.9
261,moral_scenarios,D,C,0,logprob,145,325.6,0.0,338.9
262,clinical_knowledge,A,B,0,logprob,90,219.1,0.0,225.7
263,nutrition,D,A,0,logprob,94,218.5,0.0,227.5
264,high_school_statistics,D,B,0,logprob,125,277.8,0.0,284.0
265,elementary_mathematics,A,A,1,logprob,60,161.6,0.0,169.6
266,college_biology,D,D,1,logprob,68,164.3,0.0,174.4
267,virology,D,D,1,logprob,77,215.2,0.0,224.6
268,moral_scenarios,C,B,0,logprob,136,323.4,0.0,331.3
269,conceptual_physics,C,A,0,logprob,61,164.8,0.0,169.7
270,miscellaneous,C,C,1,logprob,96,220.2,0.0,225.0
271,moral_scenarios,A,C,0,logprob,134,324.7,0.0,329.9
272,moral_disputes,A,A,1,logprob,129,279.5,0.0,290.3
273,professional_law,D,A,0,logprob,251,509.9,0.0,525.0
274,high_school_biology,D,B,0,logprob,87,218.6,0.0,226.4
275,professional_medicine,D,B,0,logprob,142,328.2,0.0,333.3
276,professional_law,B,B,1,logprob,361,724.7,0.0,731.1
277,anatomy,A,D,0,logprob,129,278.4,0.0,285.2
278,high_school_us_history,C,C,1,logprob,183,384.9,0.0,394.8
279,computer_security,D,B,0,logprob,144,328.0,0.0,332.9
280,moral_scenarios,D,C,0,logprob,126,273.3,0.0,278.3
281,international_law,D,C,0,logprob,117,272.5,0.0,277.0
282,moral_scenarios,C,B,0,logprob,140,327.2,0.0,332.7
283,professional_law,C,B,0,logprob,254,508.4,0.0,516.1
284,miscellaneous,C,C,1,logprob,54,166.4,0.0,173.6
285,abstract_algebra,C,B,0,logprob,89,224.2,0.0,230.9
286,marketing,A,A,1,logprob,94,219.9,0.0,227.5
287,high_school_european_history,D,D,1,logprob,285,564.0,0.0,579.4
288,professional_accounting,A,C,0,logprob,196,390.2,0.0,399.6
289,high_school_psychology,D,D,1,logprob,69,218.5,0.0,227.0
290,elementary_mathematics,B,B,1,logprob,87,217.9,0.0,229.6
291,professional_medicine,A,D,0,logprob,257,508.0,0.0,514.6
292,moral_scenarios,D,C,0,logprob,137,328.0,0.0,337.2
293,high_school_macroeconomics,A,A,1,logprob,76,218.8,0.0,226.4
294,formal_logic,D,C,0,logprob,64,166.1,0.0,174.6
295,elementary_mathematics,B,B,1,logprob,101,269.8,0.0,275.7
296,moral_scenarios,B,B,1,logprob,137,336.4,0.0,349.0
297,high_school_geography,C,B,0,logprob,73,218.2,0.0,229.0
298,moral_scenarios,C,B,0,logprob,137,326.3,0.0,331.6
299,professional_accounting,B,C,0,logprob,121,274.5,0.0,279.2
300,elementary_mathematics,C,C,1,logprob,103,271.4,0.0,276.3
301,high_school_biology,C,C,1,logprob,90,223.6,0.0,229.6
302,philosophy,B,D,0,logprob,99,222.6,0.0,228.8
303,high_school_us_history,C,C,1,logprob,376,765.5,0.0,780.5
304,college_medicine,B,D,0,logprob,183,391.3,0.0,412.0
305,professional_law,A,D,0,logprob,296,644.3,0.0,658.5
306,prehistory,B,B,1,logprob,68,168.9,0.0,187.4
307,public_relations,A,B,0,logprob,128,284.7,0.0,292.6
308,philosophy,C,C,1,logprob,83,221.5,0.0,229.1
309,high_school_biology,B,B,1,logprob,112,284.5,0.0,291.4
310,professional_law,D,C,0,logprob,417,812.4,0.0,823.1
311,high_school_government_and_politics,D,D,1,logprob,75,223.7,0.0,230.9
312,elementary_mathematics,B,B,1,logprob,121,280.5,0.0,285.7
313,miscellaneous,C,C,1,logprob,257,510.4,0.0,518.7
314,high_school_us_history,B,D,0,logprob,221,447.2,0.0,457.2
315,professional_accounting,D,C,0,logprob,188,390.5,0.0,399.3
316,sociology,D,D,1,logprob,89,222.6,0.0,233.7
317,moral_scenarios,D,C,0,logprob,155,328.7,0.0,339.6
318,econometrics,D,B,0,logprob,81,220.2,0.0,227.0
319,high_school_psychology,C,C,1,logprob,60,166.8,0.0,176.8
320,medical_genetics,B,B,1,logprob,70,219.8,0.0,230.5
321,professional_law,C,C,1,logprob,306,602.9,0.0,613.1
322,professional_law,A,C,0,logprob,247,497.3,0.0,507.0
323,us_foreign_policy,B,B,1,logprob,85,219.5,0.0,231.5
324,professional_medicine,A,A,1,logprob,132,270.1,0.0,280.4
325,professional_accounting,A,A,1,logprob,105,266.4,0.0,275.0
326,formal_logic,D,A,0,logprob,88,220.7,0.0,228.6
327,human_aging,A,B,0,logprob,106,267.0,0.0,277.4
328,high_school_world_history,B,B,1,logprob,212,441.7,0.0,449.3
329,management,C,B,0,logprob,66,164.0,0.0,169.0
330,human_aging,C,C,1,logprob,96,221.8,0.0,228.1
331,high_school_macroeconomics,B,B,1,logprob,99,221.8,0.0,227.8
332,professional_law,A,B,0,logprob,231,492.7,0.0,500.0
333,moral_scenarios,D,B,0,logprob,125,271.2,0.0,278.0
334,high_school_macroeconomics,D,A,0,logprob,85,219.9,0.0,227.7
335,human_aging,C,D,0,logprob,89,215.4,0.0,233.8
336,high_school_macroeconomics,B,D,0,logprob,112,266.9,0.0,271.4
337,nutrition,D,D,1,logprob,64,163.9,0.0,168.4
338,nutrition,C,C,1,logprob,67,165.6,0.0,169.9
339,high_school_mathematics,D,B,0,logprob,85,215.5,0.0,220.9
340,professional_law,D,C,0,logprob,211,441.2,0.0,447.1
341,professional_accounting,B,B,1,logprob,174,384.0,0.0,393.3
342,professional_law,C,B,0,logprob,359,739.8,0.0,748.2
343,professional_law,A,A,1,logprob,177,387.5,0.0,399.4
344,human_aging,C,C,1,logprob,67,168.8,0.0,182.3
345,moral_disputes,B,B,1,logprob,118,274.4,0.0,284.7
346,high_school_us_history,B,B,1,logprob,407,797.4,0.0,821.7
347,logical_fallacies,C,C,1,logprob,118,278.4,0.0,284.6
348,abstract_algebra,B,B,1,logprob,92,223.4,0.0,228.8
349,moral_scenarios,D,B,0,logprob,137,329.2,0.0,334.9
350,moral_scenarios,C,C,1,logprob,128,277.9,0.0,282.3
351,astronomy,C,A,0,logprob,123,277.5,0.0,282.8
352,high_school_european_history,D,D,1,logprob,288,577.7,0.0,584.0
353,high_school_macroeconomics,A,A,1,logprob,113,275.8,0.0,284.6
354,security_studies,D,D,1,logprob,90,224.4,0.0,230.6
355,moral_scenarios,C,B,0,logprob,138,334.8,0.0,341.4
356,high_school_statistics,A,B,0,logprob,196,399.7,0.0,408.0
357,professional_psychology,A,A,1,logprob,149,343.9,0.0,352.5
358,professional_law,D,D,1,logprob,210,457.0,0.0,469.9
359,virology,C,C,1,logprob,86,225.5,0.0,235.3
360,miscellaneous,A,C,0,logprob,88,221.0,0.0,227.6
361,high_school_biology,B,B,1,logprob,76,220.6,0.0,225.5
362,college_computer_science,C,C,1,logprob,82,220.4,0.0,229.4
363,clinical_knowledge,A,A,1,logprob,64,171.0,0.0,182.6
364,high_school_mathematics,D,A,0,logprob,112,278.5,0.0,299.9
365,moral_scenarios,C,B,0,logprob,136,338.3,0.0,376.0
366,anatomy,A,B,0,logprob,65,170.3,0.0,177.2
367,conceptual_physics,D,C,0,logprob,75,220.7,0.0,236.9
368,professional_psychology,B,D,0,logprob,103,275.5,0.0,282.7
369,college_computer_science,D,B,0,logprob,228,451.7,0.0,465.8
370,electrical_engineering,A,D,0,logprob,91,223.0,0.0,230.7
371,miscellaneous,A,C,0,logprob,68,167.4,0.0,173.5
372,prehistory,C,C,1,logprob,132,282.1,0.0,293.4
373,moral_disputes,B,A,0,logprob,79,227.1,0.0,235.9
374,prehistory,A,B,0,logprob,76,294.4,0.0,343.2
375,miscellaneous,A,A,1,logprob,62,168.9,0.0,197.0
376,computer_security,A,A,1,logprob,63,172.2,0.0,195.4
377,miscellaneous,B,B,1,logprob,64,176.6,0.0,196.2
378,marketing,B,B,1,logprob,71,229.3,0.0,301.7
379,professional_psychology,C,D,0,logprob,97,243.9,0.0,305.7
380,security_studies,D,D,1,logprob,176,404.3,0.0,443.9
381,prehistory,D,D,1,logprob,168,394.3,0.0,418.3
382,college_medicine,D,D,1,logprob,82,227.4,0.0,246.5
383,professional_law,B,B,1,logprob,82,222.1,0.0,234.6
384,high_school_european_history,A,A,1,logprob,663,1265.2,0.0,1279.9
385,moral_scenarios,C,B,0,logprob,139,330.5,0.0,346.2
386,high_school_chemistry,C,B,0,logprob,129,278.3,0.0,290.3
387,miscellaneous,A,B,0,logprob,61,166.5,0.0,175.2
388,high_school_geography,B,B,1,logprob,81,216.8,0.0,224.3
389,moral_disputes,A,A,1,logprob,69,217.2,0.0,228.0
390,formal_logic,A,B,0,logprob,173,377.4,0.0,389.4
391,electrical_engineering,A,D,0,logprob,86,217.7,0.0,229.6
392,elementary_mathematics,D,B,0,logprob,87,216.0,0.0,223.0
393,human_aging,D,D,1,logprob,82,213.2,0.0,219.0
394,high_school_computer_science,D,B,0,logprob,118,270.2,0.0,277.9
395,conceptual_physics,D,D,1,logprob,57,165.1,0.0,174.6
396,high_school_microeconomics,D,B,0,logprob,78,212.5,0.0,220.9
397,professional_law,A,D,0,logprob,312,596.6,0.0,603.7
398,professional_law,C,C,1,logprob,248,495.2,0.0,503.7
399,moral_scenarios,D,B,0,logprob,153,330.1,0.0,342.1
400,professional_psychology,D,A,0,logprob,66,169.3,0.0,180.7
401,public_relations,A,A,1,logprob,67,164.6,0.0,173.3
402,professional_law,A,A,1,logprob,296,594.7,0.0,603.3
403,miscellaneous,D,D,1,logprob,57,168.7,0.0,182.2
404,high_school_macroeconomics,D,D,1,logprob,84,214.4,0.0,227.3
405,philosophy,B,B,1,logprob,96,218.5,0.0,227.7
406,professional_accounting,C,B,0,logprob,181,378.9,0.0,385.4
407,college_biology,D,D,1,logprob,81,212.4,0.0,219.0
408,prehistory,A,A,1,logprob,96,215.9,0.0,220.1
409,us_foreign_policy,B,B,1,logprob,67,161.1,0.0,165.9
410,astronomy,D,D,1,logprob,80,212.3,0.0,217.5
411,marketing,C,B,0,logprob,113,270.5,0.0,279.8
412,high_school_chemistry,D,D,1,logprob,110,271.5,0.0,283.5
413,prehistory,C,C,1,logprob,81,215.5,0.0,228.7
414,anatomy,B,C,0,logprob,90,217.1,0.0,225.6
415,us_foreign_policy,C,B,0,logprob,67,164.3,0.0,173.8
416,moral_scenarios,B,B,1,logprob,139,320.7,0.0,330.6
417,miscellaneous,D,D,1,logprob,73,211.5,0.0,221.4
418,econometrics,C,B,0,logprob,139,319.1,0.0,327.6
419,miscellaneous,B,A,0,logprob,52,162.1,0.0,172.6
420,professional_accounting,A,C,0,logprob,106,263.6,0.0,272.0
421,high_school_psychology,D,D,1,logprob,135,318.8,0.0,329.7
422,college_physics,B,D,0,logprob,115,270.4,0.0,280.7
