id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
113,miscellaneous,D,D,1,logprob,76,228.8,0.0,236.1
114,high_school_us_history,C,B,0,logprob,394,847.7,0.0,856.2
115,moral_scenarios,D,C,0,logprob,133,332.9,0.0,342.3
116,professional_law,C,C,1,logprob,166,390.0,0.0,394.9
117,anatomy,D,B,0,logprob,78,218.6,0.0,221.8
118,philosophy,A,D,0,logprob,89,227.0,0.0,232.5
119,high_school_psychology,A,A,1,logprob,86,229.1,0.0,236.4
120,high_school_geography,B,B,1,logprob,75,228.4,0.0,235.7
121,international_law,B,D,0,logprob,132,285.4,0.0,290.6
122,human_aging,B,B,1,logprob,59,173.9,0.0,176.0
123,moral_scenarios,D,C,0,logprob,143,397.7,0.0,401.4
124,elementary_mathematics,A,B,0,logprob,129,332.2,0.0,335.7
125,high_school_microeconomics,D,B,0,logprob,92,283.6,0.0,286.7
126,computer_security,C,B,0,logprob,255,609.5,0.0,614.7
127,professional_law,B,D,0,logprob,257,601.2,0.0,609.6
128,global_facts,A,B,0,logprob,86,249.3,0.0,257.2
129,philosophy,C,C,1,logprob,81,242.4,0.0,249.8
130,high_school_psychology,A,A,1,logprob,80,247.6,0.0,254.5
131,moral_scenarios,B,B,1,logprob,158,359.1,0.0,366.5
132,us_foreign_policy,B,B,1,logprob,95,254.7,0.0,262.3
133,professional_psychology,C,C,1,logprob,78,245.6,0.0,252.5
134,high_school_biology,B,B,1,logprob,117,295.9,0.0,303.0
135,prehistory,C,B,0,logprob,68,187.3,0.0,194.3
136,high_school_physics,B,D,0,logprob,121,303.2,0.0,308.8
137,professional_law,D,D,1,logprob,262,580.0,0.0,586.0
138,philosophy,D,D,1,logprob,75,249.5,0.0,254.7
139,us_foreign_policy,C,C,1,logprob,77,250.1,0.0,255.3
140,conceptual_physics,C,C,1,logprob,64,179.6,0.0,184.8
141,professional_law,C,C,1,logprob,241,548.2,0.0,554.0
142,high_school_european_history,C,C,1,logprob,378,791.5,0.0,800.1
143,high_school_world_history,A,B,0,logprob,336,767.6,0.0,770.8
144,professional_psychology,A,A,1,logprob,68,177.9,0.0,180.6
145,astronomy,A,A,1,logprob,119,303.1,0.0,307.6
146,sociology,D,D,1,logprob,96,250.1,0.0,258.0
147,world_religions,C,C,1,logprob,66,189.8,0.0,196.1
148,moral_scenarios,D,B,0,logprob,132,289.4,0.0,296.8
149,formal_logic,C,C,1,logprob,120,291.9,0.0,300.1
150,college_chemistry,B,B,1,logprob,120,289.6,0.0,296.7
151,college_mathematics,D,A,0,logprob,134,346.0,0.0,353.8
152,professional_law,C,C,1,logprob,550,1101.6,0.0,1109.3
153,high_school_government_and_politics,D,D,1,logprob,123,290.6,0.0,294.6
154,high_school_physics,D,D,1,logprob,118,283.1,0.0,285.2
155,moral_disputes,C,B,0,logprob,93,230.2,0.0,232.4
156,high_school_european_history,C,C,1,logprob,482,979.1,0.0,981.7
157,professional_law,B,D,0,logprob,334,762.1,0.0,765.8
158,professional_law,C,D,0,logprob,292,633.4,0.0,636.4
159,abstract_algebra,C,A,0,logprob,74,255.8,0.0,258.4
160,sociology,C,C,1,logprob,111,302.4,0.0,306.9
161,electrical_engineering,D,D,1,logprob,65,185.8,0.0,192.2
162,moral_disputes,B,C,0,logprob,98,240.9,0.0,246.8
163,moral_disputes,B,D,0,logprob,106,293.7,0.0,301.4
164,high_school_macroeconomics,A,D,0,logprob,129,300.1,0.0,307.7
165,professional_psychology,D,A,0,logprob,119,309.6,0.0,314.8
166,high_school_psychology,A,A,1,logprob,112,331.9,0.0,334.1
167,moral_scenarios,A,B,0,logprob,137,418.6,0.0,420.8
168,miscellaneous,D,D,1,logprob,65,214.4,0.0,216.3
169,high_school_government_and_politics,A,B,0,logprob,114,343.4,0.0,345.4
170,security_studies,C,C,1,logprob,128,338.7,0.0,340.7
171,high_school_macroeconomics,D,B,0,logprob,94,266.8,0.0,269.0
172,professional_law,A,B,0,logprob,288,646.1,0.0,648.6
173,virology,B,D,0,logprob,74,229.9,0.0,232.7
174,sociology,A,A,1,logprob,95,239.0,0.0,240.9
175,moral_disputes,D,B,0,logprob,65,188.3,0.0,190.5
176,prehistory,C,C,1,logprob,91,247.3,0.0,249.3
177,astronomy,A,A,1,logprob,128,312.2,0.0,314.3
178,sociology,A,C,0,logprob,100,236.4,0.0,238.6
179,high_school_psychology,A,A,1,logprob,79,210.7,0.0,212.7
180,high_school_statistics,B,B,1,logprob,84,230.5,0.0,232.3
181,high_school_european_history,D,D,1,logprob,645,1468.0,0.0,1471.2
182,business_ethics,D,D,1,logprob,107,334.6,0.0,339.0
183,high_school_psychology,B,A,0,logprob,109,324.7,0.0,330.6
184,elementary_mathematics,A,B,0,logprob,64,179.0,0.0,185.6
185,moral_disputes,B,B,1,logprob,64,183.3,0.0,189.8
186,high_school_microeconomics,A,D,0,logprob,90,246.3,0.0,253.6
187,high_school_european_history,D,D,1,logprob,263,607.4,0.0,616.0
188,electrical_engineering,B,B,1,logprob,58,181.1,0.0,188.6
189,clinical_knowledge,B,B,1,logprob,105,291.1,0.0,297.1
190,high_school_psychology,C,C,1,logprob,156,335.4,0.0,341.8
191,high_school_mathematics,C,A,0,logprob,113,291.9,0.0,298.3
192,security_studies,B,B,1,logprob,236,558.1,0.0,564.1
193,high_school_psychology,A,A,1,logprob,121,319.0,0.0,321.4
194,moral_scenarios,C,B,0,logprob,136,376.1,0.0,378.1
195,high_school_statistics,D,A,0,logprob,120,313.5,0.0,315.7
196,philosophy,C,D,0,logprob,78,222.0,0.0,224.1
197,miscellaneous,C,C,1,logprob,76,225.2,0.0,227.1
198,professional_psychology,C,C,1,logprob,132,310.0,0.0,312.1
199,logical_fallacies,B,B,1,logprob,64,194.4,0.0,196.3
200,clinical_knowledge,B,B,1,logprob,68,188.0,0.0,189.8
201,logical_fallacies,D,D,1,logprob,114,282.0,0.0,283.8
202,moral_disputes,D,D,1,logprob,74,249.6,0.0,251.7
203,machine_learning,A,B,0,logprob,98,261.0,0.0,262.8
204,miscellaneous,C,B,0,logprob,64,193.8,0.0,196.0
205,professional_law,D,C,0,logprob,164,325.9,0.0,328.0
206,nutrition,D,D,1,logprob,54,182.6,0.0,184.8
207,high_school_statistics,C,D,0,logprob,119,288.7,0.0,290.6
208,miscellaneous,B,D,0,logprob,60,194.1,0.0,196.3
209,high_school_chemistry,B,B,1,logprob,86,264.2,0.0,265.9
210,sociology,C,D,0,logprob,84,245.4,0.0,249.7
211,virology,B,B,1,logprob,72,239.2,0.0,246.4
212,prehistory,C,C,1,logprob,101,309.5,0.0,314.7
213,professional_law,C,D,0,logprob,341,766.6,0.0,772.3
214,moral_scenarios,C,C,1,logprob,134,340.5,0.0,351.5
215,high_school_psychology,D,D,1,logprob,85,250.0,0.0,257.3
216,moral_scenarios,B,B,1,logprob,140,372.0,0.0,378.9
217,high_school_macroeconomics,D,A,0,logprob,101,313.9,0.0,321.5
218,management,B,B,1,logprob,62,196.7,0.0,202.8
219,moral_scenarios,B,B,1,logprob,134,370.8,0.0,377.9
220,world_religions,C,C,1,logprob,62,187.7,0.0,194.9
221,high_school_microeconomics,D,D,1,logprob,100,226.3,0.0,230.7
222,astronomy,C,C,1,logprob,145,355.1,0.0,357.6
223,miscellaneous,B,A,0,logprob,74,248.3,0.0,251.2
224,professional_law,C,A,0,logprob,400,861.3,0.0,867.2
225,high_school_biology,B,A,0,logprob,84,265.1,0.0,274.2
226,moral_disputes,C,C,1,logprob,112,300.4,0.0,307.4
227,high_school_psychology,D,D,1,logprob,115,285.2,0.0,292.5
228,high_school_psychology,D,D,1,logprob,75,230.7,0.0,237.8
229,high_school_physics,C,B,0,logprob,170,399.7,0.0,406.6
230,miscellaneous,B,B,1,logprob,73,255.9,0.0,264.1
231,high_school_macroeconomics,D,B,0,logprob,109,319.4,0.0,326.2
232,moral_scenarios,A,B,0,logprob,134,355.4,0.0,363.8
233,high_school_microeconomics,C,C,1,logprob,76,254.8,0.0,260.6
234,elementary_mathematics,B,A,0,logprob,126,297.4,0.0,302.9
235,moral_disputes,B,A,0,logprob,119,276.5,0.0,284.0
236,college_computer_science,D,B,0,logprob,124,284.2,0.0,288.6
237,elementary_mathematics,D,C,0,logprob,64,166.9,0.0,168.9
238,high_school_world_history,D,B,0,logprob,338,787.5,0.0,789.9
239,conceptual_physics,D,D,1,logprob,50,177.1,0.0,180.5
240,moral_scenarios,A,B,0,logprob,129,309.7,0.0,314.7
241,professional_law,C,B,0,logprob,428,1017.8,0.0,1024.8
242,sociology,A,D,0,logprob,95,266.2,0.0,276.8
243,miscellaneous,D,D,1,logprob,62,197.1,0.0,203.9
244,philosophy,D,B,0,logprob,104,305.6,0.0,312.6
245,moral_scenarios,A,C,0,logprob,142,354.3,0.0,361.5
246,global_facts,B,B,1,logprob,194,436.7,0.0,442.4
247,high_school_world_history,D,A,0,logprob,292,618.1,0.0,621.0
248,miscellaneous,B,D,0,logprob,110,318.4,0.0,321.0
249,professional_law,B,D,0,logprob,213,461.2,0.0,464.2
250,professional_law,B,D,0,logprob,265,628.8,0.0,634.4
251,nutrition,A,A,1,logprob,66,206.0,0.0,214.1
252,high_school_chemistry,B,D,0,logprob,76,260.9,0.0,267.7
253,high_school_macroeconomics,D,D,1,logprob,133,375.4,0.0,380.0
254,moral_scenarios,C,C,1,logprob,137,355.0,0.0,357.3
255,international_law,C,C,1,logprob,96,247.2,0.0,249.4
256,professional_accounting,C,A,0,logprob,86,219.3,0.0,221.4
257,professional_law,D,A,0,logprob,278,653.5,0.0,655.7
258,marketing,C,C,1,logprob,117,329.0,0.0,331.7
259,nutrition,D,D,1,logprob,102,319.0,0.0,321.4
260,high_school_european_history,C,C,1,logprob,233,593.1,0.0,595.9
261,moral_scenarios,D,C,0,logprob,145,421.0,0.0,424.0
262,clinical_knowledge,A,B,0,logprob,90,255.4,0.0,260.9
263,nutrition,D,A,0,logprob,94,247.4,0.0,254.0
264,high_school_statistics,D,,0,none,125,299.2,0.0,306.0
265,elementary_mathematics,A,B,0,logprob,60,180.5,0.0,187.0
266,college_biology,D,D,1,logprob,68,182.4,0.0,188.9
267,virology,D,D,1,logprob,77,237.3,0.0,244.1
268,moral_scenarios,C,B,0,logprob,136,346.9,0.0,351.0
269,conceptual_physics,C,B,0,logprob,61,178.9,0.0,181.1
270,miscellaneous,C,B,0,logprob,96,243.8,0.0,248.2
271,moral_scenarios,A,B,0,logprob,134,366.8,0.0,373.6
272,moral_disputes,A,A,1,logprob,129,319.1,0.0,326.4
273,professional_law,D,A,0,logprob,251,587.2,0.0,595.4
274,high_school_biology,D,B,0,logprob,87,261.9,0.0,270.7
275,professional_medicine,D,B,0,logprob,142,364.3,0.0,371.2
276,professional_law,B,B,1,logprob,361,807.1,0.0,815.7
277,anatomy,A,B,0,logprob,129,308.1,0.0,316.3
278,high_school_us_history,C,C,1,logprob,183,417.7,0.0,423.5
279,computer_security,D,B,0,logprob,144,362.4,0.0,369.9
280,moral_scenarios,D,B,0,logprob,126,306.5,0.0,314.8
281,international_law,D,C,0,logprob,117,317.8,0.0,322.6
282,moral_scenarios,C,B,0,logprob,140,350.1,0.0,352.3
283,professional_law,C,B,0,logprob,254,543.7,0.0,546.3
284,miscellaneous,C,C,1,logprob,54,186.6,0.0,189.4
285,abstract_algebra,C,A,0,logprob,89,238.0,0.0,239.8
286,marketing,A,A,1,logprob,94,243.0,0.0,244.8
287,high_school_european_history,D,D,1,logprob,285,620.0,0.0,622.1
288,professional_accounting,A,B,0,logprob,196,450.1,0.0,452.7
289,high_school_psychology,D,D,1,logprob,69,265.7,0.0,267.9
290,elementary_mathematics,B,,0,none,87,253.1,0.0,254.8
291,professional_medicine,A,A,1,logprob,257,566.9,0.0,571.4
292,moral_scenarios,D,B,0,logprob,137,371.4,0.0,375.1
293,high_school_macroeconomics,A,A,1,logprob,76,262.6,0.0,264.6
294,formal_logic,D,B,0,logprob,64,192.3,0.0,194.3
295,elementary_mathematics,B,A,0,logprob,101,306.4,0.0,308.5
296,moral_scenarios,B,B,1,logprob,137,365.8,0.0,367.7
297,high_school_geography,C,B,0,logprob,73,236.5,0.0,238.7
298,moral_scenarios,C,B,0,logprob,137,356.4,0.0,358.1
299,professional_accounting,B,B,1,logprob,121,307.5,0.0,309.6
300,elementary_mathematics,C,A,0,logprob,103,299.6,0.0,301.5
301,high_school_biology,C,C,1,logprob,90,244.6,0.0,246.5
302,philosophy,B,D,0,logprob,99,248.3,0.0,250.2
303,high_school_us_history,C,C,1,logprob,376,844.6,0.0,847.3
304,college_medicine,B,D,0,logprob,183,441.8,0.0,444.8
305,professional_law,A,D,0,logprob,296,674.0,0.0,679.1
306,prehistory,B,B,1,logprob,68,198.9,0.0,206.8
307,public_relations,A,B,0,logprob,128,308.6,0.0,315.2
308,philosophy,C,C,1,logprob,83,252.4,0.0,259.7
309,high_school_biology,B,B,1,logprob,112,304.3,0.0,311.8
310,professional_law,D,C,0,logprob,417,892.5,0.0,901.7
311,high_school_government_and_politics,D,D,1,logprob,75,258.0,0.0,267.8
312,elementary_mathematics,B,A,0,logprob,121,302.1,0.0,309.4
313,miscellaneous,C,B,0,logprob,257,527.1,0.0,534.8
314,high_school_us_history,B,B,1,logprob,221,491.5,0.0,498.9
315,professional_accounting,D,C,0,logprob,188,431.9,0.0,439.1
316,sociology,D,D,1,logprob,89,250.1,0.0,258.3
317,moral_scenarios,D,C,0,logprob,155,404.6,0.0,411.6
318,econometrics,D,B,0,logprob,81,244.6,0.0,249.1
319,high_school_psychology,C,C,1,logprob,60,199.9,0.0,206.0
320,medical_genetics,B,B,1,logprob,70,262.1,0.0,266.3
321,professional_law,C,C,1,logprob,306,758.4,0.0,767.4
322,professional_law,A,D,0,logprob,247,640.1,0.0,650.2
323,us_foreign_policy,B,B,1,logprob,85,254.0,0.0,261.9
324,professional_medicine,A,A,1,logprob,132,301.1,0.0,307.8
325,professional_accounting,A,A,1,logprob,105,295.9,0.0,304.0
326,formal_logic,D,B,0,logprob,88,246.0,0.0,253.2
327,human_aging,A,B,0,logprob,106,293.5,0.0,300.7
328,high_school_world_history,B,B,1,logprob,212,472.0,0.0,479.9
329,management,C,B,0,logprob,66,192.0,0.0,200.0
330,human_aging,C,C,1,logprob,96,255.8,0.0,261.2
331,high_school_macroeconomics,B,B,1,logprob,99,256.7,0.0,262.2
332,professional_law,A,B,0,logprob,231,537.5,0.0,543.3
333,moral_scenarios,D,B,0,logprob,125,309.8,0.0,318.0
334,high_school_macroeconomics,D,A,0,logprob,85,262.2,0.0,269.5
335,human_aging,C,B,0,logprob,89,247.5,0.0,253.5
336,high_school_macroeconomics,B,D,0,logprob,112,314.2,0.0,321.0
337,nutrition,D,D,1,logprob,64,191.8,0.0,198.6
338,nutrition,C,B,0,logprob,67,184.2,0.0,188.4
339,high_school_mathematics,D,A,0,logprob,85,238.0,0.0,240.2
340,professional_law,D,C,0,logprob,211,547.1,0.0,552.6
341,professional_accounting,B,C,0,logprob,174,516.5,0.0,522.9
342,professional_law,C,B,0,logprob,359,958.4,0.0,961.4
343,professional_law,A,A,1,logprob,177,459.2,0.0,462.3
344,human_aging,C,C,1,logprob,67,178.6,0.0,183.2
345,moral_disputes,B,B,1,logprob,118,291.1,0.0,294.5
346,high_school_us_history,B,B,1,logprob,407,915.9,0.0,919.2
347,logical_fallacies,C,B,0,logprob,118,309.9,0.0,312.8
348,abstract_algebra,B,A,0,logprob,92,238.7,0.0,240.8
349,moral_scenarios,D,B,0,logprob,137,348.2,0.0,350.4
350,moral_scenarios,C,B,0,logprob,128,300.0,0.0,301.7
351,astronomy,C,B,0,logprob,123,302.4,0.0,304.3
352,high_school_european_history,D,B,0,logprob,288,629.9,0.0,632.3
353,high_school_macroeconomics,A,A,1,logprob,113,317.9,0.0,320.2
354,security_studies,D,D,1,logprob,90,252.9,0.0,254.8
355,moral_scenarios,C,C,1,logprob,138,374.8,0.0,376.8
356,high_school_statistics,A,B,0,logprob,196,478.6,0.0,483.6
357,professional_psychology,A,B,0,logprob,149,394.6,0.0,402.9
358,professional_law,D,C,0,logprob,210,522.0,0.0,528.8
359,virology,C,C,1,logprob,86,257.6,0.0,265.5
360,miscellaneous,A,A,1,logprob,88,245.8,0.0,252.7
361,high_school_biology,B,B,1,logprob,76,252.1,0.0,259.8
362,college_computer_science,C,C,1,logprob,82,243.0,0.0,248.9
363,clinical_knowledge,A,A,1,logprob,64,186.3,0.0,193.1
364,high_school_mathematics,D,,0,none,112,293.8,0.0,300.0
365,moral_scenarios,C,B,0,logprob,136,359.5,0.0,366.6
366,anatomy,A,A,1,logprob,65,187.4,0.0,193.9
367,conceptual_physics,D,B,0,logprob,75,261.6,0.0,267.2
368,professional_psychology,B,B,1,logprob,103,300.9,0.0,308.1
369,college_computer_science,D,A,0,logprob,228,527.8,0.0,536.0
370,electrical_engineering,A,B,0,logprob,91,255.0,0.0,262.7
371,miscellaneous,A,D,0,logprob,68,184.9,0.0,191.6
372,prehistory,C,C,1,logprob,132,288.2,0.0,295.8
373,moral_disputes,B,A,0,logprob,79,236.8,0.0,243.4
374,prehistory,A,D,0,logprob,76,235.2,0.0,241.1
375,miscellaneous,A,A,1,logprob,62,184.8,0.0,190.0
376,computer_security,A,A,1,logprob,63,171.7,0.0,175.0
377,miscellaneous,B,B,1,logprob,64,180.7,0.0,185.8
378,marketing,B,B,1,logprob,71,234.5,0.0,241.7
379,professional_psychology,C,D,0,logprob,97,240.5,0.0,246.9
380,security_studies,D,D,1,logprob,176,419.3,0.0,424.0
381,prehistory,D,B,0,logprob,168,426.2,0.0,428.5
382,college_medicine,D,D,1,logprob,82,251.0,0.0,253.0
383,professional_law,B,B,1,logprob,82,253.9,0.0,255.7
384,high_school_european_history,A,A,1,logprob,663,1421.9,0.0,1425.9
385,moral_scenarios,C,B,0,logprob,139,400.8,0.0,404.2
386,high_school_chemistry,C,B,0,logprob,129,315.1,0.0,319.6
387,miscellaneous,A,B,0,logprob,61,188.7,0.0,194.6
388,high_school_geography,B,B,1,logprob,81,238.0,0.0,243.0
389,moral_disputes,A,A,1,logprob,69,250.0,0.0,257.0
390,formal_logic,A,A,1,logprob,173,428.9,0.0,436.1
391,electrical_engineering,A,D,0,logprob,86,265.0,0.0,272.3
392,elementary_mathematics,D,,0,none,87,254.5,0.0,261.6
393,human_aging,D,D,1,logprob,82,250.7,0.0,258.9
394,high_school_computer_science,D,A,0,logprob,118,301.9,0.0,309.0
395,conceptual_physics,D,D,1,logprob,57,193.1,0.0,200.6
396,high_school_microeconomics,D,B,0,logprob,78,239.9,0.0,246.4
397,professional_law,A,D,0,logprob,312,664.1,0.0,671.3
398,professional_law,C,C,1,logprob,248,564.1,0.0,574.6
399,moral_scenarios,D,C,0,logprob,153,371.7,0.0,378.8
400,professional_psychology,D,A,0,logprob,66,186.3,0.0,193.7
401,public_relations,A,A,1,logprob,67,182.2,0.0,188.7
402,professional_law,A,B,0,logprob,296,649.8,0.0,654.8
403,miscellaneous,D,D,1,logprob,57,182.9,0.0,185.4
404,high_school_macroeconomics,D,D,1,logprob,84,240.4,0.0,242.3
405,philosophy,B,B,1,logprob,96,241.3,0.0,243.5
406,professional_accounting,C,B,0,logprob,181,483.7,0.0,488.8
407,college_biology,D,D,1,logprob,81,268.7,0.0,276.7
408,prehistory,A,A,1,logprob,96,261.6,0.0,268.9
409,us_foreign_policy,B,B,1,logprob,67,186.4,0.0,191.3
410,astronomy,D,D,1,logprob,80,232.7,0.0,234.7
411,marketing,C,B,0,logprob,113,285.8,0.0,287.8
412,high_school_chemistry,D,D,1,logprob,110,296.0,0.0,298.0
413,prehistory,C,D,0,logprob,81,243.2,0.0,245.3
414,anatomy,B,C,0,logprob,90,247.9,0.0,249.7
415,us_foreign_policy,C,B,0,logprob,67,193.6,0.0,195.7
416,moral_scenarios,B,C,0,logprob,139,367.2,0.0,369.3
417,miscellaneous,D,D,1,logprob,73,245.9,0.0,247.9
418,econometrics,C,C,1,logprob,139,365.1,0.0,367.2
419,miscellaneous,B,B,1,logprob,52,193.5,0.0,197.4
420,professional_accounting,A,A,1,logprob,106,310.6,0.0,315.9
421,high_school_psychology,D,D,1,logprob,135,370.7,0.0,377.6
422,college_physics,B,D,0,logprob,115,324.6,0.0,331.9
