id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
92,human_sexuality,D,D,1,logprob,157,491.0,0.0,499.0
93,sociology,D,D,1,logprob,119,417.5,0.0,424.7
94,professional_law,C,C,1,logprob,353,1067.1,0.0,1077.5
95,conceptual_physics,A,A,1,logprob,77,345.9,0.0,356.3
96,high_school_government_and_politics,A,A,1,logprob,101,392.0,0.0,400.5
97,computer_security,A,A,1,logprob,60,236.5,0.0,243.6
98,moral_scenarios,A,C,0,logprob,129,387.3,0.0,393.5
99,moral_scenarios,C,C,1,logprob,131,397.1,0.0,405.1
100,global_facts,B,C,0,logprob,83,319.2,0.0,327.9
101,computer_security,D,D,1,logprob,66,238.4,0.0,246.1
102,conceptual_physics,B,C,0,logprob,68,233.9,0.0,241.2
103,public_relations,C,C,1,logprob,126,394.4,0.0,403.7
104,moral_disputes,A,B,0,logprob,120,394.7,0.0,403.8
105,clinical_knowledge,C,C,1,logprob,72,319.9,0.0,328.1
106,computer_security,C,C,1,logprob,86,320.3,0.0,327.3
107,professional_accounting,D,B,0,logprob,158,470.0,0.0,478.8
108,high_school_psychology,D,D,1,logprob,107,397.4,0.0,406.7
109,high_school_mathematics,D,B,0,logprob,72,324.7,0.0,333.1
110,moral_scenarios,D,C,0,logprob,140,466.0,0.0,473.3
111,professional_psychology,B,A,0,logprob,137,462.6,0.0,469.2
112,clinical_knowledge,C,C,1,logprob,80,318.0,0.0,327.1
113,miscellaneous,D,D,1,logprob,76,311.1,0.0,320.0
114,high_school_us_history,C,B,0,logprob,394,1108.0,0.0,1117.9
115,moral_scenarios,D,C,0,logprob,133,487.6,0.0,497.1
116,professional_law,C,C,1,logprob,166,557.4,0.0,565.0
117,anatomy,D,B,0,logprob,78,321.6,0.0,329.5
118,philosophy,A,D,0,logprob,89,315.0,0.0,321.2
119,high_school_psychology,A,A,1,logprob,86,343.6,0.0,351.3
120,high_school_geography,B,A,0,logprob,75,324.4,0.0,333.2
121,international_law,B,B,1,logprob,132,397.8,0.0,404.9
122,human_aging,B,B,1,logprob,59,230.9,0.0,235.8
123,moral_scenarios,D,B,0,logprob,143,487.4,0.0,494.4
124,elementary_mathematics,A,A,1,logprob,129,406.9,0.0,415.0
125,high_school_microeconomics,D,C,0,logprob,92,316.0,0.0,324.3
126,computer_security,C,B,0,logprob,255,697.8,0.0,706.1
127,professional_law,B,B,1,logprob,257,723.8,0.0,733.2
128,global_facts,A,B,0,logprob,86,325.3,0.0,332.4
129,philosophy,C,C,1,logprob,81,324.6,0.0,333.4
130,high_school_psychology,A,A,1,logprob,80,324.2,0.0,332.6
131,moral_scenarios,B,B,1,logprob,158,471.7,0.0,480.4
132,us_foreign_policy,B,B,1,logprob,95,319.4,0.0,328.3
133,professional_psychology,C,D,0,logprob,78,304.5,0.0,312.0
134,high_school_biology,B,B,1,logprob,117,381.8,0.0,387.8
135,prehistory,C,B,0,logprob,68,231.9,0.0,239.7
136,high_school_physics,B,B,1,logprob,121,376.8,0.0,385.5
137,professional_law,D,D,1,logprob,262,771.5,0.0,781.3
138,philosophy,D,D,1,logprob,75,330.4,0.0,339.7
139,us_foreign_policy,C,C,1,logprob,77,316.4,0.0,323.4
140,conceptual_physics,C,C,1,logprob,64,232.5,0.0,239.1
141,professional_law,C,C,1,logprob,241,698.9,0.0,706.2
142,high_school_european_history,C,C,1,logprob,378,1145.3,0.0,1152.1
143,high_school_world_history,A,B,0,logprob,336,983.1,0.0,994.8
144,professional_psychology,A,A,1,logprob,68,238.9,0.0,249.4
145,astronomy,A,A,1,logprob,119,383.1,0.0,391.7
146,sociology,D,D,1,logprob,96,311.7,0.0,320.6
147,world_religions,C,C,1,logprob,66,238.5,0.0,246.6
148,moral_scenarios,D,C,0,logprob,132,381.4,0.0,390.3
149,formal_logic,C,A,0,logprob,120,369.2,0.0,376.6
150,college_chemistry,B,B,1,logprob,120,383.3,0.0,388.4
151,college_mathematics,D,B,0,logprob,134,468.1,0.0,474.6
152,professional_law,C,C,1,logprob,550,1578.1,0.0,1584.6
153,high_school_government_and_politics,D,D,1,logprob,123,456.6,0.0,463.9
154,high_school_physics,D,D,1,logprob,118,442.7,0.0,448.8
155,moral_disputes,C,B,0,logprob,93,427.7,0.0,432.8
156,high_school_european_history,C,C,1,logprob,482,1671.4,0.0,1680.7
157,professional_law,B,D,0,logprob,334,1043.1,0.0,1056.2
158,professional_law,C,C,1,logprob,292,889.4,0.0,895.6
159,abstract_algebra,C,D,0,logprob,74,351.6,0.0,356.0
160,sociology,C,C,1,logprob,111,466.2,0.0,472.0
161,electrical_engineering,D,A,0,logprob,65,291.8,0.0,298.6
162,moral_disputes,B,A,0,logprob,98,379.7,0.0,386.9
163,moral_disputes,B,B,1,logprob,106,570.4,0.0,576.8
164,high_school_macroeconomics,A,D,0,logprob,129,531.0,0.0,537.1
165,professional_psychology,D,A,0,logprob,119,471.4,0.0,478.4
166,high_school_psychology,A,A,1,logprob,112,437.6,0.0,445.5
167,moral_scenarios,A,C,0,logprob,137,501.6,0.0,508.3
168,miscellaneous,D,D,1,logprob,65,249.7,0.0,259.3
169,high_school_government_and_politics,A,B,0,logprob,114,387.4,0.0,394.7
170,security_studies,C,C,1,logprob,128,387.4,0.0,392.1
171,high_school_macroeconomics,D,D,1,logprob,94,317.9,0.0,324.1
172,professional_law,A,C,0,logprob,288,815.5,0.0,824.5
173,virology,B,D,0,logprob,74,317.6,0.0,328.8
174,sociology,A,A,1,logprob,95,315.6,0.0,322.6
175,moral_disputes,D,B,0,logprob,65,232.5,0.0,239.9
176,prehistory,C,C,1,logprob,91,308.8,0.0,316.2
177,astronomy,A,A,1,logprob,128,381.8,0.0,386.3
178,sociology,A,C,0,logprob,100,311.0,0.0,317.4
179,high_school_psychology,A,A,1,logprob,79,312.0,0.0,318.6
180,high_school_statistics,B,B,1,logprob,84,310.6,0.0,316.0
181,high_school_european_history,D,C,0,logprob,645,1886.7,0.0,1895.2
182,business_ethics,D,D,1,logprob,107,398.0,0.0,406.2
183,high_school_psychology,B,A,0,logprob,109,402.5,0.0,410.2
184,elementary_mathematics,A,B,0,logprob,64,246.6,0.0,253.4
185,moral_disputes,B,B,1,logprob,64,250.0,0.0,258.8
186,high_school_microeconomics,A,A,1,logprob,90,317.6,0.0,324.8
187,high_school_european_history,D,D,1,logprob,263,764.2,0.0,771.2
188,electrical_engineering,B,B,1,logprob,58,241.3,0.0,250.2
189,clinical_knowledge,B,A,0,logprob,105,381.5,0.0,389.1
190,high_school_psychology,C,C,1,logprob,156,467.6,0.0,478.1
191,high_school_mathematics,C,A,0,logprob,113,378.2,0.0,387.9
192,security_studies,B,B,1,logprob,236,705.3,0.0,715.7
193,high_school_psychology,A,A,1,logprob,121,386.8,0.0,396.1
194,moral_scenarios,C,B,0,logprob,136,450.5,0.0,459.2
195,high_school_statistics,D,B,0,logprob,120,378.1,0.0,387.4
196,philosophy,C,C,1,logprob,78,301.6,0.0,309.2
197,miscellaneous,C,C,1,logprob,76,297.4,0.0,304.5
198,professional_psychology,C,C,1,logprob,132,366.5,0.0,375.4
199,logical_fallacies,B,B,1,logprob,64,222.8,0.0,230.7
200,clinical_knowledge,B,B,1,logprob,68,220.3,0.0,227.4
201,logical_fallacies,D,D,1,logprob,114,366.7,0.0,375.3
202,moral_disputes,D,D,1,logprob,74,304.9,0.0,311.2
203,machine_learning,A,C,0,logprob,98,313.3,0.0,319.7
204,miscellaneous,C,B,0,logprob,64,243.9,0.0,251.3
205,professional_law,D,C,0,logprob,164,524.7,0.0,530.9
206,nutrition,D,D,1,logprob,54,240.2,0.0,252.6
207,high_school_statistics,C,D,0,logprob,119,410.6,0.0,414.3
208,miscellaneous,B,B,1,logprob,60,272.4,0.0,276.8
209,high_school_chemistry,B,B,1,logprob,86,402.5,0.0,407.7
210,sociology,C,C,1,logprob,84,493.3,0.0,510.1
211,virology,B,B,1,logprob,72,574.3,0.0,585.4
212,prehistory,C,C,1,logprob,101,611.4,0.0,624.4
213,professional_law,C,C,1,logprob,341,1192.7,0.0,1205.1
214,moral_scenarios,C,C,1,logprob,134,575.4,0.0,586.6
215,high_school_psychology,D,D,1,logprob,85,389.9,0.0,397.4
216,moral_scenarios,B,C,0,logprob,140,490.8,0.0,497.7
217,high_school_macroeconomics,D,D,1,logprob,101,396.8,0.0,404.7
218,management,B,B,1,logprob,62,223.6,0.0,228.9
219,moral_scenarios,B,B,1,logprob,134,464.8,0.0,470.5
220,world_religions,C,B,0,logprob,62,244.2,0.0,252.2
221,high_school_microeconomics,D,D,1,logprob,100,341.2,0.0,349.5
222,astronomy,C,C,1,logprob,145,587.1,0.0,596.8
223,miscellaneous,B,B,1,logprob,74,424.8,0.0,439.9
224,professional_law,C,A,0,logprob,400,1441.4,0.0,1452.5
225,high_school_biology,B,A,0,logprob,84,341.5,0.0,352.4
226,moral_disputes,C,C,1,logprob,112,460.8,0.0,471.7
227,high_school_psychology,D,D,1,logprob,115,464.1,0.0,472.2
228,high_school_psychology,D,D,1,logprob,75,346.7,0.0,353.1
229,high_school_physics,C,B,0,logprob,170,640.6,0.0,648.4
230,miscellaneous,B,B,1,logprob,73,370.3,0.0,376.0
231,high_school_macroeconomics,D,B,0,logprob,109,413.1,0.0,419.7
232,moral_scenarios,A,C,0,logprob,134,467.8,0.0,475.3
233,high_school_microeconomics,C,C,1,logprob,76,314.0,0.0,323.1
234,elementary_mathematics,B,B,1,logprob,126,397.0,0.0,405.2
235,moral_disputes,B,A,0,logprob,119,388.2,0.0,395.4
236,college_computer_science,D,B,0,logprob,124,376.4,0.0,384.4
237,elementary_mathematics,D,B,0,logprob,64,227.3,0.0,234.1
238,high_school_world_history,D,B,0,logprob,338,915.3,0.0,921.7
239,conceptual_physics,D,D,1,logprob,50,241.6,0.0,253.6
240,moral_scenarios,A,B,0,logprob,129,385.4,0.0,392.0
241,professional_law,C,C,1,logprob,428,1211.1,0.0,1216.9
242,sociology,A,B,0,logprob,95,315.9,0.0,324.5
243,miscellaneous,D,D,1,logprob,62,227.1,0.0,234.3
244,philosophy,D,B,0,logprob,104,363.4,0.0,372.1
245,moral_scenarios,A,C,0,logprob,142,442.2,0.0,449.4
246,global_facts,B,B,1,logprob,194,602.8,0.0,611.4
247,high_school_world_history,D,A,0,logprob,292,801.0,0.0,811.7
248,miscellaneous,B,C,0,logprob,110,403.1,0.0,414.0
249,professional_law,B,D,0,logprob,213,646.0,0.0,655.7
250,professional_law,B,B,1,logprob,265,786.1,0.0,796.0
251,nutrition,A,A,1,logprob,66,237.4,0.0,245.3
252,high_school_chemistry,B,D,0,logprob,76,290.6,0.0,296.9
253,high_school_macroeconomics,D,D,1,logprob,133,426.6,0.0,434.5
254,moral_scenarios,C,C,1,logprob,137,437.7,0.0,444.6
255,international_law,C,C,1,logprob,96,306.4,0.0,315.6
256,professional_accounting,C,B,0,logprob,86,300.4,0.0,307.3
257,professional_law,D,A,0,logprob,278,846.6,0.0,852.7
258,marketing,C,C,1,logprob,117,534.6,0.0,542.6
259,nutrition,D,D,1,logprob,102,513.4,0.0,519.9
260,high_school_european_history,C,C,1,logprob,233,820.2,0.0,827.3
261,moral_scenarios,D,C,0,logprob,145,493.3,0.0,500.9
262,clinical_knowledge,A,B,0,logprob,90,322.0,0.0,333.5
263,nutrition,D,A,0,logprob,94,303.4,0.0,309.5
264,high_school_statistics,D,B,0,logprob,125,374.1,0.0,380.7
265,elementary_mathematics,A,A,1,logprob,60,230.2,0.0,237.3
266,college_biology,D,D,1,logprob,68,235.1,0.0,242.1
267,virology,D,D,1,logprob,77,297.6,0.0,304.3
268,moral_scenarios,C,C,1,logprob,136,471.0,0.0,477.1
269,conceptual_physics,C,A,0,logprob,61,238.0,0.0,242.8
270,miscellaneous,C,C,1,logprob,96,305.3,0.0,312.4
271,moral_scenarios,A,C,0,logprob,134,441.1,0.0,450.3
272,moral_disputes,A,A,1,logprob,129,389.8,0.0,398.8
273,professional_law,D,A,0,logprob,251,690.4,0.0,701.2
274,high_school_biology,D,B,0,logprob,87,306.4,0.0,316.6
275,professional_medicine,D,B,0,logprob,142,426.9,0.0,434.2
276,professional_law,B,B,1,logprob,361,972.6,0.0,978.7
277,anatomy,A,D,0,logprob,129,392.1,0.0,403.6
278,high_school_us_history,C,C,1,logprob,183,514.3,0.0,525.6
279,computer_security,D,B,0,logprob,144,441.9,0.0,451.3
280,moral_scenarios,D,C,0,logprob,126,370.0,0.0,379.3
281,international_law,D,C,0,logprob,117,362.8,0.0,372.1
282,moral_scenarios,C,B,0,logprob,140,427.4,0.0,437.8
283,professional_law,C,B,0,logprob,254,660.6,0.0,668.3
284,miscellaneous,C,C,1,logprob,54,232.3,0.0,241.9
285,abstract_algebra,C,B,0,logprob,89,298.3,0.0,307.6
286,marketing,A,A,1,logprob,94,293.0,0.0,301.5
287,high_school_european_history,D,D,1,logprob,285,744.7,0.0,754.4
288,professional_accounting,A,C,0,logprob,196,523.7,0.0,533.4
289,high_school_psychology,D,D,1,logprob,69,318.0,0.0,327.4
290,elementary_mathematics,B,B,1,logprob,87,320.8,0.0,328.1
291,professional_medicine,A,D,0,logprob,257,655.2,0.0,662.3
292,moral_scenarios,D,C,0,logprob,137,428.8,0.0,438.3
293,high_school_macroeconomics,A,A,1,logprob,76,300.6,0.0,308.9
294,formal_logic,D,C,0,logprob,64,221.5,0.0,228.6
295,elementary_mathematics,B,B,1,logprob,101,342.8,0.0,348.1
296,moral_scenarios,B,B,1,logprob,137,414.8,0.0,419.3
297,high_school_geography,C,B,0,logprob,73,289.1,0.0,295.3
298,moral_scenarios,C,B,0,logprob,137,424.6,0.0,429.8
299,professional_accounting,B,C,0,logprob,121,367.8,0.0,373.6
300,elementary_mathematics,C,C,1,logprob,103,365.7,0.0,374.0
301,high_school_biology,C,C,1,logprob,90,297.2,0.0,304.8
302,philosophy,B,D,0,logprob,99,300.0,0.0,308.1
303,high_school_us_history,C,C,1,logprob,376,982.4,0.0,990.9
304,college_medicine,B,D,0,logprob,183,519.7,0.0,529.8
305,professional_law,A,D,0,logprob,296,820.4,0.0,828.3
306,prehistory,B,B,1,logprob,68,227.0,0.0,234.9
307,public_relations,A,B,0,logprob,128,372.1,0.0,379.5
308,philosophy,C,C,1,logprob,83,297.5,0.0,303.7
309,high_school_biology,B,B,1,logprob,112,369.9,0.0,378.3
310,professional_law,D,C,0,logprob,417,1096.5,0.0,1105.5
311,high_school_government_and_politics,D,D,1,logprob,75,308.9,0.0,319.6
312,elementary_mathematics,B,B,1,logprob,121,414.5,0.0,421.5
313,miscellaneous,C,C,1,logprob,257,692.7,0.0,701.7
314,high_school_us_history,B,D,0,logprob,221,612.5,0.0,622.7
315,professional_accounting,D,C,0,logprob,188,519.2,0.0,530.3
316,sociology,D,C,0,logprob,89,296.7,0.0,305.7
317,moral_scenarios,D,C,0,logprob,155,428.4,0.0,435.4
318,econometrics,D,B,0,logprob,81,283.3,0.0,290.3
319,high_school_psychology,C,C,1,logprob,60,219.7,0.0,227.4
320,medical_genetics,B,B,1,logprob,70,331.2,0.0,337.5
321,professional_law,C,C,1,logprob,306,1351.8,0.0,1359.9
322,professional_law,A,C,0,logprob,247,995.4,0.0,1009.5
323,us_foreign_policy,B,B,1,logprob,85,372.8,0.0,382.3
324,professional_medicine,A,B,0,logprob,132,449.9,0.0,457.8
325,professional_accounting,A,A,1,logprob,105,434.7,0.0,441.5
326,formal_logic,D,A,0,logprob,88,376.2,0.0,381.3
327,human_aging,A,B,0,logprob,106,410.0,0.0,415.7
328,high_school_world_history,B,B,1,logprob,212,591.4,0.0,598.0
329,management,C,B,0,logprob,66,220.8,0.0,227.0
330,human_aging,C,C,1,logprob,96,281.7,0.0,287.6
331,high_school_macroeconomics,B,B,1,logprob,99,281.0,0.0,290.2
332,professional_law,A,B,0,logprob,231,686.4,0.0,696.8
333,moral_scenarios,D,B,0,logprob,125,372.3,0.0,380.4
334,high_school_macroeconomics,D,A,0,logprob,85,294.5,0.0,300.5
335,human_aging,C,D,0,logprob,89,284.2,0.0,289.9
336,high_school_macroeconomics,B,D,0,logprob,112,356.7,0.0,365.3
337,nutrition,D,D,1,logprob,64,219.8,0.0,227.9
338,nutrition,C,C,1,logprob,67,218.2,0.0,225.4
339,high_school_mathematics,D,B,0,logprob,85,289.2,0.0,296.0
340,professional_law,D,C,0,logprob,211,584.0,0.0,592.9
341,professional_accounting,B,B,1,logprob,174,532.5,0.0,539.9
342,professional_law,C,B,0,logprob,359,1020.8,0.0,1031.5
343,professional_law,A,A,1,logprob,177,531.2,0.0,542.6
344,human_aging,C,C,1,logprob,67,216.5,0.0,224.3
345,moral_disputes,B,B,1,logprob,118,348.9,0.0,355.0
346,high_school_us_history,B,B,1,logprob,407,1052.0,0.0,1066.4
347,logical_fallacies,C,C,1,logprob,118,367.2,0.0,377.3
348,abstract_algebra,B,B,1,logprob,92,277.1,0.0,285.1
349,moral_scenarios,D,B,0,logprob,137,412.6,0.0,420.8
350,moral_scenarios,C,C,1,logprob,128,354.9,0.0,360.9
351,astronomy,C,A,0,logprob,123,356.2,0.0,362.5
352,high_school_european_history,D,D,1,logprob,288,731.9,0.0,742.3
353,high_school_macroeconomics,A,A,1,logprob,113,393.8,0.0,403.3
354,security_studies,D,D,1,logprob,90,308.1,0.0,317.9
355,moral_scenarios,C,B,0,logprob,138,485.7,0.0,491.5
356,high_school_statistics,A,B,0,logprob,196,517.6,0.0,524.4
357,professional_psychology,A,A,1,logprob,149,433.4,0.0,442.7
358,professional_law,D,D,1,logprob,210,574.3,0.0,584.8
359,virology,C,C,1,logprob,86,291.6,0.0,301.0
360,miscellaneous,A,C,0,logprob,88,289.8,0.0,298.2
361,high_school_biology,B,B,1,logprob,76,284.9,0.0,293.4
362,college_computer_science,C,C,1,logprob,82,279.3,0.0,285.9
363,clinical_knowledge,A,A,1,logprob,64,208.3,0.0,213.8
364,high_school_mathematics,D,A,0,logprob,112,341.6,0.0,347.3
365,moral_scenarios,C,B,0,logprob,136,417.2,0.0,423.6
366,anatomy,A,B,0,logprob,65,222.1,0.0,226.8
367,conceptual_physics,D,C,0,logprob,75,286.8,0.0,293.0
368,professional_psychology,B,D,0,logprob,103,357.1,0.0,366.3
369,college_computer_science,D,B,0,logprob,228,586.6,0.0,596.6
370,electrical_engineering,A,D,0,logprob,91,295.7,0.0,303.6
371,miscellaneous,A,C,0,logprob,68,218.9,0.0,225.4
372,prehistory,C,C,1,logprob,132,358.9,0.0,366.7
373,moral_disputes,B,A,0,logprob,79,289.7,0.0,298.6
374,prehistory,A,B,0,logprob,76,284.0,0.0,290.9
375,miscellaneous,A,A,1,logprob,62,218.0,0.0,224.5
376,computer_security,A,A,1,logprob,63,215.2,0.0,221.5
377,miscellaneous,B,B,1,logprob,64,214.2,0.0,218.4
378,marketing,B,B,1,logprob,71,295.9,0.0,300.8
379,professional_psychology,C,D,0,logprob,97,304.3,0.0,308.6
380,security_studies,D,D,1,logprob,176,540.2,0.0,545.9
381,prehistory,D,D,1,logprob,168,548.8,0.0,555.9
382,college_medicine,D,D,1,logprob,82,313.4,0.0,322.5
383,professional_law,B,B,1,logprob,82,313.2,0.0,325.5
384,high_school_european_history,A,A,1,logprob,663,1733.8,0.0,1748.3
385,moral_scenarios,C,B,0,logprob,139,430.8,0.0,444.1
386,high_school_chemistry,C,B,0,logprob,129,358.9,0.0,368.3
387,miscellaneous,A,B,0,logprob,61,214.9,0.0,223.1
388,high_school_geography,B,B,1,logprob,81,279.2,0.0,284.9
389,moral_disputes,A,A,1,logprob,69,279.8,0.0,286.4
390,formal_logic,A,B,0,logprob,173,496.4,0.0,505.5
391,electrical_engineering,A,D,0,logprob,86,303.5,0.0,313.5
392,elementary_mathematics,D,B,0,logprob,87,289.7,0.0,296.7
393,human_aging,D,D,1,logprob,82,289.1,0.0,294.2
394,high_school_computer_science,D,B,0,logprob,118,366.9,0.0,374.5
395,conceptual_physics,D,D,1,logprob,57,227.3,0.0,233.1
396,high_school_microeconomics,D,B,0,logprob,78,296.5,0.0,301.9
397,professional_law,A,D,0,logprob,312,854.0,0.0,861.5
398,professional_law,C,C,1,logprob,248,693.4,0.0,703.7
399,moral_scenarios,D,B,0,logprob,153,462.3,0.0,468.0
400,professional_psychology,D,A,0,logprob,66,231.9,0.0,240.3
401,public_relations,A,A,1,logprob,67,227.4,0.0,233.4
402,professional_law,A,A,1,logprob,296,824.8,0.0,831.3
403,miscellaneous,D,D,1,logprob,57,237.0,0.0,244.9
404,high_school_macroeconomics,D,D,1,logprob,84,300.7,0.0,306.4
405,philosophy,B,B,1,logprob,96,300.1,0.0,307.9
406,professional_accounting,C,B,0,logprob,181,559.4,0.0,565.5
407,college_biology,D,D,1,logprob,81,305.7,0.0,314.2
408,prehistory,A,A,1,logprob,96,293.6,0.0,302.7
409,us_foreign_policy,B,B,1,logprob,67,222.1,0.0,229.4
410,astronomy,D,D,1,logprob,80,288.4,0.0,297.1
411,marketing,C,B,0,logprob,113,356.0,0.0,362.8
412,high_school_chemistry,D,D,1,logprob,110,357.5,0.0,364.1
413,prehistory,C,C,1,logprob,81,291.5,0.0,300.6
414,anatomy,B,C,0,logprob,90,286.8,0.0,294.4
415,us_foreign_policy,C,B,0,logprob,67,210.4,0.0,215.8
416,moral_scenarios,B,B,1,logprob,139,430.5,0.0,436.1
417,miscellaneous,D,D,1,logprob,73,298.9,0.0,305.1
418,econometrics,C,B,0,logprob,139,457.1,0.0,463.8
419,miscellaneous,B,A,0,logprob,52,232.9,0.0,237.7
420,professional_accounting,A,A,1,logprob,106,388.8,0.0,394.6
