id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
30,miscellaneous,B,B,1,logprob,57,245.6,0.0,510.1
31,moral_scenarios,C,B,0,logprob,139,353.1,0.0,510.1
32,anatomy,B,B,1,logprob,109,298.1,0.0,510.1
33,professional_psychology,B,C,0,logprob,61,261.0,0.0,510.1
34,high_school_statistics,D,B,0,logprob,198,470.8,0.0,510.1
35,philosophy,A,B,0,logprob,90,272.9,0.0,510.1
36,professional_law,C,A,0,logprob,423,756.0,0.0,510.1
37,professional_accounting,C,B,0,logprob,87,268.0,0.0,510.1
38,high_school_psychology,B,B,1,logprob,158,373.5,0.0,510.1
39,high_school_us_history,A,A,1,logprob,320,597.7,0.0,510.1
40,astronomy,D,B,0,logprob,95,301.4,0.0,510.1
41,professional_medicine,B,D,0,logprob,102,287.9,0.0,510.1
42,professional_medicine,D,D,1,logprob,416,743.5,0.0,510.1
43,moral_scenarios,D,C,0,logprob,143,357.9,0.0,510.1
44,professional_psychology,C,C,1,logprob,94,282.6,0.0,510.1
45,philosophy,D,D,1,logprob,82,267.6,0.0,510.1
46,miscellaneous,C,C,1,logprob,59,253.5,0.0,510.1
47,moral_scenarios,C,C,1,logprob,129,328.6,0.0,510.1
48,nutrition,C,C,1,logprob,63,235.2,0.0,510.1
49,conceptual_physics,C,A,0,logprob,92,293.9,0.0,510.1
50,high_school_geography,D,D,1,logprob,84,273.1,0.0,452.3
51,philosophy,D,B,0,logprob,98,296.5,0.0,452.3
52,high_school_world_history,B,B,1,logprob,344,629.7,0.0,452.3
53,miscellaneous,A,B,0,logprob,60,242.6,0.0,452.3
54,high_school_physics,A,D,0,logprob,231,475.5,0.0,452.3
55,high_school_macroeconomics,D,A,0,logprob,105,323.9,0.0,452.3
56,electrical_engineering,D,C,0,logprob,83,281.0,0.0,452.3
57,sociology,C,C,1,logprob,110,304.0,0.0,452.3
58,high_school_mathematics,D,B,0,logprob,64,230.0,0.0,452.3
59,clinical_knowledge,A,A,1,logprob,78,262.5,0.0,452.3
60,high_school_biology,A,A,1,logprob,85,266.7,0.0,452.3
61,high_school_macroeconomics,B,C,0,logprob,79,265.6,0.0,452.3
62,college_biology,D,D,1,logprob,130,317.0,0.0,452.3
63,marketing,C,C,1,logprob,85,288.3,0.0,452.3
64,moral_disputes,D,A,0,logprob,119,334.6,0.0,452.3
65,moral_scenarios,B,B,1,logprob,132,335.1,0.0,452.3
66,philosophy,D,D,1,logprob,78,258.8,0.0,452.3
67,moral_scenarios,B,B,1,logprob,129,305.2,0.0,452.3
68,college_mathematics,B,A,0,logprob,138,359.1,0.0,452.3
69,elementary_mathematics,A,A,1,logprob,123,332.4,0.0,452.3
70,prehistory,D,B,0,logprob,69,269.8,0.0,452.3
71,professional_medicine,A,A,1,logprob,358,673.0,0.0,452.3
72,professional_psychology,C,A,0,logprob,93,290.1,0.0,452.3
73,conceptual_physics,B,B,1,logprob,61,244.6,0.0,452.3
74,moral_scenarios,D,C,0,logprob,142,326.5,0.0,452.3
75,high_school_government_and_politics,B,B,1,logprob,78,267.0,0.0,452.3
76,professional_accounting,B,B,1,logprob,114,291.2,0.0,452.3
77,professional_psychology,D,D,1,logprob,78,279.3,0.0,452.3
78,formal_logic,C,B,0,logprob,103,299.3,0.0,452.3
79,professional_psychology,A,D,0,logprob,73,274.7,0.0,452.3
80,human_aging,A,D,0,logprob,75,273.2,0.0,452.3
81,logical_fallacies,B,B,1,logprob,157,367.4,0.0,452.3
82,moral_scenarios,C,B,0,logprob,126,331.6,0.0,452.3
83,high_school_government_and_politics,B,D,0,logprob,108,300.4,0.0,452.3
84,miscellaneous,A,A,1,logprob,58,228.2,0.0,452.3
85,professional_accounting,D,C,0,logprob,151,336.0,0.0,452.3
86,elementary_mathematics,B,B,1,logprob,112,301.1,0.0,452.3
87,conceptual_physics,A,B,0,logprob,58,232.0,0.0,452.3
88,high_school_mathematics,C,B,0,logprob,93,286.3,0.0,452.3
89,high_school_geography,B,B,1,logprob,88,271.1,0.0,452.3
90,machine_learning,C,B,0,logprob,153,368.5,0.0,452.3
91,conceptual_physics,A,B,0,logprob,76,266.4,0.0,452.3
92,human_sexuality,D,D,1,logprob,157,363.4,0.0,452.3
93,sociology,D,D,1,logprob,119,336.1,0.0,452.3
94,professional_law,C,C,1,logprob,353,639.6,0.0,452.3
95,conceptual_physics,A,C,0,logprob,77,265.8,0.0,452.3
96,high_school_government_and_politics,A,D,0,logprob,101,295.8,0.0,452.3
97,computer_security,A,A,1,logprob,60,235.4,0.0,452.3
98,moral_scenarios,A,C,0,logprob,129,320.0,0.0,452.3
99,moral_scenarios,C,C,1,logprob,131,313.9,0.0,452.3
100,global_facts,B,C,0,logprob,83,281.5,0.0,471.0
101,computer_security,D,D,1,logprob,66,254.7,0.0,471.0
102,conceptual_physics,B,C,0,logprob,68,259.2,0.0,471.0
103,public_relations,C,C,1,logprob,126,317.8,0.0,471.0
104,moral_disputes,A,B,0,logprob,120,318.3,0.0,471.0
105,clinical_knowledge,C,C,1,logprob,72,266.9,0.0,471.0
106,computer_security,C,C,1,logprob,86,282.0,0.0,471.0
107,professional_accounting,D,B,0,logprob,158,359.2,0.0,471.0
108,high_school_psychology,D,D,1,logprob,107,309.1,0.0,471.0
109,high_school_mathematics,D,B,0,logprob,72,270.3,0.0,471.0
110,moral_scenarios,D,C,0,logprob,140,347.5,0.0,471.0
111,professional_psychology,B,A,0,logprob,137,360.7,0.0,471.0
112,clinical_knowledge,C,C,1,logprob,80,262.3,0.0,471.0
113,miscellaneous,D,D,1,logprob,76,261.3,0.0,471.0
114,high_school_us_history,C,B,0,logprob,394,735.8,0.0,471.0
115,moral_scenarios,D,C,0,logprob,133,364.6,0.0,471.0
116,professional_law,C,C,1,logprob,166,382.4,0.0,471.0
117,anatomy,D,B,0,logprob,78,313.4,0.0,471.0
118,philosophy,A,D,0,logprob,89,281.3,0.0,471.0
119,high_school_psychology,A,A,1,logprob,86,282.3,0.0,471.0
120,high_school_geography,B,A,0,logprob,75,255.9,0.0,471.0
121,international_law,B,B,1,logprob,132,348.7,0.0,471.0
122,human_aging,B,B,1,logprob,59,227.3,0.0,471.0
123,moral_scenarios,D,B,0,logprob,143,370.4,0.0,471.0
124,elementary_mathematics,A,A,1,logprob,129,314.9,0.0,471.0
125,high_school_microeconomics,D,C,0,logprob,92,299.2,0.0,471.0
126,computer_security,C,B,0,logprob,255,536.1,0.0,471.0
127,professional_law,B,B,1,logprob,257,517.7,0.0,471.0
128,global_facts,A,B,0,logprob,86,267.6,0.0,471.0
129,philosophy,C,C,1,logprob,81,273.5,0.0,471.0
130,high_school_psychology,A,A,1,logprob,80,261.7,0.0,471.0
131,moral_scenarios,B,B,1,logprob,158,369.3,0.0,471.0
132,us_foreign_policy,B,B,1,logprob,95,267.8,0.0,471.0
133,professional_psychology,C,D,0,logprob,78,295.0,0.0,471.0
134,high_school_biology,B,B,1,logprob,117,297.5,0.0,471.0
135,prehistory,C,B,0,logprob,68,255.7,0.0,471.0
136,high_school_physics,B,B,1,logprob,121,306.5,0.0,471.0
137,professional_law,D,D,1,logprob,262,556.0,0.0,471.0
138,philosophy,D,D,1,logprob,75,263.5,0.0,471.0
139,us_foreign_policy,C,C,1,logprob,77,276.9,0.0,471.0
140,conceptual_physics,C,C,1,logprob,64,246.5,0.0,471.0
141,professional_law,C,C,1,logprob,241,490.3,0.0,471.0
142,high_school_european_history,C,C,1,logprob,378,675.6,0.0,471.0
143,high_school_world_history,A,B,0,logprob,336,632.8,0.0,471.0
144,professional_psychology,A,A,1,logprob,68,262.9,0.0,471.0
145,astronomy,A,A,1,logprob,119,314.6,0.0,471.0
146,sociology,D,D,1,logprob,96,285.5,0.0,471.0
147,world_religions,C,C,1,logprob,66,256.4,0.0,471.0
148,moral_scenarios,D,C,0,logprob,132,321.2,0.0,471.0
149,formal_logic,C,A,0,logprob,120,330.3,0.0,471.0
150,college_chemistry,B,B,1,logprob,120,311.7,0.0,497.3
151,college_mathematics,D,B,0,logprob,134,344.4,0.0,497.3
152,professional_law,C,C,1,logprob,550,1048.6,0.0,497.3
153,high_school_government_and_politics,D,D,1,logprob,123,326.7,0.0,497.3
154,high_school_physics,D,D,1,logprob,118,304.5,0.0,497.3
155,moral_disputes,C,B,0,logprob,93,283.4,0.0,497.3
156,high_school_european_history,C,C,1,logprob,482,840.2,0.0,497.3
157,professional_law,B,D,0,logprob,334,608.6,0.0,497.3
158,professional_law,C,C,1,logprob,292,544.9,0.0,497.3
159,abstract_algebra,C,B,0,logprob,74,288.0,0.0,497.3
160,sociology,C,C,1,logprob,111,297.4,0.0,497.3
161,electrical_engineering,D,A,0,logprob,65,235.3,0.0,497.3
162,moral_disputes,B,A,0,logprob,98,285.3,0.0,497.3
163,moral_disputes,B,B,1,logprob,106,300.1,0.0,497.3
164,high_school_macroeconomics,A,D,0,logprob,129,338.6,0.0,497.3
165,professional_psychology,D,A,0,logprob,119,298.9,0.0,497.3
166,high_school_psychology,A,A,1,logprob,112,288.1,0.0,497.3
167,moral_scenarios,A,B,0,logprob,137,365.5,0.0,497.3
168,miscellaneous,D,D,1,logprob,65,271.6,0.0,497.3
169,high_school_government_and_politics,A,B,0,logprob,114,299.8,0.0,497.3
170,security_studies,C,C,1,logprob,128,306.1,0.0,497.3
171,high_school_macroeconomics,D,D,1,logprob,94,281.4,0.0,497.3
172,professional_law,A,C,0,logprob,288,580.3,0.0,497.3
173,virology,B,D,0,logprob,74,286.9,0.0,497.3
174,sociology,A,A,1,logprob,95,283.6,0.0,497.3
175,moral_disputes,D,B,0,logprob,65,251.3,0.0,497.3
176,prehistory,C,C,1,logprob,91,282.1,0.0,497.3
177,astronomy,A,A,1,logprob,128,316.9,0.0,497.3
178,sociology,A,C,0,logprob,100,277.9,0.0,497.3
179,high_school_psychology,A,A,1,logprob,79,273.4,0.0,497.3
180,high_school_statistics,B,B,1,logprob,84,265.7,0.0,497.3
181,high_school_european_history,D,C,0,logprob,645,1195.4,0.0,497.3
182,business_ethics,D,D,1,logprob,107,301.4,0.0,497.3
183,high_school_psychology,B,B,1,logprob,109,315.0,0.0,497.3
184,elementary_mathematics,A,B,0,logprob,64,250.6,0.0,497.3
185,moral_disputes,B,B,1,logprob,64,251.3,0.0,497.3
186,high_school_microeconomics,A,A,1,logprob,90,264.0,0.0,497.3
187,high_school_european_history,D,D,1,logprob,263,549.6,0.0,497.3
188,electrical_engineering,B,B,1,logprob,58,238.4,0.0,497.3
189,clinical_knowledge,B,A,0,logprob,105,300.0,0.0,497.3
190,high_school_psychology,C,C,1,logprob,156,371.8,0.0,497.3
191,high_school_mathematics,C,A,0,logprob,113,309.1,0.0,497.3
192,security_studies,B,B,1,logprob,236,501.7,0.0,497.3
193,high_school_psychology,A,A,1,logprob,121,327.7,0.0,497.3
194,moral_scenarios,C,B,0,logprob,136,327.7,0.0,497.3
195,high_school_statistics,D,B,0,logprob,120,323.4,0.0,497.3
196,philosophy,C,B,0,logprob,78,279.9,0.0,497.3
197,miscellaneous,C,C,1,logprob,76,263.0,0.0,497.3
198,professional_psychology,C,C,1,logprob,132,307.2,0.0,497.3
199,logical_fallacies,B,B,1,logprob,64,247.1,0.0,497.3
200,clinical_knowledge,B,B,1,logprob,68,256.2,0.0,470.8
201,logical_fallacies,D,D,1,logprob,114,308.6,0.0,470.8
202,moral_disputes,D,D,1,logprob,74,256.5,0.0,470.8
203,machine_learning,A,B,0,logprob,98,310.1,0.0,470.8
204,miscellaneous,C,B,0,logprob,64,269.3,0.0,470.8
205,professional_law,D,C,0,logprob,164,361.9,0.0,470.8
206,nutrition,D,D,1,logprob,54,236.8,0.0,470.8
207,high_school_statistics,C,D,0,logprob,119,322.0,0.0,470.8
208,miscellaneous,B,B,1,logprob,60,230.2,0.0,470.8
209,high_school_chemistry,B,B,1,logprob,86,262.5,0.0,470.8
210,sociology,C,C,1,logprob,84,264.4,0.0,470.8
211,virology,B,B,1,logprob,72,285.2,0.0,470.8
212,prehistory,C,C,1,logprob,101,302.8,0.0,470.8
213,professional_law,C,C,1,logprob,341,622.6,0.0,470.8
214,moral_scenarios,C,C,1,logprob,134,314.6,0.0,470.8
215,high_school_psychology,D,D,1,logprob,85,266.6,0.0,470.8
216,moral_scenarios,B,A,0,logprob,140,352.5,0.0,470.8
217,high_school_macroeconomics,D,D,1,logprob,101,309.3,0.0,470.8
218,management,B,B,1,logprob,62,245.0,0.0,470.8
219,moral_scenarios,B,B,1,logprob,134,324.7,0.0,470.8
220,world_religions,C,B,0,logprob,62,257.1,0.0,470.8
221,high_school_microeconomics,D,D,1,logprob,100,294.3,0.0,470.8
222,astronomy,C,C,1,logprob,145,336.5,0.0,470.8
223,miscellaneous,B,B,1,logprob,74,276.6,0.0,470.8
224,professional_law,C,A,0,logprob,400,751.5,0.0,470.8
225,high_school_biology,B,A,0,logprob,84,267.6,0.0,470.8
226,moral_disputes,C,C,1,logprob,112,297.7,0.0,470.8
227,high_school_psychology,D,D,1,logprob,115,296.3,0.0,470.8
228,high_school_psychology,D,D,1,logprob,75,255.7,0.0,470.8
229,high_school_physics,C,B,0,logprob,170,379.8,0.0,470.8
230,miscellaneous,B,B,1,logprob,73,267.5,0.0,470.8
231,high_school_macroeconomics,D,B,0,logprob,109,309.6,0.0,470.8
232,moral_scenarios,A,C,0,logprob,134,342.4,0.0,470.8
233,high_school_microeconomics,C,C,1,logprob,76,257.7,0.0,470.8
234,elementary_mathematics,B,B,1,logprob,126,319.8,0.0,470.8
235,moral_disputes,B,A,0,logprob,119,305.8,0.0,470.8
236,college_computer_science,D,B,0,logprob,124,302.0,0.0,470.8
237,elementary_mathematics,D,B,0,logprob,64,253.9,0.0,470.8
238,high_school_world_history,D,B,0,logprob,338,629.1,0.0,470.8
239,conceptual_physics,D,D,1,logprob,50,241.1,0.0,470.8
240,moral_scenarios,A,B,0,logprob,129,320.3,0.0,470.8
241,professional_law,C,C,1,logprob,428,753.8,0.0,470.8
242,sociology,A,B,0,logprob,95,279.3,0.0,470.8
243,miscellaneous,D,D,1,logprob,62,229.5,0.0,470.8
244,philosophy,D,B,0,logprob,104,296.0,0.0,470.8
245,moral_scenarios,A,C,0,logprob,142,360.2,0.0,470.8
246,global_facts,B,B,1,logprob,194,428.7,0.0,470.8
247,high_school_world_history,D,A,0,logprob,292,541.9,0.0,470.8
248,miscellaneous,B,C,0,logprob,110,316.9,0.0,470.8
249,professional_law,B,D,0,logprob,213,473.2,0.0,470.8
250,professional_law,B,B,1,logprob,265,546.9,0.0,485.5
251,nutrition,A,A,1,logprob,66,241.7,0.0,485.5
252,high_school_chemistry,B,D,0,logprob,76,282.0,0.0,485.5
253,high_school_macroeconomics,D,D,1,logprob,133,355.0,0.0,485.5
254,moral_scenarios,C,C,1,logprob,137,364.8,0.0,485.5
255,international_law,C,C,1,logprob,96,279.5,0.0,485.5
256,professional_accounting,C,B,0,logprob,86,282.5,0.0,485.5
257,professional_law,D,A,0,logprob,278,556.4,0.0,485.5
258,marketing,C,C,1,logprob,117,326.1,0.0,485.5
259,nutrition,D,D,1,logprob,102,305.6,0.0,485.5
260,high_school_european_history,C,C,1,logprob,233,482.0,0.0,485.5
261,moral_scenarios,D,C,0,logprob,145,341.5,0.0,485.5
262,clinical_knowledge,A,B,0,logprob,90,282.8,0.0,485.5
263,nutrition,D,A,0,logprob,94,274.0,0.0,485.5
264,high_school_statistics,D,B,0,logprob,125,326.2,0.0,485.5
265,elementary_mathematics,A,A,1,logprob,60,234.2,0.0,485.5
266,college_biology,D,D,1,logprob,68,244.9,0.0,485.5
267,virology,D,D,1,logprob,77,252.5,0.0,485.5
268,moral_scenarios,C,C,1,logprob,136,332.1,0.0,485.5
269,conceptual_physics,C,A,0,logprob,61,252.9,0.0,485.5
270,miscellaneous,C,C,1,logprob,96,268.6,0.0,485.5
271,moral_scenarios,A,C,0,logprob,134,350.2,0.0,485.5
272,moral_disputes,A,A,1,logprob,129,324.0,0.0,485.5
273,professional_law,D,A,0,logprob,251,513.9,0.0,485.5
274,high_school_biology,D,B,0,logprob,87,281.3,0.0,485.5
275,professional_medicine,D,C,0,logprob,142,362.8,0.0,485.5
276,professional_law,B,B,1,logprob,361,704.3,0.0,485.5
277,anatomy,A,D,0,logprob,129,321.0,0.0,485.5
278,high_school_us_history,C,C,1,logprob,183,410.4,0.0,485.5
279,computer_security,D,B,0,logprob,144,362.3,0.0,485.5
280,moral_scenarios,D,C,0,logprob,126,345.0,0.0,485.5
281,international_law,D,C,0,logprob,117,309.1,0.0,485.5
282,moral_scenarios,C,B,0,logprob,140,356.8,0.0,485.5
283,professional_law,C,B,0,logprob,254,513.1,0.0,485.5
284,miscellaneous,C,C,1,logprob,54,258.3,0.0,485.5
285,abstract_algebra,C,B,0,logprob,89,266.0,0.0,485.5
286,marketing,A,A,1,logprob,94,274.4,0.0,485.5
287,high_school_european_history,D,D,1,logprob,285,580.3,0.0,485.5
288,professional_accounting,A,C,0,logprob,196,421.0,0.0,485.5
289,high_school_psychology,D,D,1,logprob,69,280.2,0.0,485.5
290,elementary_mathematics,B,B,1,logprob,87,275.1,0.0,485.5
291,professional_medicine,A,D,0,logprob,257,530.3,0.0,485.5
292,moral_scenarios,D,C,0,logprob,137,365.2,0.0,485.5
293,high_school_macroeconomics,A,A,1,logprob,76,265.4,0.0,485.5
294,formal_logic,D,C,0,logprob,64,258.6,0.0,485.5
295,elementary_mathematics,B,B,1,logprob,101,295.4,0.0,485.5
296,moral_scenarios,B,B,1,logprob,137,320.2,0.0,485.5
297,high_school_geography,C,B,0,logprob,73,262.0,0.0,485.5
298,moral_scenarios,C,B,0,logprob,137,329.2,0.0,485.5
299,professional_accounting,B,C,0,logprob,121,323.0,0.0,485.5
300,elementary_mathematics,C,C,1,logprob,103,301.6,0.0,498.4
301,high_school_biology,C,C,1,logprob,90,279.4,0.0,498.4
302,philosophy,B,D,0,logprob,99,282.1,0.0,498.4
303,high_school_us_history,C,C,1,logprob,376,667.2,0.0,498.4
304,college_medicine,B,D,0,logprob,183,385.1,0.0,498.4
305,professional_law,A,D,0,logprob,296,582.6,0.0,498.4
306,prehistory,B,B,1,logprob,68,254.5,0.0,498.4
307,public_relations,A,B,0,logprob,128,314.1,0.0,498.4
308,philosophy,C,C,1,logprob,83,272.3,0.0,498.4
309,high_school_biology,B,B,1,logprob,112,308.0,0.0,498.4
310,professional_law,D,C,0,logprob,417,765.5,0.0,498.4
311,high_school_government_and_politics,D,D,1,logprob,75,276.7,0.0,498.4
312,elementary_mathematics,B,B,1,logprob,121,316.0,0.0,498.4
313,miscellaneous,C,C,1,logprob,257,547.1,0.0,498.4
314,high_school_us_history,B,D,0,logprob,221,493.6,0.0,498.4
315,professional_accounting,D,C,0,logprob,188,396.8,0.0,498.4
316,sociology,D,D,1,logprob,89,284.5,0.0,498.4
317,moral_scenarios,D,B,0,logprob,155,351.3,0.0,498.4
318,econometrics,D,B,0,logprob,81,263.0,0.0,498.4
319,high_school_psychology,C,C,1,logprob,60,243.3,0.0,498.4
320,medical_genetics,B,B,1,logprob,70,278.2,0.0,498.4
321,professional_law,C,C,1,logprob,306,576.5,0.0,498.4
322,professional_law,A,C,0,logprob,247,510.5,0.0,498.4
323,us_foreign_policy,B,B,1,logprob,85,274.4,0.0,498.4
324,professional_medicine,A,A,1,logprob,132,344.0,0.0,498.4
325,professional_accounting,A,A,1,logprob,105,296.9,0.0,498.4
326,formal_logic,D,A,0,logprob,88,275.2,0.0,498.4
327,human_aging,A,B,0,logprob,106,310.2,0.0,498.4
328,high_school_world_history,B,B,1,logprob,212,438.5,0.0,498.4
329,management,C,B,0,logprob,66,222.5,0.0,498.4
330,human_aging,C,C,1,logprob,96,290.6,0.0,498.4
331,high_school_macroeconomics,B,B,1,logprob,99,300.6,0.0,498.4
332,professional_law,A,B,0,logprob,231,487.7,0.0,498.4
333,moral_scenarios,D,B,0,logprob,125,334.9,0.0,498.4
334,high_school_macroeconomics,D,A,0,logprob,85,279.4,0.0,498.4
335,human_aging,C,D,0,logprob,89,267.4,0.0,498.4
336,high_school_macroeconomics,B,D,0,logprob,112,292.4,0.0,498.4
337,nutrition,D,D,1,logprob,64,256.4,0.0,498.4
338,nutrition,C,C,1,logprob,67,259.1,0.0,498.4
339,high_school_mathematics,D,B,0,logprob,85,281.9,0.0,498.4
340,professional_law,D,C,0,logprob,211,468.9,0.0,498.4
341,professional_accounting,B,B,1,logprob,174,387.8,0.0,498.4
342,professional_law,C,B,0,logprob,359,675.7,0.0,498.4
343,professional_law,A,A,1,logprob,177,380.9,0.0,498.4
344,human_aging,C,C,1,logprob,67,266.6,0.0,498.4
345,moral_disputes,B,B,1,logprob,118,297.5,0.0,498.4
346,high_school_us_history,B,B,1,logprob,407,750.1,0.0,498.4
347,logical_fallacies,C,C,1,logprob,118,311.6,0.0,498.4
348,abstract_algebra,B,B,1,logprob,92,299.3,0.0,498.4
349,moral_scenarios,D,B,0,logprob,137,319.2,0.0,498.4
350,moral_scenarios,C,C,1,logprob,128,322.6,0.0,467.6
351,astronomy,C,A,0,logprob,123,313.9,0.0,467.6
352,high_school_european_history,D,D,1,logprob,288,545.6,0.0,467.6
353,high_school_macroeconomics,A,A,1,logprob,113,319.1,0.0,467.6
354,security_studies,D,D,1,logprob,90,267.0,0.0,467.6
355,moral_scenarios,C,B,0,logprob,138,354.5,0.0,467.6
356,high_school_statistics,A,B,0,logprob,196,404.7,0.0,467.6
357,professional_psychology,A,A,1,logprob,149,367.5,0.0,467.6
358,professional_law,D,D,1,logprob,210,462.0,0.0,467.6
359,virology,C,C,1,logprob,86,291.5,0.0,467.6
360,miscellaneous,A,C,0,logprob,88,263.5,0.0,467.6
361,high_school_biology,B,B,1,logprob,76,266.7,0.0,467.6
362,college_computer_science,C,C,1,logprob,82,264.9,0.0,467.6
363,clinical_knowledge,A,A,1,logprob,64,232.6,0.0,467.6
364,high_school_mathematics,D,A,0,logprob,112,293.1,0.0,467.6
365,moral_scenarios,C,B,0,logprob,136,343.1,0.0,467.6
366,anatomy,A,B,0,logprob,65,237.4,0.0,467.6
367,conceptual_physics,D,C,0,logprob,75,261.2,0.0,467.6
368,professional_psychology,B,D,0,logprob,103,310.1,0.0,467.6
369,college_computer_science,D,B,0,logprob,228,481.0,0.0,467.6
370,electrical_engineering,A,D,0,logprob,91,289.5,0.0,467.6
371,miscellaneous,A,C,0,logprob,68,256.6,0.0,467.6
372,prehistory,C,C,1,logprob,132,324.7,0.0,467.6
373,moral_disputes,B,A,0,logprob,79,262.8,0.0,467.6
374,prehistory,A,B,0,logprob,76,282.3,0.0,467.6
375,miscellaneous,A,A,1,logprob,62,259.4,0.0,467.6
376,computer_security,A,A,1,logprob,63,239.3,0.0,467.6
377,miscellaneous,B,B,1,logprob,64,259.0,0.0,467.6
378,marketing,B,B,1,logprob,71,262.3,0.0,467.6
379,professional_psychology,C,D,0,logprob,97,264.2,0.0,467.6
380,security_studies,D,D,1,logprob,176,390.7,0.0,467.6
381,prehistory,D,D,1,logprob,168,403.8,0.0,467.6
382,college_medicine,D,D,1,logprob,82,276.7,0.0,467.6
383,professional_law,B,B,1,logprob,82,260.4,0.0,467.6
384,high_school_european_history,A,A,1,logprob,663,1199.3,0.0,467.6
385,moral_scenarios,C,B,0,logprob,139,348.2,0.0,467.6
386,high_school_chemistry,C,B,0,logprob,129,310.8,0.0,467.6
387,miscellaneous,A,B,0,logprob,61,228.5,0.0,467.6
388,high_school_geography,B,B,1,logprob,81,267.4,0.0,467.6
389,moral_disputes,A,A,1,logprob,69,279.2,0.0,467.6
390,formal_logic,A,B,0,logprob,173,370.3,0.0,467.6
391,electrical_engineering,A,D,0,logprob,86,271.8,0.0,467.6
392,elementary_mathematics,D,B,0,logprob,87,279.4,0.0,467.6
393,human_aging,D,D,1,logprob,82,263.1,0.0,467.6
394,high_school_computer_science,D,B,0,logprob,118,318.9,0.0,467.6
395,conceptual_physics,D,D,1,logprob,57,230.2,0.0,467.6
396,high_school_microeconomics,D,B,0,logprob,78,269.5,0.0,467.6
397,professional_law,A,D,0,logprob,312,596.8,0.0,467.6
398,professional_law,C,C,1,logprob,248,522.4,0.0,467.6
399,moral_scenarios,D,B,0,logprob,153,369.6,0.0,467.6
400,professional_psychology,D,A,0,logprob,66,264.8,0.0,460.8
401,public_relations,A,A,1,logprob,67,243.2,0.0,460.8
402,professional_law,A,A,1,logprob,296,566.0,0.0,460.8
403,miscellaneous,D,D,1,logprob,57,236.5,0.0,460.8
404,high_school_macroeconomics,D,D,1,logprob,84,265.2,0.0,460.8
405,philosophy,B,B,1,logprob,96,280.3,0.0,460.8
406,professional_accounting,C,B,0,logprob,181,404.7,0.0,460.8
407,college_biology,D,D,1,logprob,81,272.4,0.0,460.8
408,prehistory,A,A,1,logprob,96,281.6,0.0,460.8
409,us_foreign_policy,B,B,1,logprob,67,261.5,0.0,460.8
410,astronomy,D,D,1,logprob,80,266.1,0.0,460.8
411,marketing,C,B,0,logprob,114,307.9,0.0,460.8
412,high_school_chemistry,D,D,1,logprob,110,319.6,0.0,460.8
413,prehistory,C,C,1,logprob,81,320.3,0.0,460.8
414,anatomy,B,C,0,logprob,90,277.5,0.0,460.8
415,us_foreign_policy,C,B,0,logprob,67,241.7,0.0,460.8
416,moral_scenarios,B,B,1,logprob,139,343.3,0.0,460.8
417,miscellaneous,D,D,1,logprob,73,254.4,0.0,460.8
418,econometrics,C,B,0,logprob,139,345.0,0.0,460.8
419,miscellaneous,B,A,0,logprob,52,244.5,0.0,460.8
420,professional_accounting,A,C,0,logprob,106,285.6,0.0,460.8
421,high_school_psychology,D,D,1,logprob,135,348.0,0.0,460.8
422,college_physics,B,D,0,logprob,115,289.6,0.0,460.8
