id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
41,professional_medicine,B,,0,none,102,244.8,0.0,253.2
42,professional_medicine,D,,0,none,416,682.4,0.0,686.9
43,moral_scenarios,D,A,0,generated,143,296.5,0.0,301.4
44,professional_psychology,C,C,1,generated,94,204.0,0.0,209.5
45,philosophy,D,,0,none,82,200.2,0.0,206.9
46,miscellaneous,C,,0,none,59,155.8,0.0,166.6
47,moral_scenarios,C,,0,none,129,247.0,0.0,256.4
48,nutrition,C,C,1,generated,63,152.2,0.0,161.1
49,conceptual_physics,C,,0,none,92,190.6,0.0,198.6
50,high_school_geography,D,,0,none,84,193.6,0.0,201.1
51,philosophy,D,,0,none,98,196.2,0.0,207.2
52,high_school_world_history,B,,0,none,344,583.0,0.0,592.3
53,miscellaneous,A,,0,none,60,154.8,0.0,159.3
54,high_school_physics,A,,0,none,231,449.5,0.0,454.0
55,high_school_macroeconomics,D,A,0,generated,105,254.5,0.0,259.4
56,electrical_engineering,D,C,0,generated,83,208.0,0.0,215.1
57,sociology,C,A,0,generated,110,253.0,0.0,263.5
58,high_school_mathematics,D,,0,none,64,155.9,0.0,164.4
59,clinical_knowledge,A,A,1,logprob,78,201.7,0.0,210.8
60,high_school_biology,A,,0,none,85,198.1,0.0,207.4
61,high_school_macroeconomics,B,C,0,generated,79,192.5,0.0,199.7
62,college_biology,D,,0,none,130,247.7,0.0,259.8
63,marketing,C,,0,none,85,205.1,0.0,215.5
64,moral_disputes,D,,0,none,119,246.2,0.0,255.8
65,moral_scenarios,B,,0,none,132,243.3,0.0,252.4
66,philosophy,D,,0,none,78,200.6,0.0,212.7
67,moral_scenarios,B,,0,none,129,247.7,0.0,259.0
68,college_mathematics,B,,0,none,138,285.8,0.0,294.2
69,elementary_mathematics,A,,0,none,123,245.8,0.0,253.3
70,prehistory,D,,0,none,69,200.4,0.0,211.4
71,professional_medicine,A,A,1,logprob,358,640.9,0.0,652.5
72,professional_psychology,C,,0,none,93,206.0,0.0,215.0
73,conceptual_physics,B,,0,none,61,158.1,0.0,169.9
74,moral_scenarios,D,,0,none,142,285.1,0.0,295.8
75,high_school_government_and_politics,B,,0,none,78,192.3,0.0,199.2
76,professional_accounting,B,,0,none,114,239.1,0.0,246.8
77,professional_psychology,D,,0,none,78,193.4,0.0,202.2
78,formal_logic,C,,0,none,103,242.5,0.0,250.2
79,professional_psychology,A,,0,none,73,201.5,0.0,211.2
80,human_aging,A,,0,none,75,198.6,0.0,205.7
81,logical_fallacies,B,,0,none,157,298.0,0.0,303.8
82,moral_scenarios,C,,0,none,126,258.9,0.0,267.0
83,high_school_government_and_politics,B,,0,none,108,267.7,0.0,272.1
84,miscellaneous,A,,0,none,58,165.4,0.0,169.6
85,professional_accounting,D,D,1,generated,151,361.7,0.0,368.7
86,elementary_mathematics,B,,0,none,112,358.8,0.0,370.9
87,conceptual_physics,A,,0,none,58,220.6,0.0,231.4
88,high_school_mathematics,C,C,1,generated,93,283.9,0.0,288.9
89,high_school_geography,B,,0,none,88,282.0,0.0,286.8
90,machine_learning,C,A,0,generated,153,392.2,0.0,395.9
91,conceptual_physics,A,D,0,generated,76,278.8,0.0,282.9
92,human_sexuality,D,,0,none,157,425.3,0.0,429.3
93,sociology,D,,0,none,119,342.6,0.0,348.5
94,professional_law,C,,0,none,353,800.3,0.0,808.0
95,conceptual_physics,A,,0,none,77,223.2,0.0,233.8
96,high_school_government_and_politics,A,B,0,generated,101,256.8,0.0,260.3
97,computer_security,A,,0,none,60,161.5,0.0,165.1
98,moral_scenarios,A,,0,none,129,263.7,0.0,269.1
99,moral_scenarios,C,A,0,generated,131,275.4,0.0,281.3
100,global_facts,B,C,0,generated,83,230.2,0.0,234.4
101,computer_security,D,D,1,generated,66,179.0,0.0,183.2
102,conceptual_physics,B,,0,none,68,172.3,0.0,177.9
103,public_relations,C,,0,none,126,293.9,0.0,298.7
104,moral_disputes,A,,0,none,120,287.1,0.0,292.6
105,clinical_knowledge,C,,0,none,72,230.6,0.0,238.8
106,computer_security,C,C,1,generated,86,228.4,0.0,233.0
107,professional_accounting,D,,0,none,158,344.2,0.0,349.3
108,high_school_psychology,D,,0,none,107,280.3,0.0,288.0
109,high_school_mathematics,D,,0,none,72,219.2,0.0,228.3
110,moral_scenarios,D,,0,none,140,324.2,0.0,328.7
111,professional_psychology,B,,0,none,137,330.0,0.0,333.9
112,clinical_knowledge,C,,0,none,80,225.0,0.0,229.0
113,miscellaneous,D,,0,none,76,221.9,0.0,225.5
114,high_school_us_history,C,,0,none,394,835.3,0.0,840.0
115,moral_scenarios,D,,0,none,133,373.3,0.0,378.4
116,professional_law,C,,0,none,166,431.7,0.0,438.7
117,anatomy,D,,0,none,78,238.6,0.0,248.2
118,philosophy,A,A,1,generated,89,237.8,0.0,244.7
119,high_school_psychology,A,C,0,generated,86,230.8,0.0,238.8
120,high_school_geography,B,,0,none,75,225.0,0.0,233.0
121,international_law,B,,0,none,132,275.5,0.0,287.2
122,human_aging,B,,0,none,59,166.9,0.0,178.0
123,moral_scenarios,D,,0,none,143,311.0,0.0,319.6
124,elementary_mathematics,A,,0,none,129,261.2,0.0,268.9
125,high_school_microeconomics,D,,0,none,92,209.0,0.0,217.9
126,computer_security,C,,0,none,255,460.7,0.0,466.2
127,professional_law,B,,0,none,257,471.4,0.0,478.0
128,global_facts,A,,0,none,86,215.9,0.0,223.5
129,philosophy,C,,0,none,81,212.4,0.0,217.7
130,high_school_psychology,A,,0,none,80,208.9,0.0,214.0
131,moral_scenarios,B,A,0,generated,158,311.1,0.0,318.3
132,us_foreign_policy,B,,0,none,95,212.7,0.0,220.7
133,professional_psychology,C,,0,none,78,210.9,0.0,216.5
134,high_school_biology,B,,0,none,117,265.9,0.0,273.3
135,prehistory,C,,0,none,68,167.0,0.0,177.5
136,high_school_physics,B,,0,none,121,276.3,0.0,289.2
137,professional_law,D,,0,none,262,534.8,0.0,546.0
138,philosophy,D,,0,none,75,218.4,0.0,227.7
139,us_foreign_policy,C,,0,none,77,214.8,0.0,222.7
140,conceptual_physics,C,,0,none,64,160.6,0.0,165.4
141,professional_law,C,,0,none,241,470.8,0.0,476.8
142,high_school_european_history,C,,0,none,378,702.4,0.0,709.8
143,high_school_world_history,A,,0,none,336,667.5,0.0,675.0
144,professional_psychology,A,A,1,generated,68,172.2,0.0,178.7
145,astronomy,A,,0,none,119,272.2,0.0,278.0
146,sociology,D,,0,none,96,217.0,0.0,222.3
147,world_religions,C,A,0,generated,66,163.5,0.0,168.8
148,moral_scenarios,D,A,0,generated,132,262.0,0.0,267.9
149,formal_logic,C,,0,none,120,262.8,0.0,268.9
150,college_chemistry,B,,0,none,120,270.0,0.0,276.2
151,college_mathematics,D,A,0,generated,134,315.4,0.0,322.4
152,professional_law,C,,0,none,550,1076.9,0.0,1085.3
153,high_school_government_and_politics,D,,0,none,123,283.7,0.0,299.1
154,high_school_physics,D,,0,none,118,278.5,0.0,286.0
155,moral_disputes,C,,0,none,93,216.2,0.0,225.1
156,high_school_european_history,C,,0,none,482,891.0,0.0,899.7
157,professional_law,B,,0,none,334,657.5,0.0,670.6
158,professional_law,C,C,1,generated,292,551.7,0.0,557.3
159,abstract_algebra,C,A,0,generated,74,228.5,0.0,233.8
160,sociology,C,A,0,generated,111,273.2,0.0,277.8
161,electrical_engineering,D,,0,none,65,170.5,0.0,176.2
162,moral_disputes,B,A,0,logprob,98,225.6,0.0,230.1
163,moral_disputes,B,,0,none,106,272.8,0.0,277.0
164,high_school_macroeconomics,A,,0,none,129,283.6,0.0,288.1
165,professional_psychology,D,,0,none,119,313.6,0.0,318.2
166,high_school_psychology,A,,0,none,112,312.5,0.0,317.5
167,moral_scenarios,A,,0,none,137,356.1,0.0,361.8
168,miscellaneous,D,,0,none,65,176.0,0.0,182.3
169,high_school_government_and_politics,A,,0,none,114,276.8,0.0,282.6
170,security_studies,C,,0,none,128,279.2,0.0,283.7
171,high_school_macroeconomics,D,,0,none,94,227.6,0.0,231.7
172,professional_law,A,,0,none,288,569.0,0.0,574.1
173,virology,B,,0,none,74,227.3,0.0,234.6
174,sociology,A,,0,none,95,230.8,0.0,237.6
175,moral_disputes,D,,0,none,65,171.6,0.0,181.8
176,prehistory,C,,0,none,91,220.0,0.0,229.2
177,astronomy,A,A,1,generated,128,262.2,0.0,269.4
178,sociology,A,,0,none,100,217.6,0.0,227.4
179,high_school_psychology,A,A,1,generated,79,215.7,0.0,225.7
180,high_school_statistics,B,,0,none,84,213.6,0.0,225.6
181,high_school_european_history,D,,0,none,645,1188.7,0.0,1201.6
182,business_ethics,D,,0,none,107,270.5,0.0,277.1
183,high_school_psychology,B,B,1,generated,109,270.2,0.0,274.9
184,elementary_mathematics,A,,0,none,64,166.2,0.0,171.8
185,moral_disputes,B,,0,none,64,164.6,0.0,168.4
186,high_school_microeconomics,A,,0,none,90,213.9,0.0,217.8
187,high_school_european_history,D,,0,none,263,550.9,0.0,558.5
188,electrical_engineering,B,,0,none,58,175.0,0.0,184.7
189,clinical_knowledge,B,A,0,generated,105,277.2,0.0,281.6
190,high_school_psychology,C,,0,none,156,332.6,0.0,337.7
191,high_school_mathematics,C,B,0,generated,113,282.7,0.0,291.1
192,security_studies,B,,0,none,236,489.8,0.0,501.3
193,high_school_psychology,A,,0,none,121,283.7,0.0,288.5
194,moral_scenarios,C,,0,none,136,339.5,0.0,345.2
195,high_school_statistics,D,,0,none,120,278.2,0.0,284.0
196,philosophy,C,,0,none,78,228.0,0.0,236.1
197,miscellaneous,C,,0,none,76,222.2,0.0,235.2
198,professional_psychology,C,,0,none,132,267.4,0.0,276.5
199,logical_fallacies,B,,0,none,64,163.0,0.0,168.2
200,clinical_knowledge,B,,0,none,68,159.0,0.0,163.9
201,logical_fallacies,D,,0,none,114,263.8,0.0,271.1
202,moral_disputes,D,,0,none,74,209.3,0.0,218.4
203,machine_learning,A,,0,none,98,215.9,0.0,221.3
204,miscellaneous,C,,0,none,64,162.8,0.0,169.0
205,professional_law,D,,0,none,164,317.6,0.0,325.3
206,nutrition,D,,0,none,54,163.3,0.0,175.8
207,high_school_statistics,C,C,1,generated,119,268.6,0.0,277.8
208,miscellaneous,B,,0,none,60,164.9,0.0,172.4
209,high_school_chemistry,B,,0,none,86,212.9,0.0,218.0
210,sociology,C,,0,none,84,210.9,0.0,218.3
211,virology,B,,0,none,72,213.0,0.0,223.7
212,prehistory,C,,0,none,101,265.6,0.0,277.2
213,professional_law,C,,0,none,341,649.0,0.0,663.7
214,moral_scenarios,C,,0,none,134,330.1,0.0,344.5
215,high_school_psychology,D,,0,none,85,219.6,0.0,233.7
216,moral_scenarios,B,C,0,generated,140,331.8,0.0,339.4
217,high_school_macroeconomics,D,,0,none,101,272.3,0.0,283.7
218,management,B,,0,none,62,164.3,0.0,170.7
219,moral_scenarios,B,B,1,generated,134,304.9,0.0,309.4
220,world_religions,C,,0,none,62,161.2,0.0,167.7
221,high_school_microeconomics,D,,0,none,100,208.7,0.0,215.6
222,astronomy,C,A,0,generated,145,312.0,0.0,316.2
223,miscellaneous,B,,0,none,74,213.5,0.0,218.9
224,professional_law,C,A,0,logprob,400,795.5,0.0,802.4
225,high_school_biology,B,,0,none,84,233.7,0.0,240.1
226,moral_disputes,C,,0,none,112,281.6,0.0,288.1
227,high_school_psychology,D,,0,none,115,278.7,0.0,286.3
228,high_school_psychology,D,,0,none,75,223.7,0.0,227.4
229,high_school_physics,C,,0,none,170,397.5,0.0,401.6
230,miscellaneous,B,,0,none,73,229.1,0.0,234.7
231,high_school_macroeconomics,D,A,0,generated,109,282.0,0.0,290.4
232,moral_scenarios,A,,0,none,134,335.0,0.0,345.7
233,high_school_microeconomics,C,A,0,generated,76,220.7,0.0,230.7
234,elementary_mathematics,B,A,0,generated,126,274.3,0.0,281.0
235,moral_disputes,B,,0,none,119,271.5,0.0,279.9
236,college_computer_science,D,A,0,generated,124,273.9,0.0,281.4
237,elementary_mathematics,D,,0,none,64,182.2,0.0,191.1
238,high_school_world_history,D,,0,none,338,819.1,0.0,832.1
239,conceptual_physics,D,C,0,generated,50,187.9,0.0,201.4
240,moral_scenarios,A,C,0,generated,129,286.7,0.0,294.7
241,professional_law,C,,0,none,428,818.9,0.0,827.2
242,sociology,A,,0,none,95,223.1,0.0,234.7
243,miscellaneous,D,,0,none,62,161.5,0.0,168.3
244,philosophy,D,,0,none,104,248.5,0.0,253.0
245,moral_scenarios,A,,0,none,142,301.3,0.0,305.0
246,global_facts,B,,0,none,194,368.4,0.0,373.9
247,high_school_world_history,D,,0,none,292,546.9,0.0,555.1
248,miscellaneous,B,,0,none,110,282.3,0.0,289.9
249,professional_law,B,C,0,generated,213,486.6,0.0,497.8
250,professional_law,B,,0,none,265,599.1,0.0,606.6
251,nutrition,A,A,1,generated,66,164.7,0.0,171.6
252,high_school_chemistry,B,,0,none,76,203.4,0.0,211.1
253,high_school_macroeconomics,D,,0,none,133,317.3,0.0,328.2
254,moral_scenarios,C,,0,none,137,351.2,0.0,356.9
255,international_law,C,,0,none,96,246.6,0.0,253.6
256,professional_accounting,C,A,0,generated,86,239.0,0.0,250.4
257,professional_law,D,A,0,logprob,278,558.6,0.0,570.3
258,marketing,C,,0,none,117,287.3,0.0,296.5
259,nutrition,D,C,0,generated,102,263.7,0.0,272.9
260,high_school_european_history,C,,0,none,233,478.3,0.0,489.6
261,moral_scenarios,D,,0,none,145,329.6,0.0,342.7
262,clinical_knowledge,A,,0,none,90,220.0,0.0,232.3
263,nutrition,D,,0,none,94,215.5,0.0,226.2
264,high_school_statistics,D,,0,none,125,281.0,0.0,291.5
265,elementary_mathematics,A,A,1,generated,60,172.4,0.0,185.1
266,college_biology,D,,0,none,68,178.5,0.0,188.2
267,virology,D,,0,none,77,243.4,0.0,251.8
268,moral_scenarios,C,,0,none,136,352.3,0.0,362.0
269,conceptual_physics,C,,0,none,61,174.1,0.0,185.4
270,miscellaneous,C,,0,none,96,237.9,0.0,247.8
271,moral_scenarios,A,,0,none,134,342.1,0.0,349.9
272,moral_disputes,A,A,1,logprob,129,312.1,0.0,318.5
273,professional_law,D,A,0,logprob,251,553.4,0.0,565.7
274,high_school_biology,D,,0,none,87,248.8,0.0,258.5
275,professional_medicine,D,,0,none,142,342.8,0.0,351.7
276,professional_law,B,,0,none,361,765.3,0.0,778.5
277,anatomy,A,,0,none,129,307.0,0.0,328.1
278,high_school_us_history,C,,0,none,183,440.6,0.0,454.5
279,computer_security,D,,0,none,144,338.0,0.0,345.2
280,moral_scenarios,D,C,0,generated,126,301.7,0.0,306.6
281,international_law,D,,0,none,117,315.9,0.0,321.0
282,moral_scenarios,C,,0,none,140,477.4,0.0,482.9
283,professional_law,C,,0,none,254,736.8,0.0,744.7
284,miscellaneous,C,,0,none,54,215.3,0.0,224.3
285,abstract_algebra,C,C,1,generated,89,281.0,0.0,290.5
286,marketing,A,A,1,generated,94,258.4,0.0,268.5
287,high_school_european_history,D,,0,none,285,682.5,0.0,690.2
288,professional_accounting,A,,0,none,196,432.3,0.0,442.0
289,high_school_psychology,D,,0,none,69,276.1,0.0,283.7
290,elementary_mathematics,B,,0,none,87,278.7,0.0,289.4
291,professional_medicine,A,,0,none,257,573.4,0.0,581.0
292,moral_scenarios,D,,0,none,137,358.2,0.0,366.5
293,high_school_macroeconomics,A,A,1,logprob,76,239.5,0.0,246.8
294,formal_logic,D,,0,none,64,175.6,0.0,181.6
295,elementary_mathematics,B,A,0,generated,101,282.8,0.0,291.6
296,moral_scenarios,B,C,0,generated,137,340.1,0.0,355.5
297,high_school_geography,C,,0,none,73,223.3,0.0,234.4
298,moral_scenarios,C,,0,none,137,326.9,0.0,335.6
299,professional_accounting,B,,0,none,121,282.3,0.0,294.4
300,elementary_mathematics,C,C,1,generated,103,276.6,0.0,287.7
301,high_school_biology,C,,0,none,90,217.9,0.0,229.7
302,philosophy,B,C,0,generated,99,215.3,0.0,222.9
303,high_school_us_history,C,,0,none,376,732.2,0.0,744.1
304,college_medicine,B,B,1,generated,183,399.3,0.0,408.3
305,professional_law,A,A,1,generated,296,625.0,0.0,634.4
306,prehistory,B,,0,none,68,179.8,0.0,187.1
307,public_relations,A,,0,none,128,286.4,0.0,292.1
308,philosophy,C,,0,none,83,231.8,0.0,236.4
309,high_school_biology,B,,0,none,112,299.9,0.0,304.4
310,professional_law,D,,0,none,417,903.0,0.0,908.6
311,high_school_government_and_politics,D,,0,none,75,289.6,0.0,304.9
312,elementary_mathematics,B,,0,none,121,355.7,0.0,363.0
313,miscellaneous,C,A,0,generated,257,598.9,0.0,607.6
314,high_school_us_history,B,,0,none,221,516.1,0.0,524.0
315,professional_accounting,D,,0,none,188,420.8,0.0,428.7
316,sociology,D,,0,none,89,244.3,0.0,254.7
317,moral_scenarios,D,,0,none,155,350.7,0.0,360.4
318,econometrics,D,,0,none,81,226.3,0.0,231.3
319,high_school_psychology,C,,0,none,60,167.1,0.0,172.5
320,medical_genetics,B,,0,none,70,216.7,0.0,223.3
321,professional_law,C,,0,none,306,612.1,0.0,618.4
322,professional_law,A,,0,none,247,500.6,0.0,506.5
323,us_foreign_policy,B,,0,none,85,236.1,0.0,242.1
324,professional_medicine,A,A,1,generated,132,294.3,0.0,301.6
325,professional_accounting,A,,0,none,105,310.7,0.0,316.2
326,formal_logic,D,,0,none,88,255.1,0.0,261.5
327,human_aging,A,,0,none,106,323.4,0.0,328.4
328,high_school_world_history,B,A,0,generated,212,525.8,0.0,532.0
329,management,C,C,1,generated,66,202.4,0.0,209.4
330,human_aging,C,,0,none,96,261.0,0.0,267.2
331,high_school_macroeconomics,B,A,0,generated,99,259.3,0.0,269.6
332,professional_law,A,,0,none,231,579.8,0.0,586.9
333,moral_scenarios,D,A,0,generated,125,321.7,0.0,328.8
334,high_school_macroeconomics,D,,0,none,85,249.3,0.0,255.4
335,human_aging,C,,0,none,89,241.6,0.0,248.0
336,high_school_macroeconomics,B,,0,none,112,296.9,0.0,302.9
337,nutrition,D,D,1,generated,64,182.5,0.0,189.4
338,nutrition,C,,0,none,67,180.1,0.0,186.7
339,high_school_mathematics,D,,0,none,85,229.5,0.0,236.6
340,professional_law,D,,0,none,211,452.1,0.0,462.7
341,professional_accounting,B,A,0,generated,174,388.7,0.0,395.5
342,professional_law,C,,0,none,359,734.7,0.0,744.6
343,professional_law,A,,0,none,177,404.8,0.0,418.4
344,human_aging,C,C,1,generated,67,173.0,0.0,180.6
345,moral_disputes,B,,0,none,118,269.0,0.0,275.6
346,high_school_us_history,B,,0,none,407,810.6,0.0,823.5
347,logical_fallacies,C,,0,none,118,268.9,0.0,278.8
348,abstract_algebra,B,,0,none,92,208.1,0.0,216.6
349,moral_scenarios,D,,0,none,137,304.6,0.0,310.4
350,moral_scenarios,C,A,0,generated,128,261.0,0.0,266.5
351,astronomy,C,,0,none,123,257.9,0.0,263.2
352,high_school_european_history,D,,0,none,288,537.4,0.0,544.4
353,high_school_macroeconomics,A,,0,none,113,281.8,0.0,287.2
354,security_studies,D,,0,none,90,227.1,0.0,232.3
355,moral_scenarios,C,,0,none,138,336.9,0.0,343.1
356,high_school_statistics,A,,0,none,196,398.1,0.0,404.4
357,professional_psychology,A,A,1,generated,149,366.6,0.0,374.5
358,professional_law,D,,0,none,210,466.2,0.0,477.0
359,virology,C,,0,none,86,230.9,0.0,244.1
360,miscellaneous,A,,0,none,88,225.8,0.0,236.0
361,high_school_biology,B,,0,none,76,215.0,0.0,223.6
362,college_computer_science,C,,0,none,82,206.6,0.0,212.5
363,clinical_knowledge,A,A,1,generated,64,156.5,0.0,161.8
364,high_school_mathematics,D,,0,none,112,257.7,0.0,264.9
365,moral_scenarios,C,D,0,generated,136,310.8,0.0,319.6
366,anatomy,A,C,0,generated,65,163.7,0.0,169.1
367,conceptual_physics,D,,0,none,75,210.5,0.0,216.6
368,professional_psychology,B,,0,none,103,263.9,0.0,272.4
369,college_computer_science,D,D,1,generated,228,433.8,0.0,447.1
370,electrical_engineering,A,A,1,generated,91,225.9,0.0,238.4
371,miscellaneous,A,,0,none,68,164.5,0.0,170.7
372,prehistory,C,,0,none,132,263.7,0.0,272.7
373,moral_disputes,B,A,0,logprob,79,212.7,0.0,222.5
374,prehistory,A,,0,none,76,220.7,0.0,227.7
375,miscellaneous,A,A,1,generated,62,164.9,0.0,170.9
376,computer_security,A,A,1,generated,63,164.6,0.0,169.3
377,miscellaneous,B,,0,none,64,164.0,0.0,169.1
378,marketing,B,,0,none,71,209.3,0.0,215.9
379,professional_psychology,C,C,1,generated,97,222.5,0.0,228.8
380,security_studies,D,C,0,generated,176,390.3,0.0,399.6
381,prehistory,D,,0,none,168,401.6,0.0,413.7
382,college_medicine,D,,0,none,82,229.4,0.0,238.8
383,professional_law,B,A,0,generated,82,217.8,0.0,225.1
384,high_school_european_history,A,,0,none,663,1233.6,0.0,1246.9
385,moral_scenarios,C,,0,none,139,319.2,0.0,335.9
386,high_school_chemistry,C,,0,none,129,260.2,0.0,272.9
387,miscellaneous,A,,0,none,61,158.0,0.0,164.3
388,high_school_geography,B,,0,none,81,201.2,0.0,209.3
389,moral_disputes,A,,0,none,69,199.1,0.0,210.7
390,formal_logic,A,,0,none,173,345.1,0.0,355.2
391,electrical_engineering,A,,0,none,86,205.8,0.0,213.8
392,elementary_mathematics,D,,0,none,87,203.4,0.0,209.1
393,human_aging,D,,0,none,82,209.2,0.0,217.3
394,high_school_computer_science,D,A,0,generated,118,271.3,0.0,283.2
395,conceptual_physics,D,,0,none,57,162.1,0.0,169.8
396,high_school_microeconomics,D,,0,none,78,209.0,0.0,220.0
397,professional_law,A,,0,none,312,586.3,0.0,599.2
398,professional_law,C,,0,none,248,493.3,0.0,502.2
399,moral_scenarios,D,A,0,generated,153,334.8,0.0,350.2
400,professional_psychology,D,,0,none,66,169.3,0.0,176.0
401,public_relations,A,A,1,generated,67,168.1,0.0,171.5
402,professional_law,A,,0,none,296,678.5,0.0,683.3
403,miscellaneous,D,,0,none,57,229.2,0.0,235.4
404,high_school_macroeconomics,D,D,1,generated,84,273.0,0.0,280.1
405,philosophy,B,,0,none,96,269.4,0.0,279.6
406,professional_accounting,C,A,0,generated,181,459.9,0.0,464.0
407,college_biology,D,,0,none,81,273.4,0.0,279.0
408,prehistory,A,A,1,logprob,96,266.8,0.0,273.4
409,us_foreign_policy,B,,0,none,67,199.6,0.0,209.0
410,astronomy,D,,0,none,80,237.1,0.0,246.5
411,marketing,C,,0,none,113,289.4,0.0,297.1
412,high_school_chemistry,D,C,0,generated,110,291.5,0.0,302.3
413,prehistory,C,B,0,generated,81,226.1,0.0,236.7
414,anatomy,B,C,0,generated,90,220.4,0.0,231.4
415,us_foreign_policy,C,,0,none,67,166.3,0.0,177.4
416,moral_scenarios,B,,0,none,139,300.6,0.0,309.7
417,miscellaneous,D,D,1,generated,73,201.0,0.0,206.5
418,econometrics,C,A,0,generated,139,307.4,0.0,316.1
419,miscellaneous,B,,0,none,52,158.9,0.0,169.4
420,professional_accounting,A,,0,none,106,257.6,0.0,266.2
421,high_school_psychology,D,,0,none,135,306.9,0.0,323.0
422,college_physics,B,A,0,generated,115,267.7,0.0,272.6
423,high_school_world_history,A,,0,none,241,508.6,0.0,518.1
424,high_school_us_history,C,,0,none,432,876.2,0.0,890.8
425,high_school_macroeconomics,C,A,0,generated,126,282.4,0.0,296.2
426,moral_scenarios,C,,0,none,141,312.5,0.0,321.5
427,high_school_microeconomics,D,,0,none,106,258.6,0.0,264.4
428,college_computer_science,D,,0,none,139,311.8,0.0,320.6
429,moral_scenarios,B,,0,none,135,312.2,0.0,323.3
430,high_school_psychology,C,C,1,generated,99,230.5,0.0,237.2
431,prehistory,D,,0,none,203,496.9,0.0,508.6
432,sociology,B,,0,none,103,302.6,0.0,318.8
433,high_school_macroeconomics,A,,0,none,117,290.0,0.0,312.4
434,high_school_psychology,D,,0,none,122,278.3,0.0,291.9
435,college_medicine,A,,0,none,167,365.9,0.0,378.7
436,college_medicine,D,,0,none,139,314.5,0.0,322.9
437,elementary_mathematics,C,C,1,generated,93,212.8,0.0,218.1
438,professional_law,D,A,0,generated,234,510.9,0.0,517.2
439,global_facts,B,A,0,generated,82,236.9,0.0,246.9
440,nutrition,C,,0,none,78,228.2,0.0,237.5
441,logical_fallacies,C,,0,none,80,227.2,0.0,234.4
442,professional_medicine,D,,0,none,185,391.9,0.0,397.6
443,high_school_chemistry,B,,0,none,95,242.0,0.0,247.6
444,philosophy,A,A,1,generated,58,183.8,0.0,190.6
445,world_religions,A,A,1,generated,68,180.9,0.0,187.5
446,jurisprudence,D,C,0,generated,70,238.4,0.0,244.1
447,international_law,C,,0,none,113,332.5,0.0,340.7
448,high_school_biology,D,,0,none,97,277.7,0.0,284.0
449,high_school_computer_science,C,A,0,generated,257,594.8,0.0,603.8
450,professional_psychology,B,A,0,logprob,71,276.0,0.0,283.6
451,prehistory,C,A,0,generated,74,265.7,0.0,272.6
452,high_school_chemistry,A,,0,none,119,316.1,0.0,323.1
453,moral_scenarios,A,,0,none,139,382.0,0.0,395.8
454,moral_disputes,C,,0,none,102,294.1,0.0,305.1
455,business_ethics,A,,0,none,137,332.7,0.0,349.9
