id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
54,high_school_physics,A,D,0,logprob,231,470.1,0.0,476.8
55,high_school_macroeconomics,D,A,0,logprob,105,267.9,0.0,276.2
56,electrical_engineering,D,C,0,logprob,83,218.4,0.0,225.3
57,sociology,C,C,1,logprob,110,267.1,0.0,273.4
58,high_school_mathematics,D,B,0,logprob,64,168.5,0.0,174.9
59,clinical_knowledge,A,A,1,logprob,78,217.9,0.0,224.1
60,high_school_biology,A,A,1,logprob,85,219.3,0.0,225.8
61,high_school_macroeconomics,B,C,0,logprob,79,219.0,0.0,225.3
62,college_biology,D,D,1,logprob,130,271.4,0.0,278.6
63,marketing,C,C,1,logprob,85,218.4,0.0,224.1
64,moral_disputes,D,A,0,logprob,119,265.7,0.0,271.0
65,moral_scenarios,B,C,0,logprob,132,263.8,0.0,269.1
66,philosophy,D,D,1,logprob,78,210.0,0.0,213.1
67,moral_scenarios,B,A,0,logprob,129,262.8,0.0,264.8
68,college_mathematics,B,A,0,logprob,138,313.9,0.0,318.8
69,elementary_mathematics,A,A,1,logprob,123,271.2,0.0,278.1
70,prehistory,D,B,0,logprob,69,217.1,0.0,224.6
71,professional_medicine,A,A,1,logprob,358,679.7,0.0,688.3
72,professional_psychology,C,C,1,logprob,93,218.3,0.0,229.0
73,conceptual_physics,B,B,1,logprob,61,168.8,0.0,174.2
74,moral_scenarios,D,C,0,logprob,142,316.8,0.0,323.4
75,high_school_government_and_politics,B,B,1,logprob,78,216.3,0.0,222.5
76,professional_accounting,B,B,1,logprob,114,267.2,0.0,274.0
77,professional_psychology,D,D,1,logprob,78,216.1,0.0,222.1
78,formal_logic,C,B,0,logprob,103,267.9,0.0,274.3
79,professional_psychology,A,A,1,logprob,73,215.4,0.0,221.5
80,human_aging,A,D,0,logprob,75,216.9,0.0,223.4
81,logical_fallacies,B,B,1,logprob,157,318.1,0.0,323.7
82,moral_scenarios,C,C,1,logprob,126,268.3,0.0,274.2
83,high_school_government_and_politics,B,D,0,logprob,108,267.5,0.0,275.9
84,miscellaneous,A,A,1,logprob,58,168.5,0.0,175.2
85,professional_accounting,D,C,0,logprob,151,319.7,0.0,326.4
86,elementary_mathematics,B,A,0,logprob,112,265.9,0.0,272.9
87,conceptual_physics,A,B,0,logprob,58,169.1,0.0,175.8
88,high_school_mathematics,C,B,0,logprob,93,219.7,0.0,225.9
89,high_school_geography,B,B,1,logprob,88,219.4,0.0,226.8
90,machine_learning,C,B,0,logprob,153,316.7,0.0,323.0
91,conceptual_physics,A,B,0,logprob,76,218.1,0.0,224.2
92,human_sexuality,D,D,1,logprob,157,321.8,0.0,328.4
93,sociology,D,D,1,logprob,119,271.5,0.0,278.6
94,professional_law,C,D,0,logprob,353,633.9,0.0,642.3
95,conceptual_physics,A,C,0,logprob,77,219.8,0.0,229.4
96,high_school_government_and_politics,A,A,1,logprob,101,265.3,0.0,271.9
97,computer_security,A,A,1,logprob,60,168.9,0.0,175.0
98,moral_scenarios,A,C,0,logprob,129,270.8,0.0,276.6
99,moral_scenarios,C,C,1,logprob,131,269.1,0.0,272.4
100,global_facts,B,C,0,logprob,83,215.2,0.0,219.8
101,computer_security,D,D,1,logprob,66,171.3,0.0,177.5
102,conceptual_physics,B,C,0,logprob,68,169.3,0.0,175.6
103,public_relations,C,C,1,logprob,126,269.4,0.0,276.4
104,moral_disputes,A,B,0,logprob,120,265.1,0.0,271.1
105,clinical_knowledge,C,C,1,logprob,72,214.4,0.0,220.7
106,computer_security,C,C,1,logprob,86,214.5,0.0,218.5
107,professional_accounting,D,B,0,logprob,158,310.7,0.0,312.8
108,high_school_psychology,D,D,1,logprob,107,258.0,0.0,260.4
109,high_school_mathematics,D,B,0,logprob,72,208.1,0.0,210.1
110,moral_scenarios,D,C,0,logprob,140,309.5,0.0,311.4
111,professional_psychology,B,A,0,logprob,137,308.6,0.0,310.8
112,clinical_knowledge,C,C,1,logprob,80,209.1,0.0,211.2
113,miscellaneous,D,D,1,logprob,76,208.5,0.0,210.4
114,high_school_us_history,C,C,1,logprob,394,720.0,0.0,722.9
115,moral_scenarios,D,C,0,logprob,133,307.7,0.0,311.1
116,professional_law,C,C,1,logprob,166,359.7,0.0,363.3
117,anatomy,D,B,0,logprob,78,212.6,0.0,217.4
118,philosophy,A,D,0,logprob,89,216.3,0.0,222.5
119,high_school_psychology,A,A,1,logprob,86,219.6,0.0,226.7
120,high_school_geography,B,B,1,logprob,75,217.5,0.0,224.8
121,international_law,B,D,0,logprob,132,268.7,0.0,275.6
122,human_aging,B,B,1,logprob,59,167.1,0.0,173.2
123,moral_scenarios,D,C,0,logprob,143,312.1,0.0,316.1
124,elementary_mathematics,A,B,0,logprob,129,262.2,0.0,264.1
125,high_school_microeconomics,D,C,0,logprob,92,210.5,0.0,212.6
126,computer_security,C,B,0,logprob,255,464.4,0.0,466.7
127,professional_law,B,B,1,logprob,257,471.1,0.0,479.9
128,global_facts,A,B,0,logprob,86,219.0,0.0,225.5
129,philosophy,C,C,1,logprob,81,217.8,0.0,224.1
130,high_school_psychology,A,A,1,logprob,80,219.2,0.0,225.5
131,moral_scenarios,B,B,1,logprob,158,317.8,0.0,324.5
132,us_foreign_policy,B,B,1,logprob,95,218.3,0.0,225.5
133,professional_psychology,C,B,0,logprob,78,218.6,0.0,225.5
134,high_school_biology,B,B,1,logprob,117,268.2,0.0,276.0
135,prehistory,C,B,0,logprob,68,167.4,0.0,172.9
136,high_school_physics,B,B,1,logprob,121,267.5,0.0,273.0
137,professional_law,D,D,1,logprob,262,523.5,0.0,530.5
138,philosophy,D,D,1,logprob,75,215.2,0.0,222.3
139,us_foreign_policy,C,C,1,logprob,77,215.4,0.0,220.0
140,conceptual_physics,C,C,1,logprob,64,166.1,0.0,171.2
141,professional_law,C,C,1,logprob,241,468.5,0.0,473.8
142,high_school_european_history,C,C,1,logprob,378,679.5,0.0,686.3
143,high_school_world_history,A,B,0,logprob,336,630.7,0.0,643.2
144,professional_psychology,A,A,1,logprob,68,168.1,0.0,178.8
145,astronomy,A,A,1,logprob,119,269.2,0.0,276.2
146,sociology,D,D,1,logprob,96,220.6,0.0,226.8
147,world_religions,C,C,1,logprob,66,169.8,0.0,175.9
148,moral_scenarios,D,C,0,logprob,132,266.4,0.0,272.0
149,formal_logic,C,C,1,logprob,120,267.7,0.0,273.9
150,college_chemistry,B,B,1,logprob,120,270.8,0.0,276.9
151,college_mathematics,D,B,0,logprob,134,316.9,0.0,323.5
152,professional_law,C,C,1,logprob,550,1013.0,0.0,1021.9
153,high_school_government_and_politics,D,D,1,logprob,123,269.3,0.0,282.2
154,high_school_physics,D,D,1,logprob,118,270.7,0.0,277.2
155,moral_disputes,C,B,0,logprob,93,221.6,0.0,228.3
156,high_school_european_history,C,C,1,logprob,482,844.1,0.0,853.2
157,professional_law,B,D,0,logprob,334,625.9,0.0,637.9
158,professional_law,C,C,1,logprob,292,526.9,0.0,535.8
159,abstract_algebra,C,B,0,logprob,74,209.6,0.0,215.0
160,sociology,C,C,1,logprob,111,259.4,0.0,261.4
161,electrical_engineering,D,D,1,logprob,65,161.7,0.0,163.9
162,moral_disputes,B,C,0,logprob,98,212.5,0.0,214.8
163,moral_disputes,B,B,1,logprob,106,262.5,0.0,267.1
164,high_school_macroeconomics,A,D,0,logprob,129,268.2,0.0,275.2
165,professional_psychology,D,A,0,logprob,119,263.3,0.0,267.7
166,high_school_psychology,A,A,1,logprob,112,259.6,0.0,262.1
167,moral_scenarios,A,C,0,logprob,137,312.9,0.0,318.6
168,miscellaneous,D,D,1,logprob,65,170.1,0.0,177.5
169,high_school_government_and_politics,A,B,0,logprob,114,269.6,0.0,276.0
170,security_studies,C,C,1,logprob,128,273.0,0.0,280.1
171,high_school_macroeconomics,D,C,0,logprob,94,219.9,0.0,226.5
172,professional_law,A,B,0,logprob,288,529.8,0.0,536.7
173,virology,B,D,0,logprob,74,213.7,0.0,221.7
174,sociology,A,A,1,logprob,95,220.5,0.0,226.7
175,moral_disputes,D,D,1,logprob,65,168.7,0.0,175.0
176,prehistory,C,C,1,logprob,91,218.2,0.0,222.6
177,astronomy,A,A,1,logprob,128,267.7,0.0,271.6
178,sociology,A,C,0,logprob,100,217.7,0.0,223.2
179,high_school_psychology,A,A,1,logprob,79,214.6,0.0,219.8
180,high_school_statistics,B,B,1,logprob,84,217.7,0.0,223.7
181,high_school_european_history,D,D,1,logprob,645,1168.6,0.0,1178.4
182,business_ethics,D,D,1,logprob,107,267.0,0.0,278.0
183,high_school_psychology,B,A,0,logprob,109,267.4,0.0,274.9
184,elementary_mathematics,A,A,1,logprob,64,168.1,0.0,173.9
185,moral_disputes,B,B,1,logprob,64,170.1,0.0,176.7
186,high_school_microeconomics,A,A,1,logprob,90,219.7,0.0,226.3
187,high_school_european_history,D,D,1,logprob,263,523.5,0.0,530.8
188,electrical_engineering,B,B,1,logprob,58,168.6,0.0,175.4
189,clinical_knowledge,B,A,0,logprob,105,266.5,0.0,273.4
190,high_school_psychology,C,C,1,logprob,156,319.6,0.0,326.5
191,high_school_mathematics,C,A,0,logprob,113,268.4,0.0,275.5
192,security_studies,B,B,1,logprob,236,471.5,0.0,479.3
193,high_school_psychology,A,A,1,logprob,121,269.0,0.0,275.8
194,moral_scenarios,C,C,1,logprob,136,317.0,0.0,327.4
195,high_school_statistics,D,B,0,logprob,120,264.8,0.0,270.9
196,philosophy,C,C,1,logprob,78,214.4,0.0,220.8
197,miscellaneous,C,C,1,logprob,76,215.2,0.0,222.4
198,professional_psychology,C,C,1,logprob,132,268.6,0.0,276.2
199,logical_fallacies,B,B,1,logprob,64,170.1,0.0,176.4
200,clinical_knowledge,B,B,1,logprob,68,164.3,0.0,168.4
201,logical_fallacies,D,D,1,logprob,114,263.2,0.0,268.6
202,moral_disputes,D,D,1,logprob,74,217.1,0.0,224.3
203,machine_learning,A,C,0,logprob,98,220.6,0.0,226.9
204,miscellaneous,C,B,0,logprob,64,169.1,0.0,175.7
205,professional_law,D,C,0,logprob,164,320.7,0.0,327.1
206,nutrition,D,D,1,logprob,54,166.8,0.0,172.7
207,high_school_statistics,C,D,0,logprob,119,266.9,0.0,272.7
208,miscellaneous,B,B,1,logprob,60,165.7,0.0,171.5
209,high_school_chemistry,B,B,1,logprob,86,219.6,0.0,225.3
210,sociology,C,C,1,logprob,84,219.0,0.0,226.3
211,virology,B,B,1,logprob,72,216.5,0.0,223.2
212,prehistory,C,C,1,logprob,101,266.0,0.0,272.9
213,professional_law,C,C,1,logprob,341,627.0,0.0,634.4
214,moral_scenarios,C,C,1,logprob,134,316.2,0.0,324.1
215,high_school_psychology,D,D,1,logprob,85,219.8,0.0,226.9
216,moral_scenarios,B,A,0,logprob,140,315.6,0.0,322.2
217,high_school_macroeconomics,D,D,1,logprob,101,266.5,0.0,274.7
218,management,B,B,1,logprob,62,170.8,0.0,176.9
219,moral_scenarios,B,C,0,logprob,134,317.3,0.0,323.9
220,world_religions,C,C,1,logprob,62,165.1,0.0,170.2
221,high_school_microeconomics,D,D,1,logprob,100,213.7,0.0,216.5
222,astronomy,C,C,1,logprob,145,310.0,0.0,312.2
223,miscellaneous,B,B,1,logprob,74,207.6,0.0,210.0
224,professional_law,C,A,0,logprob,400,730.6,0.0,733.3
225,high_school_biology,B,A,0,logprob,84,209.4,0.0,212.4
226,moral_disputes,C,C,1,logprob,112,259.3,0.0,261.4
227,high_school_psychology,D,D,1,logprob,115,260.1,0.0,262.3
228,high_school_psychology,D,D,1,logprob,75,208.8,0.0,210.7
229,high_school_physics,C,B,0,logprob,170,361.9,0.0,364.2
230,miscellaneous,B,B,1,logprob,73,210.1,0.0,213.8
231,high_school_macroeconomics,D,B,0,logprob,109,260.2,0.0,262.8
232,moral_scenarios,A,A,1,logprob,134,311.6,0.0,315.2
233,high_school_microeconomics,C,C,1,logprob,76,221.0,0.0,227.0
234,elementary_mathematics,B,B,1,logprob,126,264.9,0.0,269.9
235,moral_disputes,B,A,0,logprob,119,267.1,0.0,274.2
236,college_computer_science,D,B,0,logprob,124,265.7,0.0,270.8
237,elementary_mathematics,D,B,0,logprob,64,164.4,0.0,167.8
238,high_school_world_history,D,B,0,logprob,338,640.6,0.0,646.7
239,conceptual_physics,D,D,1,logprob,50,166.0,0.0,173.9
240,moral_scenarios,A,C,0,logprob,129,272.9,0.0,279.6
241,professional_law,C,C,1,logprob,428,796.8,0.0,803.8
242,sociology,A,B,0,logprob,95,217.8,0.0,225.9
243,miscellaneous,D,D,1,logprob,62,170.5,0.0,177.2
244,philosophy,D,B,0,logprob,104,266.0,0.0,272.7
245,moral_scenarios,A,C,0,logprob,142,318.4,0.0,325.3
246,global_facts,B,B,1,logprob,194,375.9,0.0,383.3
247,high_school_world_history,D,A,0,logprob,292,535.1,0.0,544.3
248,miscellaneous,B,C,0,logprob,110,269.3,0.0,277.7
249,professional_law,B,D,0,logprob,213,427.8,0.0,434.9
250,professional_law,B,D,0,logprob,265,535.3,0.0,543.8
251,nutrition,A,A,1,logprob,66,171.6,0.0,180.2
252,high_school_chemistry,B,B,1,logprob,76,215.3,0.0,221.8
253,high_school_macroeconomics,D,D,1,logprob,133,316.9,0.0,324.1
254,moral_scenarios,C,C,1,logprob,137,318.4,0.0,325.4
255,international_law,C,C,1,logprob,96,221.7,0.0,228.2
256,professional_accounting,C,A,0,logprob,86,220.1,0.0,226.7
257,professional_law,D,A,0,logprob,278,545.5,0.0,553.9
258,marketing,C,C,1,logprob,117,284.3,0.0,292.3
259,nutrition,D,D,1,logprob,102,275.9,0.0,282.9
260,high_school_european_history,C,C,1,logprob,233,483.7,0.0,494.3
261,moral_scenarios,D,C,0,logprob,145,331.0,0.0,339.6
262,clinical_knowledge,A,B,0,logprob,90,224.5,0.0,231.9
263,nutrition,D,A,0,logprob,94,224.4,0.0,230.4
264,high_school_statistics,D,A,0,logprob,125,277.1,0.0,285.7
265,elementary_mathematics,A,A,1,logprob,60,170.8,0.0,176.1
266,college_biology,D,D,1,logprob,68,170.7,0.0,175.5
267,virology,D,D,1,logprob,77,219.2,0.0,225.1
268,moral_scenarios,C,C,1,logprob,136,323.7,0.0,330.3
269,conceptual_physics,C,B,0,logprob,61,171.5,0.0,178.0
270,miscellaneous,C,C,1,logprob,96,225.3,0.0,231.2
271,moral_scenarios,A,C,0,logprob,134,323.8,0.0,330.7
272,moral_disputes,A,A,1,logprob,129,278.5,0.0,285.0
273,professional_law,D,A,0,logprob,251,500.0,0.0,508.2
274,high_school_biology,D,B,0,logprob,87,225.1,0.0,234.1
275,professional_medicine,D,C,0,logprob,142,327.8,0.0,336.1
276,professional_law,B,B,1,logprob,361,705.9,0.0,715.7
277,anatomy,A,D,0,logprob,129,281.4,0.0,291.3
278,high_school_us_history,C,C,1,logprob,183,376.3,0.0,385.5
279,computer_security,D,D,1,logprob,144,336.0,0.0,343.0
280,moral_scenarios,D,C,0,logprob,126,280.0,0.0,287.1
281,international_law,D,C,0,logprob,117,274.5,0.0,281.6
282,moral_scenarios,C,C,1,logprob,140,321.9,0.0,328.8
283,professional_law,C,D,0,logprob,254,503.7,0.0,512.5
284,miscellaneous,C,C,1,logprob,54,173.3,0.0,183.1
285,abstract_algebra,C,B,0,logprob,89,224.0,0.0,230.0
286,marketing,A,A,1,logprob,94,225.9,0.0,232.3
287,high_school_european_history,D,D,1,logprob,285,556.0,0.0,564.1
288,professional_accounting,A,C,0,logprob,196,398.3,0.0,407.1
289,high_school_psychology,D,D,1,logprob,69,227.3,0.0,235.2
290,elementary_mathematics,B,B,1,logprob,87,225.7,0.0,231.2
291,professional_medicine,A,D,0,logprob,257,489.7,0.0,498.6
292,moral_scenarios,D,C,0,logprob,137,340.6,0.0,349.3
293,high_school_macroeconomics,A,A,1,logprob,76,219.9,0.0,225.2
294,formal_logic,D,B,0,logprob,64,171.1,0.0,175.9
295,elementary_mathematics,B,A,0,logprob,101,268.9,0.0,272.1
296,moral_scenarios,B,B,1,logprob,137,317.1,0.0,319.6
297,high_school_geography,C,B,0,logprob,73,216.0,0.0,219.1
298,moral_scenarios,C,C,1,logprob,137,329.8,0.0,334.5
299,professional_accounting,B,C,0,logprob,121,288.7,0.0,296.0
300,elementary_mathematics,C,C,1,logprob,103,274.8,0.0,281.4
301,high_school_biology,C,C,1,logprob,90,230.7,0.0,238.9
302,philosophy,B,D,0,logprob,99,233.2,0.0,239.5
303,high_school_us_history,C,C,1,logprob,376,726.7,0.0,736.5
304,college_medicine,B,D,0,logprob,183,387.9,0.0,399.1
305,professional_law,A,D,0,logprob,296,596.4,0.0,609.1
306,prehistory,B,B,1,logprob,68,182.5,0.0,192.2
307,public_relations,A,B,0,logprob,128,285.3,0.0,291.0
308,philosophy,C,C,1,logprob,83,245.6,0.0,252.1
309,high_school_biology,B,B,1,logprob,112,288.6,0.0,295.9
310,professional_law,D,C,0,logprob,417,790.3,0.0,799.6
311,high_school_government_and_politics,D,D,1,logprob,75,228.8,0.0,239.0
312,elementary_mathematics,B,B,1,logprob,121,287.8,0.0,293.7
313,miscellaneous,C,C,1,logprob,257,513.7,0.0,523.7
314,high_school_us_history,B,D,0,logprob,221,463.6,0.0,472.7
315,professional_accounting,D,C,0,logprob,188,407.3,0.0,415.3
316,sociology,D,C,0,logprob,89,239.6,0.0,244.6
317,moral_scenarios,D,C,0,logprob,155,360.5,0.0,366.7
318,econometrics,D,B,0,logprob,81,242.3,0.0,249.0
319,high_school_psychology,C,C,1,logprob,60,190.0,0.0,195.1
320,medical_genetics,B,B,1,logprob,70,264.7,0.0,270.6
321,professional_law,C,C,1,logprob,306,699.4,0.0,705.5
322,professional_law,A,B,0,logprob,247,549.3,0.0,557.4
323,us_foreign_policy,B,B,1,logprob,85,248.3,0.0,257.0
324,professional_medicine,A,A,1,logprob,132,293.5,0.0,300.2
325,professional_accounting,A,A,1,logprob,105,288.6,0.0,294.8
326,formal_logic,D,A,0,logprob,88,243.9,0.0,250.7
327,human_aging,A,B,0,logprob,106,295.6,0.0,301.3
328,high_school_world_history,B,B,1,logprob,212,487.1,0.0,493.8
329,management,C,C,1,logprob,66,191.4,0.0,199.5
330,human_aging,C,C,1,logprob,96,257.3,0.0,264.2
331,high_school_macroeconomics,B,B,1,logprob,99,252.5,0.0,258.9
332,professional_law,A,B,0,logprob,231,554.0,0.0,561.3
333,moral_scenarios,D,C,0,logprob,125,314.9,0.0,323.8
334,high_school_macroeconomics,D,A,0,logprob,85,246.9,0.0,253.3
335,human_aging,C,D,0,logprob,89,245.6,0.0,250.8
336,high_school_macroeconomics,B,D,0,logprob,112,306.1,0.0,311.9
337,nutrition,D,D,1,logprob,64,191.6,0.0,201.3
338,nutrition,C,C,1,logprob,67,189.3,0.0,196.0
339,high_school_mathematics,D,A,0,logprob,85,242.7,0.0,248.9
340,professional_law,D,C,0,logprob,211,494.7,0.0,502.1
341,professional_accounting,B,B,1,logprob,174,452.4,0.0,461.3
342,professional_law,C,B,0,logprob,359,840.2,0.0,851.6
343,professional_law,A,A,1,logprob,177,446.7,0.0,456.8
344,human_aging,C,C,1,logprob,67,190.6,0.0,193.3
345,moral_disputes,B,B,1,logprob,118,316.3,0.0,321.1
346,high_school_us_history,B,B,1,logprob,407,932.6,0.0,946.3
347,logical_fallacies,C,C,1,logprob,118,343.8,0.0,354.0
348,abstract_algebra,B,B,1,logprob,92,264.1,0.0,271.0
349,moral_scenarios,D,C,0,logprob,137,393.2,0.0,400.3
350,moral_scenarios,C,C,1,logprob,128,341.7,0.0,348.5
351,astronomy,C,A,0,logprob,123,317.3,0.0,323.5
352,high_school_european_history,D,D,1,logprob,288,645.4,0.0,652.9
353,high_school_macroeconomics,A,A,1,logprob,113,328.9,0.0,338.1
354,security_studies,D,D,1,logprob,90,259.7,0.0,265.8
355,moral_scenarios,C,C,1,logprob,138,382.2,0.0,388.1
356,high_school_statistics,A,B,0,logprob,196,456.2,0.0,464.0
357,professional_psychology,A,A,1,logprob,149,413.8,0.0,420.8
358,professional_law,D,D,1,logprob,210,601.2,0.0,610.5
359,virology,C,C,1,logprob,86,298.3,0.0,312.8
360,miscellaneous,A,A,1,logprob,88,263.0,0.0,270.0
361,high_school_biology,B,B,1,logprob,76,253.5,0.0,265.7
362,college_computer_science,C,C,1,logprob,82,257.4,0.0,264.5
363,clinical_knowledge,A,A,1,logprob,64,200.6,0.0,207.5
364,high_school_mathematics,D,,0,none,112,320.0,0.0,328.1
365,moral_scenarios,C,C,1,logprob,136,382.6,0.0,389.2
366,anatomy,A,A,1,logprob,65,206.7,0.0,212.2
367,conceptual_physics,D,C,0,logprob,75,262.1,0.0,269.5
368,professional_psychology,B,D,0,logprob,103,323.4,0.0,331.3
369,college_computer_science,D,B,0,logprob,228,536.7,0.0,545.7
370,electrical_engineering,A,B,0,logprob,91,278.2,0.0,286.8
371,miscellaneous,A,C,0,logprob,68,208.4,0.0,214.5
372,prehistory,C,C,1,logprob,132,336.6,0.0,345.1
373,moral_disputes,B,A,0,logprob,79,275.5,0.0,283.1
374,prehistory,A,D,0,logprob,76,276.0,0.0,283.3
375,miscellaneous,A,A,1,logprob,62,210.3,0.0,217.1
376,computer_security,A,A,1,logprob,63,212.3,0.0,218.8
377,miscellaneous,B,B,1,logprob,64,214.8,0.0,221.4
378,marketing,B,B,1,logprob,71,264.4,0.0,272.6
379,professional_psychology,C,D,0,logprob,97,275.6,0.0,281.0
380,security_studies,D,D,1,logprob,176,487.5,0.0,496.0
381,prehistory,D,B,0,logprob,168,490.2,0.0,498.0
382,college_medicine,D,D,1,logprob,82,285.6,0.0,293.4
383,professional_law,B,B,1,logprob,82,282.3,0.0,288.5
384,high_school_european_history,A,A,1,logprob,663,1614.8,0.0,1632.2
385,moral_scenarios,C,B,0,logprob,139,430.4,0.0,442.4
386,high_school_chemistry,C,B,0,logprob,129,355.4,0.0,366.6
387,miscellaneous,A,B,0,logprob,61,214.6,0.0,220.9
388,high_school_geography,B,B,1,logprob,81,280.1,0.0,286.4
389,moral_disputes,A,A,1,logprob,69,276.8,0.0,283.3
390,formal_logic,A,B,0,logprob,173,493.2,0.0,500.2
391,electrical_engineering,A,D,0,logprob,86,290.4,0.0,297.4
392,elementary_mathematics,D,,0,none,87,287.2,0.0,293.9
393,human_aging,D,D,1,logprob,82,287.9,0.0,291.3
394,high_school_computer_science,D,B,0,logprob,118,377.0,0.0,379.1
395,conceptual_physics,D,D,1,logprob,57,220.6,0.0,223.0
396,high_school_microeconomics,D,B,0,logprob,78,290.9,0.0,297.0
397,professional_law,A,D,0,logprob,312,844.8,0.0,853.1
398,professional_law,C,C,1,logprob,248,689.0,0.0,699.1
399,moral_scenarios,D,C,0,logprob,153,446.6,0.0,454.2
400,professional_psychology,D,A,0,logprob,66,221.9,0.0,224.4
401,public_relations,A,A,1,logprob,67,218.9,0.0,223.1
402,professional_law,A,A,1,logprob,296,886.4,0.0,895.7
403,miscellaneous,D,D,1,logprob,57,245.6,0.0,258.4
404,high_school_macroeconomics,D,D,1,logprob,84,294.0,0.0,299.8
405,philosophy,B,B,1,logprob,96,291.1,0.0,293.9
406,professional_accounting,C,B,0,logprob,181,510.8,0.0,517.0
407,college_biology,D,D,1,logprob,81,310.2,0.0,327.1
408,prehistory,A,A,1,logprob,96,308.2,0.0,315.9
409,us_foreign_policy,B,B,1,logprob,67,229.2,0.0,231.8
410,astronomy,D,D,1,logprob,80,295.8,0.0,298.2
411,marketing,C,B,0,logprob,113,380.3,0.0,382.8
412,high_school_chemistry,D,C,0,logprob,110,381.3,0.0,383.8
413,prehistory,C,C,1,logprob,81,314.2,0.0,317.2
414,anatomy,B,C,0,logprob,90,316.0,0.0,318.8
415,us_foreign_policy,C,B,0,logprob,67,242.9,0.0,247.1
416,moral_scenarios,B,C,0,logprob,139,470.1,0.0,477.2
417,miscellaneous,D,D,1,logprob,73,328.2,0.0,335.6
418,econometrics,C,C,1,logprob,139,471.7,0.0,481.2
419,miscellaneous,B,A,0,logprob,52,237.6,0.0,245.4
420,professional_accounting,A,C,0,logprob,106,375.5,0.0,382.1
421,high_school_psychology,D,D,1,logprob,135,453.3,0.0,460.7
422,college_physics,B,D,0,logprob,115,386.5,0.0,394.3
